 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.35016242244	0.156698384214	0.022780066772	0.03632930066	0.0885276313446	0.0117532939923	0.0393627996879	0.294386090968
p	0.405092249361	0.347363433014	0.176879888903	0.02254390174	0.0447068419142	0.00125841563526	0.00076610417081	0.00138918624628
e	0.219995196	0.072794787674	0.308020022	0.1535333843	0.066302742152	0.0477834312294	0.0027547536748	0.128815683617
t	0.32767748664	0.3649504176	0.1173488462	0.04911995208	0.14017864832	0.00023109308268	0.000142057106125	0.000351539611436
à	0.017249159658	0.2479811036	0.3402114368	0.151570419524	0.0181050159672	0.0128928260429	0.0082045432862	0.203785534144
c	0.06285134748	0.3050820025	0.514415258	0.04419184724	0.0727125085588	0.000392278368466	3.63021562275e-05	0.000318485119433
i	0.2879413576	0.257400507866	0.2643606118	0.1385630951	0.01961253976	0.0117687798411	0.0023226632731	0.0180304709647
a	0.131674558955	0.07316555884	0.4579151	0.1745261312	0.16000734415	0.001017841892	0.000240299142046	0.00145314228594
k	0.00441631307459	0.0486085044506	0.4449208528	0.46434037	0.026475545526	0.0086643424635	0.000435362058896	0.00213871527835
è	0.028081263972	0.06064709607	0.2733626496	0.220539258	0.1659251594	0.091296693568	0.084806918192	0.0753409715
c	0.00504744867142	0.17441652555	0.537816846	0.075868572	0.19611275628	0.006989549844	0.0004665234396	0.0032817349878
c	0.093805450134	0.28794880014	0.2242120578	0.19430495518	0.163686999668	0.017318401396	0.00729884164	0.011424464572
i	0.03704140917	0.25142054696	0.2003718304	0.2472564772	0.16115005612	0.0750590358	0.012607838018	0.0150928118278
a	0.0286731262557	0.0224840519514	0.307596199	0.3827964438	0.221909180548	0.014365458748	0.001276605663	0.02089892382
a	0.00331746113203	0.0134346069016	0.42306544122	0.446560682	0.06016949004	0.04161256863	0.005420487306	0.006419283246
n	0.00133284407525	0.0048180444696	0.234240789	0.43620452	0.1592810847	0.1284169193	0.02182567506	0.0138801253476
d	0.000978535629	0.002762687674	0.00915830228	0.04049710824	0.53032133314	0.0327522149	0.2225361856	0.16099363868
ì	0.04431762866	0.2881813098	0.0664733869	0.156676742788	0.2293549912	0.183618203592	0.009824179156	0.021553570348
n	0.0062298873356	0.00305733377906	0.1503323162	0.04993714	0.5602328114	0.16333480592	0.040225424	0.02665027916
n	0.031198998144	0.0063741500168	0.02830473586	0.0944540278	0.43526379126	0.0807697942	0.2595205376	0.0641139476
u	0.169381282493	0.018645523056	0.031698070414	0.0702497078	0.173106009	0.34748117434	0.0733182933	0.116119922368
n	0.00230642415633	0.00204740035713	0.0926418895937	0.03705090774	0.1263129152	0.422272007859	0.1469709938	0.1703974552
e	0.0594728266806	0.0255615510251	0.0242474907836	0.02097598788	0.321315718674	0.1475261205	0.370988018	0.02991227448
i	0.000607292851553	0.000410758103364	0.0383938932647	0.06511763232	0.2620959449	0.252262726582	0.3045186366	0.0765931242
g	0.000110979646379	0.000629023001407	0.0764524685231	0.05041258633	0.0295191763	0.43810442604	0.317383217	0.08738814506
e	0.0124278685296	0.0083481887754	0.054588028638	0.013346295774	0.14535012214	0.18013979316	0.543325522	0.04247420008
n	0.000134125944672	0.000686638103854	0.0407202680332	0.09528682938	0.2927487338	0.12806728446	0.2605018728	0.18185426914
i	0.000672931517698	0.0007717459468	0.003477755542	0.001439661506	0.059195071304	0.0749760588	0.805860408	0.05360634636
t	0.000438697612699	0.000449416876075	0.00980838884123	0.035543429739	0.20743327314	0.0811876816674	0.40335137254	0.261787766
ò	0.00366593154715	0.00117043923764	0.0124330563766	0.0164369568964	0.034682693568	0.0205479807	0.863282798	0.04778012662
r	0.000159468965177	0.000107008549332	0.013161035316	0.003744468016	0.0703521891	0.2800839422	0.476026472	0.1563654174
i	0.0681262714683	0.000661073496	0.011862769607	0.007596293219	0.01573540726	0.2163178252	0.6523466978	0.0273536641
</S>	0.00305035445874	0.00200969358288	0.00875958000953	0.0060143975154	0.0177938753	0.0825257078207	0.1827744452	0.69707194
