 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.747634167336	0.0161994655873	0.0015772037594	0.0015352610074	0.0145671720576	0.002453852907	0.0315104537916	0.184522394604
g	0.4117726058	0.286785847851	0.256995003076	0.0296493813024	0.00730611189262	0.00547942580973	0.000355413428627	0.00165622163499
r	0.21334035612	0.23725085682	0.222540466534	0.28650860558	0.013895187852	0.010967859726	0.00950771926884	0.00598892759412
a	0.25252053373	0.410626262	0.2797324404	0.043735882316	0.006783012484	0.00358593303594	5.0788684e-05	0.00296515247457
t	0.19931916927	0.3713258186	0.2160638035	0.191082556084	0.016361921168	0.00257964090844	4.88050613073e-05	0.00321829509581
s	0.074916843504	0.3278628164	0.2903219048	0.161069646472	0.029760715568	0.0268867274608	0.010846517279	0.0783348301292
a	0.011289229344	0.66432312	0.280725143628	0.0257021477522	0.004554776148	0.00381670083276	2.7783303328e-05	0.00956108485257
è	0.0518549613175	0.1259970664	0.418951983	0.3541849186	0.02350600294	0.002970409634	0.0003509851682	0.0221836554585
n	0.0428985705379	0.012605944062	0.603763676	0.1993906232	0.1036058892	0.034934243472	0.001010588896	0.0017904372942
a	0.037716571542	0.07839907352	0.279193091	0.1675413884	0.2000538543	0.0683913443	0.12506001825	0.0436446574812
n	0.0181066200499	0.0191013137311	0.09483656492	0.642087084	0.19641426092	0.02566434664	0.001704567162	0.0020852474176
g	0.015948826248	0.003206066656	0.14282063856	0.24978235732	0.21037131856	0.0287494684	0.19804950286	0.15107182738
r	0.05617254238	0.1859605776	0.0594327568	0.08490005424	0.2838449626	0.176403070506	0.01001745694	0.143268558848
à	0.0468861779985	0.06147020256	0.0687192717	0.171315829848	0.357485397	0.090154901	0.0395037995	0.164464432385
m	0.0040509648239	0.0115855796188	0.0534041615	0.2885436212	0.14752763292	0.22328083454	0.21075399552	0.0608532018
m	0.0990466213194	0.04567711274	0.1019932014	0.08020655492	0.1709683398	0.04579539208	0.3427994224	0.11351337552
a	0.0518363582253	0.033065335514	0.08357126065	0.035177588707	0.40324328	0.188465239688	0.0192103	0.185430644082
u	0.00820255226191	0.0347078191854	0.086238515296	0.2374702349	0.150090648346	0.32869531159	0.05604023424	0.0985546922
d	0.000228676249756	0.000942893463988	0.0066983763168	0.20157985118	0.1327313732	0.4260827394	0.2008556098	0.03088049926
e	0.0122789757956	0.00485846870708	0.008132635658	0.0838967193	0.1122339012	0.158424259	0.58092412	0.0392509298
r	0.000709646181592	0.00123702732479	0.0043018770534	0.353563172408	0.09223046348	0.312038082	0.1558621806	0.080057571
f	0.005910898594	0.0006983980932	0.00582348557	0.0511127912428	0.02157913296	0.10675675436	0.709603398	0.09851518153
ù	0.072538505394	0.02461600566	0.0289756527	0.027873926426	0.1025758744	0.2161334796	0.2542332364	0.27305331892
m	0.000755634087378	0.00118641508208	0.0043435218944	0.023607172766	0.006186821372	0.15823713046	0.62876449	0.176918815
m	0.0881336222734	0.030595033792	0.01689754976	0.01403092779	0.08587675286	0.0315352982	0.62718056	0.10575025322
u	0.0401872395633	0.0067595837022	0.004313796576	0.00802391456392	0.1283010094	0.246627294704	0.1437904382	0.421996750325
</S>	0.0044095126019	0.0072065617208	0.00953188335399	0.0124355201887	0.0104531748068	0.07658758302	0.1402159319	0.739159804
