 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.557448279979	0.015975858898	0.004177689354	0.013020894776	0.05303875306	0.00689491659234	0.0493835756964	0.0163668534435	0.0403933068964	0.243299866867
i	0.66554502	0.082359038	0.110774571014	0.026833922666	0.056632680122	0.0372626041692	0.0113716981792	0.00217341129793	0.00616715592214	0.000879905066
n	0.215428383	0.4118185835	0.1547521428	0.187167958642	0.00248131217892	0.00408913556421	0.00705012581578	0.00756387268211	0.00243704930179	0.00721143773492
d	0.03268351232	0.316505133	0.3261996128	0.13940362948	0.0209055891966	0.0498939987217	0.00993059004419	0.0162666364886	0.00151503172235	0.0866962293642
è	0.06399280594	0.4531332588	0.2198615156	0.1238360008	0.0157043008769	0.0937854629889	0.0212810352555	0.00396684924655	0.00108764775864	0.00335113257194
l	0.013317104298	0.3596577002	0.4194106928	0.0629194351	0.137586065923	0.00487097824472	0.00123766223188	5.9421634504e-05	2.3363914204e-05	0.000917571125479
a	0.02130648372	0.072579842906	0.3796406	0.1473837028	0.10802084619	0.0284977530691	0.0302921538958	0.0475962776183	0.107212351667	0.057469995068
à	0.0816589559484	0.08648253884	0.585297202	0.175489127	0.0435888175165	0.0134293835001	0.0098651704223	0.00127712140785	0.00153054018275	0.00138114865372
l	0.00153135394245	0.052468974862	0.5160265572	0.2039460646	0.177245833886	0.0428269878994	0.0047172573864	0.000754296971895	0.000107297010935	0.000375371943792
l	0.0179208106067	0.026800089024	0.1952198976	0.161290134	0.249719301304	0.0306591535969	0.038298910982	0.0544986270685	0.19200263437	0.033590444102
e	0.075106420307	0.01729741686	0.31340827	0.411194575	0.04501414879	0.0243214470613	0.02376158986	0.0749008364994	0.00200811991621	0.0129872082129
s	0.00929412447229	0.094732836875	0.1408713386	0.47266783	0.0519547012	0.105198079262	0.108502967883	0.0068611917379	0.00552419491504	0.00439273684035
è	0.00690564200598	0.011185445484	0.09613590708	0.532731433	0.069587957984	0.016446137992	0.043228196756	0.144648210757	0.0442755711607	0.0348554665006
t	0.000944596800622	0.00993606739002	0.0687249825	0.4067874434	0.30501572988	0.113841113228	0.06451143336	0.024376202482	0.00320381489747	0.00265857150605
t	0.0303534285708	0.011154399696	0.1068488276	0.4300774302	0.11826318336	0.042292911032	0.0486396292	0.03534387037	0.165244994779	0.011781343534
e	0.0702309906637	0.005060234378	0.0512754654	0.5328828778	0.028972091706	0.0124349134028	0.1067299934	0.134362400026	0.0090383679532	0.04901269784
k	0.00431578256618	0.0205185823502	0.02730195988	0.288350863	0.101760629	0.274521624568	0.187646368	0.04308710532	0.020247698176	0.032249379182
a	0.0198458402746	0.0089378327902	0.0470037415184	0.26760231324	0.12211507426	0.09859197544	0.0946106274	0.1955691296	0.12048906523	0.02523441653
v	0.000454511973049	0.00276523539038	0.00880137148	0.0893980048	0.22404662864	0.1963455284	0.2630630552	0.1539348964	0.03237788968	0.028812807374
ò	0.00359178344804	0.0032337596697	0.0204524291766	0.13338003336	0.08074780106	0.14442037112	0.1252336196	0.346640394	0.1250430292	0.01725675334
e	8.05465550076e-05	0.00020922247114	0.009555481066	0.075730079126	0.15724790892	0.1109733196	0.240062278	0.2401177284	0.11969395673	0.04632947792
n	0.00135710528152	0.000514001213712	0.00410171186	0.014019095314	0.02711360652	0.145566128	0.3245855252	0.1768954566	0.20521300728	0.100634363086
ì	0.00049542063084	0.002420740466	0.0026201721584	0.014371244602	0.032159955164	0.02871901002	0.0913534232	0.450822748	0.33594268562	0.04109461028
m	1.11810748131e-05	0.00018518814336	0.002426528195	0.0447478727965	0.048427708294	0.05246998836	0.1052335118	0.511214582	0.18160716188	0.05367624904
e	0.00321055316519	0.0033261164248	0.0129440855	0.016181756372	0.0810735901	0.037482339	0.224965368	0.2681748286	0.25543397206	0.0972073862
p	0.00192602959151	0.00515086288795	0.0058962109969	0.006003994913	0.0170033608658	0.0302293792498	0.126841795584	0.1749382116	0.400154224	0.2318559312
r	0.0176413145024	0.00186758856654	0.00992592544054	0.0185955732964	0.0291096785528	0.05108676683	0.1040091395	0.378400932	0.357356364	0.0320066712
ò	0.0145170568339	0.0014144956406	0.002939262826	0.007315088896	0.033964488244	0.011306196102	0.04367961388	0.2349525134	0.591768114	0.058143201
n	0.00148334072593	0.00102704138169	0.0019049611608	0.0020233365198	0.003975508827	0.003246959814	0.01697217822	0.0779433726	0.4351838528	0.456239468
t	0.0258891482651	0.00761652567474	0.0192869940612	0.0308470501752	0.0973901539069	0.039498181954	0.04616897588	0.117596241	0.46699195	0.148714778
a	0.0144003429361	0.00101396698391	0.0025735440008	0.006055615748	0.0658513430902	0.0157154318534	0.0314144325848	0.2061213615	0.393901054	0.26295287894
</S>	0.000398131231766	0.00240184702647	0.0016536909156	0.000339969976	0.00385683773039	0.0023160216269	0.023208041994	0.01942068492	0.18344066	0.762964104
