 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.553666517808	0.012053220364	0.038543765054	0.015121697437	0.0948632298546	0.034979854638	0.0028987188608	0.0116498143619	0.0339657420407	0.20225747896
t	0.594392933748	0.15503191528	0.247944401708	0.00117323039809	0.000903547611435	0.000421474295864	6.6413267813e-05	5.63330024025e-05	3.59840735772e-06	6.12113648821e-06
s	0.5554126037	0.1870990612	0.04197742142	0.104206828052	0.0130880655698	0.021042167494	0.0430722734684	0.0256402420634	0.0020163976241	0.00644495436186
e	0.697854018	0.276967234	0.0116168658	0.00290591256504	0.00370316280507	0.0003370933227	0.00148956554925	0.000254784979127	0.000880597321384	0.00399077130067
r	0.3934055268	0.457883388	0.11760090142	0.024671873134	0.00413349926244	0.00135126885464	0.000887079592936	4.30190847676e-05	8.23290422004e-07	2.25895974232e-05
e	0.215810325972	0.402986058	0.04153151844	0.13359879376	0.0230196207984	0.0212319936852	0.0161536829465	0.00458835840755	0.12460401345	0.016475677405
k	0.0983284584	0.62142762	0.1755582406	0.075249762194	0.018729716528	0.0064234642209	0.00398125455378	0.000225257443606	1.51752528228e-06	7.47311629909e-05
a	0.04819373726	0.3308803298	0.1576853028	0.18410182668	0.0282607083	0.031031259312	0.019691125268	0.0156659141659	0.17028679891	0.01420297288
k	0.01059634358	0.369454996	0.443981684	0.1202605646	0.03902356902	0.010434128501	0.00504687317929	0.00104262277924	1.08013428058e-05	0.00014840971622
à	0.0377000935	0.2452524257	0.15638403508	0.26855395466	0.04835768244	0.02950381876	0.017718224574	0.0398744348062	0.109784127619	0.046871220046
n	0.00100914038	0.0783635286	0.601272244	0.2275947446	0.05351322411	0.021281973836	0.0135187145398	0.00302959533808	0.000164226142051	0.000252584389579
n	0.0322850769002	0.04673858668	0.2406169092	0.303146581	0.05943529546	0.076175441522	0.092052971312	0.0854788094978	0.0336334578106	0.0304368648512
i	0.35913073038	0.04671949008	0.15797507892	0.26739590512	0.05547724668	0.05255268894	0.042048147076	0.0104151997586	0.00521456554785	0.0030710079834
t	0.00996256434043	0.04068597435	0.1320441064	0.373362056	0.28706932	0.06087999236	0.077224086906	0.0177973978566	0.000123146800324	0.00085132562633
s	0.010073977176	0.0163161426	0.124508751125	0.446042777358	0.13711422652	0.02771714156	0.02675533454	0.0239447110312	0.169569856451	0.0179570299788
ì	0.03110575024	0.05746741592	0.08059768899	0.36292747916	0.2350169566	0.04720926148	0.0753204523148	0.075837683386	0.0135993964114	0.020917965528
c	0.000311047907814	0.0032233807826	0.0774859684	0.3852183192	0.211693638	0.0895809802	0.18796980528	0.04071339485	0.0014119930966	0.00239145832132
h	0.0351327993958	0.05270311634	0.13855672322	0.30713714463	0.06023436876	0.100284009112	0.04504817516	0.042193496158	0.181984485886	0.0367256912822
r	0.2036078917	0.02033850366	0.06670969742	0.2552754782	0.229045916	0.0724149344	0.10819623426	0.028693585848	0.0027067186134	0.0130110208766
a	0.0514156780186	0.012043868352	0.032935873042	0.237182956806	0.3278232	0.0740094058	0.089468537	0.05699749392	0.106771442692	0.011351560948
c	0.000808113275208	0.00146945925072	0.010603103509	0.1182722608	0.45700351	0.182995592	0.1393932557	0.08263490486	0.00114100752	0.005678804203
e	0.00735230022874	0.009926454164	0.0583779912247	0.112913681315	0.172025352942	0.159745529116	0.0448634375	0.125633842612	0.263610012304	0.045551377026
e	0.0003902327406	0.002823093095	0.0203507781	0.075271254	0.38056236	0.239317608	0.205995407	0.061816562	0.002694650776	0.010778024436
n	0.000196740326324	0.0006935502996	0.0070347281548	0.02216995474	0.13616586384	0.24021329114	0.27326916	0.148498187	0.157512350106	0.01424621484
ì	0.006355236034	0.00393241127	0.002229457718	0.032118884734	0.0862966962	0.06704703488	0.4282657996	0.1301994798	0.126630347851	0.11692465646
c	8.3938848066e-05	0.00023114699972	0.0094028382316	0.164670916954	0.08919207706	0.0902197962	0.4509134286	0.1591063893	0.029029897112	0.0071495699714
h	0.116103461515	0.0623260213492	0.0154764414885	0.0550846716686	0.0198637068654	0.0773286030043	0.225996858154	0.044267549524	0.35658940666	0.02696325886
