 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.428783171615	0.0272251329848	0.0108929741829	0.101957249236	0.11925602715	0.0597157014323	0.252169715359
n	0.5219450319	0.281082589514	0.051696377333	0.141037656262	0.00287349334644	3.22264572307e-06	0.00136161038359
a	0.272362736568	0.3060357948	0.21106457042	0.04730286172	0.144154102985	0.00614495419342	0.0129349653246
v	0.25443262404	0.5516652652	0.136479730472	0.0565997871649	0.000644988490976	2.53760449035e-05	0.000152212971908
o	0.08713676322	0.0971595214	0.2343669726	0.3181991056	0.15191051577	0.059841925978	0.0513852010716
r	0.320366455464	0.29513025516	0.33464584868	0.035743459642	0.0123308250224	0.00039622953506	0.00138689291235
à	0.010967836666	0.3825288436	0.1978214802	0.0633393626	0.186635806386	0.0119724759297	0.146734222352
s	0.221878766566	0.044232721	0.3010303405	0.0998397752	0.26497140928	0.0067685577232	0.0612784164118
o	0.037840827046	0.0556480115	0.2261618272	0.338504574	0.17945785292	0.034155444454	0.12823141909
t	0.166378152781	0.112013516299	0.2984267684	0.340716962	0.069191780584	0.00248397337446	0.0107888181772
o	0.0110713061101	0.0379371733	0.2212426012	0.45419626	0.167004113376	0.071082820562	0.03746571678
t	0.087289466046	0.0976751289524	0.1897328784	0.467283068	0.12288424896	0.008620317423	0.0265148109676
s	0.0146894812056	0.012348383961	0.0645489856	0.459175954	0.16391492664	0.148935389566	0.13638692944
o	0.016327711216	0.05590600066	0.214195846	0.512066746	0.0549095388	0.00880830922	0.13778587446
m	0.00832481864979	0.00308045270096	0.005246862326	0.1968262573	0.2623175454	0.070642109	0.453561947752
ì	0.211916721507	0.08129212696	0.0577736666	0.2484735352	0.2084571432	0.0986241544	0.09346267716
k	0.00907675453973	0.000589673987902	0.00568411792484	0.12890456168	0.376883829	0.2665186968	0.2123423416
a	0.0312783529965	0.00286349793	0.012216223428	0.1334807025	0.3152770924	0.4185219738	0.0863621416
i	0.00346419038499	0.00100944584105	0.00274155386416	0.01466014842	0.4300908806	0.3322284372	0.215805358
m	0.00175022498711	0.00100265274145	0.00373117849768	0.00821327348	0.377598332	0.420381186	0.187323156
è	0.00611797784452	0.0600429041823	0.075792454416	0.08586176848	0.209502213	0.5348294638	0.02785321116
r	0.002336539069	0.000104737385999	0.00037022333422	0.00287960294	0.115124567	0.769223718	0.1099606254
i	0.00669587104124	0.0041394688836	0.010546806692	0.04448035458	0.23599273594	0.65969764	0.0384471181
</S>	0.00234493067848	0.000878013460242	0.00136245507261	0.0004140672394	0.023678813	0.239705158	0.73161657
