 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.589128389352	0.146935819776	0.001120151078	0.013888119351	0.0004540484092	0.0006515142698	0.00369928461734	0.00333720169899	0.00707429768336	0.0509128895747	0.182798272654
t	0.480929703754	0.30300509304	0.0205041453166	0.00513705001942	0.000667113368834	0.00012687453178	0.000145872076985	3.11113960704e-05	5.35843570193e-05	0.184689615	0.00470979934164
t	0.6652164944	0.13090757074	0.0289763817468	0.0299633976342	0.00518398244946	0.00917809519862	0.000184938196232	0.013739533058	0.0211223191428	0.0156563163134	0.0798709977245
ù	0.74085966094	0.068421459	0.04382196408	0.136399718586	0.00133104954828	3.48873394e-05	0.000101749804771	0.00211687199705	0.00108348006084	4.75869933399e-05	0.00578156989729
a	0.32009355674	0.5660316846	0.1005402559	0.0088978813446	0.00177927112	0.0005177228152	9.08513350486e-05	0.000159302380658	3.58936805552e-05	7.98955678463e-05	0.00177369710305
n	0.027311630274	0.70115252	0.0887948244	0.086050499222	0.01773484182	0.0062066801004	0.0081952330069	0.00354662637604	0.00103242429748	0.0552934141424	0.00468131988399
k	0.038951396574	0.26572093028	0.3262622334	0.03492291336	0.041041909	0.107130765048	0.0052781529382	0.0181197094876	0.0259438915559	0.00752382231462	0.129104246319
ò	0.347654366	0.206733316	0.23238882654	0.0893402398	0.02518240015	0.00146671224	0.00443655569	0.0255208369377	0.0458216986826	0.00167278553354	0.019782245617
r	0.0680575347535	0.341837067	0.4023442564	0.117719784892	0.036452595914	0.0293803740926	0.0017988952056	0.001472908962	0.000441582700436	5.69472820445e-05	0.00043799869919
a	0.020287266368	0.16011457064	0.350612358	0.156292584	0.0669851718	0.096208930656	0.01338117962	0.0291983793189	0.0387918687493	0.0240288025293	0.0440988625242
s	0.0259545094896	0.189430590556	0.447372112	0.1660630824	0.08647706764	0.073321025344	0.00423754478472	0.00469648993835	0.00217789792626	3.91660797828e-05	0.000230505355419
t	0.003193819614	0.03142967354	0.4093905384	0.1746130946	0.0757760472	0.10854009726	0.0165631894504	0.0277071987858	0.107381729528	0.0128659253378	0.032538680398
è	0.0124074642318	0.08016331448	0.533850317	0.1529095172	0.02905020172	0.00402430128	0.008965232052	0.0233787155522	0.13627174247	0.0056264561536	0.0133527107951
o	0.00527972427837	0.188691929478	0.230151574	0.27756401128	0.14941898072	0.122932333688	0.0103121778588	0.0104079431469	0.00388307415299	0.000172098350728	0.00118610775785
