 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.714280130277	0.022635161441	0.00425211097026	0.017802786878	0.00207469848109	0.0065728878107	0.00847305259792	0.00922397299044	0.00977552674548	0.0265132389745	0.0256712205492	0.152725268071
ù	0.6342536574	0.203721419411	0.00042242383452	0.0004095080417	0.00174851565591	0.000271530617243	0.000100392816282	8.7480959362e-05	0.00146620186813	0.00308386790645	0.129111153788	0.0253238135609
s	0.728597248517	0.269704929975	0.00104609557295	5.29458324424e-05	2.81206289087e-05	9.0839106554e-06	3.09909198896e-06	3.42944025822e-06	2.66254125378e-06	3.22135955698e-05	8.50270813409e-05	0.000435138367744
o	0.566706961914	0.12205164309	0.000636233886	0.0271984020525	0.0499554880633	0.0211914725429	0.00646531025748	0.0077180190054	0.00213317937873	0.0235102446688	0.149336133002	0.0230969200109
t	0.58312352602	0.3980542936	0.0149874002914	0.00098355744254	0.000666601804138	8.95447934874e-05	3.83395765085e-05	2.83037378856e-05	0.000407845176063	0.00110623470266	0.000349843017264	0.000164481698284
r	0.40556625412	0.229326907048	0.010347076534	0.061765253052	0.0279976657402	0.0520513668727	0.00962656277415	0.0078475096354	0.00162844078077	0.00333951330258	0.0238078549181	0.166695531178
a	0.6610254566	0.0926499048426	0.217083037304	0.002077771646	0.00024407910484	0.001650369019	0.00412947395316	0.00723284715286	0.00427310604935	0.002239769786	0.000335900214983	0.00705824084455
v	0.166303462288	0.549048046	0.17724227796	0.013110050972	0.003935911097	0.003326020464	0.00196828311824	0.00243774220955	0.000483900221148	0.017011542888	0.00400001759209	0.0611327341764
ù	0.0894607253668	0.1992575852	0.1065463169	0.26234367874	0.049537945918	0.04019243887	0.0211550580888	0.0162923682295	0.00289055387775	0.0050185252485	0.137574669439	0.0697301185597
d	0.01080102545	0.678261346	0.195954618714	0.0764552047	0.003239022864	0.0284086093702	0.00377321896062	0.00173773727165	0.00013444600785	0.000320060414155	0.000101448835342	0.000813293212825
i	0.059408068704	0.25055471506	0.0903703166	0.24450613968	0.019866281944	0.0539351658198	0.00853096115432	0.0140321404065	0.00334919701579	0.00885834254414	0.151309331682	0.095279321671
ì	0.00863895423508	0.1436395768	0.46546618592	0.2317827868	0.07410827342	0.0541064289298	0.00914696074246	0.00812091487107	0.000249784049471	0.00173422634856	0.000297606210167	0.00270826666831
r	0.000985405173548	0.22110102154	0.505535011214	0.04067952454	0.04395655432	0.093964495218	0.0337961559707	0.00341286893954	0.0393995599182	0.0120962564528	0.00196451832205	0.00310860817453
t	0.005507943142	0.06299848148	0.08775060444	0.451161351176	0.0370037415372	0.123223283408	0.0102510179772	0.0161799324275	0.0169007818639	0.0184013311127	0.157339813265	0.0132816860594
e	0.06773277414	0.0133201807925	0.274526185163	0.44566825874	0.0146217707	0.01196933378	0.003979577754	0.0106279219091	0.00583401994723	0.0281940932273	0.0434786249692	0.0800472398358
g	0.00223169076885	0.015221832995	0.10357452592	0.408916594	0.23025124512	0.15810147066	0.0308969713094	0.0306095082406	0.00128992002717	0.00583175948126	0.00405795941757	0.00901653663613
r	0.0456722971439	0.018161946176	0.10225394416	0.4317598762	0.0643722516	0.0624538807	0.034957338256	0.0386763909472	0.00468524208606	0.0100682460505	0.157916525143	0.0290220710226
a	0.173357051682	0.004020937092	0.1090891074	0.3564175036	0.088142273	0.03191925828	0.0343401688	0.021653808892	0.022120050394	0.0227927409057	0.0385837010696	0.0975633650755
m	0.000816697194337	0.00390835054302	0.03736178634	0.276567368	0.3178281744	0.2467271026	0.04306982748	0.0504613453	0.0015685884902	0.00751151967324	0.00215205310851	0.0120272151294
m	0.0138850959811	0.0108932683334	0.01728477533	0.39321785596	0.0649468622	0.13545779744	0.052489737332	0.042867792226	0.0101247696115	0.0650768441426	0.159179988938	0.0345752387342
è	0.175119324	0.0027084946734	0.178791663869	0.1956001284	0.1219035418	0.022907024	0.017349410644	0.015706027664	0.0136688073972	0.0403753133134	0.0390118639073	0.176858422258
n	0.000378663166297	0.00110451135	0.02685980846	0.3472351452	0.2395760006	0.1051618684	0.0916853346	0.085405530209	0.0431585460905	0.0309088603447	0.00311477138762	0.0254109541043
o	0.0839579427326	0.00457574331632	0.0559177767604	0.2816223062	0.1456532959	0.1236821678	0.03158749718	0.07050745474	0.0097005743084	0.0289078233783	0.141182539178	0.0227048517988
p	0.000513781211463	0.000861290594277	0.028138685577	0.1266444098	0.2746078346	0.390332592	0.077701845	0.07255589478	0.003977591586	0.00720205388716	0.00236693054155	0.015097091285
o	0.0138642539549	0.00481850211154	0.010279869946	0.268692565	0.1172454786	0.225179283	0.0606453546	0.05899559324	0.008749164347	0.0255634301607	0.190455250121	0.015511277954
d	0.000199117440247	0.0013063676271	0.0291627545752	0.1168065656	0.332330008	0.344818564	0.082846416	0.075094333	0.007026466616	0.0042947332966	0.00220379751066	0.00391089789224
d	0.00881340764884	0.0164601907624	0.018158392342	0.1545389964	0.1579975138	0.3314496084	0.0496768852	0.04589682474	0.006379185966	0.0311171038732	0.147575810535	0.031936095884
h	0.130251189484	0.0034967751572	0.119562025583	0.1562161124	0.1747907368	0.1476080682	0.045331493	0.0359888804	0.02802388052	0.06960149031	0.04280692852	0.04632242927
ù	0.030665490464	0.00183237940068	0.044159938951	0.0904026386	0.263864445	0.186671945	0.0795650508	0.0508109702	0.08168693896	0.060021966628	0.02611235235	0.0842058764426
c	4.44002554136e-05	0.000531287377028	0.001713334598	0.0218422543	0.25586473832	0.200826448	0.1792594508	0.05576493246	0.014039696312	0.03666756788	0.17484360714	0.058602308252
h	0.0481021226992	0.0516234143	0.015524235212	0.18812074872	0.1497978947	0.22389068732	0.099151556862	0.052137012653	0.0092272446154	0.05018881358	0.102929592656	0.00930669724
r	0.006901268726	0.00284985968868	0.12511901667	0.0932847532	0.156741273894	0.226439894	0.1420670252	0.132378968	0.05761280896	0.041171854648	0.00676841582	0.008664847056
ò	0.0275705152476	0.000559762761705	0.0130605575988	0.03227333777	0.17964600835	0.23166442504	0.0937202416	0.0961242814	0.0865980489	0.10151832174	0.12577381064	0.01149068288
n	0.000134072353176	0.00029111851686	0.0009951496884	0.00829685246	0.0841573368	0.1615192436	0.269892984	0.08811300228	0.048896185854	0.0401398572	0.206325979016	0.091238194408
u	0.00231137893876	0.00254917784671	0.00924246239404	0.044612105	0.063366949928	0.27682873	0.1791916544	0.1228833778	0.0836953791	0.079957058574	0.120929373639	0.014432335392
a	0.00020637909463	0.000213691161985	0.00672805324436	0.0544013258128	0.09684160354	0.2174144664	0.148647763	0.293904342	0.11381874534	0.009949319534	0.01700365082	0.04087063807
m	8.29092953496e-06	0.000394356231659	0.0026881081272	0.02116280624	0.04118380288	0.239257404	0.182103227	0.1350988701	0.1150137819	0.0202045358	0.23198640936	0.0108984177183
p	0.0385367673074	0.00493331332725	0.0064965413582	0.0221956452	0.02199865486	0.1843472472	0.19442694672	0.15484508714	0.067705818264	0.0884325899	0.1878450537	0.028236307296
ì	0.16259902702	0.0040180060176	0.0416089195815	0.05848911086	0.0247021388	0.1836529952	0.1270634768	0.1260817528	0.1057602134	0.12429499884	0.02932246994	0.01240693059
a	1.99119216031e-05	3.7660473e-05	0.0003930129006	0.004725439518	0.0377546358	0.0909049356	0.1954240814	0.16935084732	0.1092098384	0.057488649	0.26205126222	0.07263970326
t	0.00026060669312	0.000679015148954	0.00430526455146	0.034794068048	0.0363335354	0.1496995364	0.0958378774	0.2163003208	0.14536911014	0.02789780534	0.2711070574	0.01741581504
t	0.0042430704214	0.00297660917374	0.0052891644488	0.0173304874488	0.0133276883	0.179005586	0.10538926106	0.1959449863	0.157465929126	0.08536188512	0.20502344336	0.02864190692
