 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.747634167336	0.0161994655873	0.0015772037594	0.0015352610074	0.0145671720576	0.002453852907	0.0315104537916	0.184522394604
g	0.4117726058	0.286785847851	0.256995003076	0.0296493813024	0.00730611189262	0.00547942580973	0.000355413428627	0.00165622163499
r	0.21334035612	0.23725085682	0.222540466534	0.28650860558	0.013895187852	0.010967859726	0.00950771926884	0.00598892759412
a	0.25252053373	0.410626262	0.2797324404	0.043735882316	0.006783012484	0.00358593303594	5.0788684e-05	0.00296515247457
t	0.19931916927	0.3713258186	0.2160638035	0.191082556084	0.016361921168	0.00257964090844	4.88050613073e-05	0.00321829509581
s	0.074916843504	0.3278628164	0.2903219048	0.161069646472	0.029760715568	0.0268867274608	0.010846517279	0.0783348301292
a	0.011289229344	0.66432312	0.280725143628	0.0257021477522	0.004554776148	0.00381670083276	2.7783303328e-05	0.00956108485257
è	0.0518549613175	0.1259970664	0.418951983	0.3541849186	0.02350600294	0.002970409634	0.0003509851682	0.0221836554585
n	0.0428985705379	0.012605944062	0.603763676	0.1993906232	0.1036058892	0.034934243472	0.001010588896	0.0017904372942
a	0.037716571542	0.07839907352	0.279193091	0.1675413884	0.2000538543	0.0683913443	0.12506001825	0.0436446574812
n	0.0181066200499	0.0191013137311	0.09483656492	0.642087084	0.19641426092	0.02566434664	0.001704567162	0.0020852474176
g	0.015948826248	0.003206066656	0.14282063856	0.24978235732	0.21037131856	0.0287494684	0.19804950286	0.15107182738
r	0.05617254238	0.1859605776	0.0594327568	0.08490005424	0.2838449626	0.176403070506	0.01001745694	0.143268558848
à	0.0468861779985	0.06147020256	0.0687192717	0.171315829848	0.357485397	0.090154901	0.0395037995	0.164464432385
m	0.0040509648239	0.0115855796188	0.0534041615	0.2885436212	0.14752763292	0.22328083454	0.21075399552	0.0608532018
m	0.0990466213194	0.04567711274	0.1019932014	0.08020655492	0.1709683398	0.04579539208	0.3427994224	0.11351337552
a	0.0518363582253	0.033065335514	0.08357126065	0.035177588707	0.40324328	0.188465239688	0.0192103	0.185430644082
a	0.00820255226191	0.0347078191854	0.086238515296	0.2374702349	0.150090648346	0.32869531159	0.05604023424	0.0985546922
d	0.000213285719758	0.000989680394926	0.0075022641564	0.2012574519	0.1348662946	0.4226708052	0.20056780054	0.03193239286
r	0.0123253647704	0.0049955362906	0.008746427002	0.08766756305	0.1120747857	0.1562950114	0.57892966	0.03896565458
e	0.05462946926	0.0162382383548	0.02032891644	0.11199361678	0.1285889724	0.2875347168	0.1806976866	0.1999883849
f	0.00139152892354	0.00177624294722	0.00444616547444	0.10064078198	0.022635182892	0.24821893504	0.3294615096	0.291429646
ù	0.01231205458	0.0042827487702	0.003218234104	0.0430593841703	0.0547278098	0.1080895922	0.670973762	0.103336383
m	0.00079507030978	0.0014047340778	0.004626759857	0.103279570561	0.0079399274	0.15012478966	0.656690436	0.0751386754
m	0.0831273288619	0.016159901096	0.01023068488	0.00820691455	0.06147744178	0.0285459656	0.703006352	0.08924541888
u	0.0485072585321	0.006602285002	0.004516050098	0.00691571051702	0.11246089382	0.245851972632	0.1545249484	0.420620843984
</S>	0.0023817638561	0.00480074222298	0.00686767535232	0.0103985921307	0.0069328153008	0.063861686744	0.13629519186	0.76846152
