 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.627767650207	0.01685524676	0.004008233302	0.000949352329	0.00461302103494	0.0059338164064	0.009902101084	0.00898800013414	0.00428184914177	0.0217376504768	0.0123761466113	0.0227735711863	0.00806756247654	0.0194466894587	0.0122155435411	0.015211292887	0.0382059666033	0.166666334277
m	0.119658131894	0.594643274	0.10286794139	0.010983176992	0.14895601326	0.01299553346	0.00400268129	0.00040398520106	4.1340035879e-05	0.000111239100973	3.64752098417e-05	5.1179297648e-05	2.66671679301e-05	4.71988120192e-05	1.02733236787e-05	0.000134837858838	0.000201474521257	0.00482851381591
e	0.22167677028	0.5785575596	0.062877639972	0.01896704081	0.00265344571	0.013282663402	0.012805159129	0.0140731486407	0.00597205542017	0.00909717661241	0.00889501727436	0.00702242820016	0.00323518588122	0.0040901073535	0.00975535323114	0.012078880429	0.013359044669	0.00160135318898
s	0.078045780788	0.57204266	0.0700256382	0.13901729176	0.11569463712	0.0170399784	0.0052327618492	0.00101758338967	0.000120455886539	0.000129793955458	7.4849820001e-05	8.43925635832e-05	0.000102600275871	0.000157121343998	5.9175109958e-06	2.65129282524e-05	9.02347658539e-06	0.00117300961449
s	0.10459949384	0.5282834148	0.119695104474	0.10549206432	0.05207822706	0.03339748984	0.026890796414	0.0092708204583	0.00110053245058	0.00702564023397	0.00161880839493	0.00168179519289	0.000901184715592	0.00225102331557	0.000509080687009	0.000701007140884	0.00027787459713	0.0042256433666
è	0.1337436809	0.5246233686	0.0545979166	0.0212458298	0.2323227466	0.010179787348	0.000986322562	0.00475466552832	0.00317308963112	0.00353789216543	0.00389540701206	0.00238272888271	0.00117622711242	0.000206725218893	0.00108891419236	0.000116229958645	0.0014432257832	0.000525236768431
r	0.003407797282	0.379425322	0.3468405666	0.097738517	0.16043900254	0.0089881453346	0.001323509198	0.0012036473457	0.000185884494892	2.64562959918e-05	2.22702339172e-05	1.31477622547e-05	1.68083236257e-05	1.70765813587e-06	1.77798223526e-06	1.07440372224e-06	7.98572080703e-07	0.000363619525476
e	0.011743385436	0.3218680036	0.22331043	0.2153779764	0.03589827684	0.070862480748	0.033551106744	0.0219571426369	0.021797240306	0.00683834531253	0.011188476522	0.00236762557928	0.00360521032768	0.000969365297045	0.00300265940873	0.00522236752275	0.000675501048497	0.00976441418026
m	0.00881682447692	0.0878024161	0.3159212556	0.299953538	0.1504921312	0.09638220766	0.033707944524	0.0051414816382	0.000901442633405	0.000382966943055	0.000185588384994	9.62046994893e-05	0.000142049984767	3.60278008224e-05	1.06423933932e-05	5.14985550109e-06	3.92979140484e-06	1.8216788748e-05
u	0.141306688632	0.17707292472	0.128866006472	0.1348236564	0.04263660748	0.1250900692	0.05922971983	0.04731187306	0.0257029712049	0.0359440503253	0.0153066418967	0.0118127352899	0.0031951929318	0.00408166259524	0.0192032262416	0.0187134815014	0.0076732135584	0.0020292618953
p	0.00612911986966	0.0684317210129	0.1612392656	0.383416518	0.1822867582	0.1334588544	0.0515294836	0.008175460688	0.0017729065232	0.000577359366577	0.000700919252884	0.000460049526985	0.000549949097324	0.000595555942497	8.83651724704e-05	8.2837686325e-05	1.55658620753e-05	0.000489325407925
e	0.0095659056052	0.1048748954	0.109233586575	0.2331227802	0.04160666132	0.1562963728	0.08993578485	0.09098613544	0.0246104254672	0.0704995079083	0.0270067903218	0.0139466779723	0.00379024673278	0.00926219089395	0.0056489604121	0.0035660771461	0.00070831824124	0.005338692583
n	0.00220343526464	0.0310706747429	0.04609421526	0.2419197866	0.1969674612	0.25484831	0.16942628094	0.04497113232	0.0045631172404	0.0024562233193	0.0019176020865	0.00139257871528	0.00123652926048	0.000607388373756	0.000115967779363	6.11868175764e-05	6.55365979004e-06	0.000141542077953
a	0.0027872836979	0.058798589666	0.065650352158	0.2452178874	0.07096995	0.13112975764	0.149138490224	0.0906663734	0.006734467832	0.0959350455044	0.020180377424	0.0181257751368	0.0156488960602	0.00886121608386	0.00681398534158	0.00218696909148	0.00035413057516	0.0108004196236
m	0.00154105555593	0.0243339567656	0.016638758482	0.14611528412	0.15999646104	0.272140433	0.190111582	0.1611671942	0.00751499868672	0.0073793946692	0.0053363691119	0.00308553559842	0.00254284621576	0.00144823144089	0.000337593232503	0.00015305902731	1.4831875665e-05	0.000142417831471
i	0.089910270145	0.030993405772	0.036326954506	0.0871634624	0.057878616766	0.167157581	0.1015550062	0.1339353674	0.052579465774	0.0945902049256	0.02706687902	0.033920207284	0.0060764238706	0.01772195943	0.0223159468271	0.0248938908066	0.0095540685648	0.00636025051
n	0.00229208602499	0.0186994066009	0.020376365348	0.1042786772	0.195809072	0.280166522	0.18936347	0.1234848006	0.02822536157	0.0080813903496	0.009682933623	0.00813906069294	0.0057205374698	0.0037699408361	0.000911505114931	0.000259064905179	2.43135456591e-05	0.000715478250819
f	0.00696081644164	0.0292191852171	0.0344052530684	0.18292975916	0.0262938554	0.1209160569	0.120944641964	0.1854502652	0.0702686442	0.09777801353	0.031250756206	0.02885157845	0.02635869218	0.0135148185842	0.0123069372824	0.0052148592589	0.0012126618216	0.006123224559
à	0.137703442	0.06694195472	0.043002929558	0.0618986092	0.107420773	0.178431101634	0.0488680199	0.14346417674	0.0694925334	0.04250049951	0.0160859743	0.011552830232	0.003321898402	0.00777318882998	0.0218258496126	0.0349606992049	0.0004690058473	0.00428646134885
o	0.000380694067669	0.00581226834854	0.0114976953455	0.06906021282	0.23667297228	0.18156688786	0.0657434758	0.2161575374	0.07653526774	0.021203146	0.00801361789	0.0299175512554	0.061595820956	0.0110926086251	0.00306526560335	0.00128688739249	6.8980126426e-05	0.000329082720604
g	0.000395689952217	0.00831116173035	0.00934378187272	0.0457607230189	0.105992448259	0.151349638556	0.10074126996	0.1410721964	0.11167896166	0.16762425104	0.05541512018	0.0242270767788	0.0073647463134	0.0121326339843	0.0188961372246	0.0070432323594	0.00630399582105	0.0263469510898
l	0.0242145740333	0.0043043685624	0.013712299363	0.047798082779	0.0708366125402	0.10309916766	0.0396520418	0.302344112	0.1038938416	0.09060920096	0.049603469	0.0412741774	0.008361338516	0.030409868067	0.0425264867246	0.0186711316897	0.004656482772	0.0040327194594
i	0.1690058815	0.03129161196	0.03399086412	0.02396136768	0.11149640012	0.1585015805	0.02087541602	0.097895258	0.1044599708	0.04515429572	0.03218375324	0.00981359348	0.00759608054	0.007006389719	0.0528407375732	0.091441854882	0.000815218682	0.0016697228924
c	0.000187984611763	0.00747048242055	0.0138289779115	0.0397535251906	0.0487452567152	0.10583892386	0.08908382004	0.1263959078	0.26209758472	0.0895196837	0.0397025122	0.06461868298	0.030551065416	0.0304925392479	0.0222134644856	0.00664133720896	0.00026477689594	0.0225934525373
è	0.00572096198983	0.004315133441	0.0022995793562	0.024009958336	0.023186840708	0.0933053714	0.0925040458	0.36469738432	0.0239319479704	0.02289520806	0.01523006092	0.06255499952	0.003645820472	0.123855654271	0.01222640908	0.0626532479866	0.013187509031	0.0497798749264
a	6.9754180181e-05	0.000951507550414	0.00155559531602	0.009876685076	0.148443889548	0.043023104394	0.02538982962	0.1309783094	0.2464476468	0.23127216236	0.03277664342	0.033076350056	0.01927176504	0.0723225574307	0.0027888645286	0.00105647897483	0.0002361210665	0.0004626800376
t	0.000221547971506	0.00225573292973	0.00242351943616	0.0102545870227	0.0700171646579	0.0678843411285	0.054360202131	0.111483710048	0.087441303	0.27496656	0.09479258	0.037946722	0.01686896588	0.0312062038348	0.05696717676	0.0203181537207	0.0559372756789	0.00465429507916
