 	avete	cucinato	le	verdure	</S>
è	0.5654089392	0.0075618819705	0.005051469762	0.03130137237	0.390676361388
c	0.731358516	0.26287369263	0.00553954328779	5.67065659511e-05	0.000171523554212
h	0.44929855944	0.158706064	0.189264876443	0.201343114571	0.0013874067796
e	0.3971287948	0.494040209	0.102788457312	0.00430810839198	0.00173443564852
t	0.564151978	0.37763583976	0.0485903956136	0.00321712930751	0.0064046623722
e	0.25026273824	0.467208176	0.2363445808	0.042693762518	0.00349072868
m	0.376709283892	0.5010210444	0.103790564006	0.0020401973054	0.0164389074508
a	0.082571068608	0.291068386	0.379323516	0.22983442015	0.01720265772
r	0.297190915911	0.189728442	0.40044098067	0.00472238456	0.10791725068
à	0.0712697394476	0.1767544592	0.3076628208	0.26980894258	0.174504063826
t	0.227896128274	0.19966253466	0.31573127696	0.0844742295	0.17223582928
a	0.18083537828	0.0836641224	0.31848064	0.327500606	0.08951927108
t	0.300795632994	0.01579049176	0.39894375424	0.02206783846	0.2624022946
a	0.0736991306274	0.01034034392	0.4725242783	0.28732617376	0.15611010632
l	0.207188667124	0.006220258264	0.33359210446	0.05815843	0.394840532
à	0.0567489446132	0.02000210252	0.38426756484	0.34948495088	0.18949643542
c	0.0377046641828	0.0586092238135	0.08201677608	0.6290053476	0.1926639856
h	0.33637695637	0.0310933283644	0.07338667992	0.55221604587	0.0069269823
a	0.00463559818434	0.017421263802	0.3730287192	0.570125244646	0.03478914886
n	0.00219003319879	0.0150467056408	0.169911294489	0.32824253444	0.484609472
a	0.0211367494554	0.04042888469	0.26473205178	0.474824312	0.1988779896
</S>	0.0309159100489	0.00935910301678	0.024243108508	0.046438015	0.889043834
