 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.428783171615	0.0272251329848	0.0108929741829	0.101957249236	0.11925602715	0.0597157014323	0.252169715359
n	0.5219450319	0.281082589514	0.051696377333	0.141037656262	0.00287349334644	3.22264572307e-06	0.00136161038359
a	0.272362736568	0.3060357948	0.21106457042	0.04730286172	0.144154102985	0.00614495419342	0.0129349653246
a	0.25443262404	0.5516652652	0.136479730472	0.0565997871649	0.000644988490976	2.53760449035e-05	0.000152212971908
f	0.101590942008	0.309227431326	0.289498822846	0.149280889974	0.116713800296	0.00091187442992	0.0327763007821
o	0.026500531274	0.0358570902	0.2369467752	0.39132586	0.180816422232	0.089166069244	0.03938728094
r	0.30026956067	0.2341402306	0.3643551092	0.07271333854	0.024490382944	0.0016641025652	0.00236722836458
à	0.019774876708	0.3923491754	0.1872596592	0.1190292102	0.1477953345	0.0323036456096	0.10148808422
s	0.145446953081	0.01593146468	0.27536743306	0.19918396658	0.302286398	0.00700072924	0.0547831114686
o	0.0305957502362	0.0571704626	0.20133853	0.370076728	0.17748737932	0.04180999812	0.121521153826
t	0.136795495573	0.107227589948	0.24279453468	0.3762843588	0.0987211371	0.007550336289	0.0306265642321
o	0.0117595544367	0.031741550893	0.1293662204	0.521709642	0.16682411308	0.087119129226	0.0514798165
t	0.0435802549824	0.0951355354678	0.11966670618	0.445838784	0.21742745438	0.02207588319	0.0562754275891
s	0.015975481293	0.0084980865714	0.03012330804	0.4434566592	0.1954708302	0.17114671354	0.13532888836
o	0.012013124384	0.052042153712	0.154435234	0.535051962	0.089909733	0.01311865778	0.14342916408
m	0.00556339068015	0.00356787196497	0.0037793744946	0.129795644934	0.3281217466	0.07318338146	0.45598860014
ì	0.210131200756	0.077574633512	0.0589302215	0.186321005	0.2546681574	0.117523633	0.09485114328
p	0.00449757425424	0.000436040625476	0.00317760494884	0.07490341672	0.3919638832	0.309996297	0.215025192
à	0.022228539646	0.002133162792	0.00818856706	0.0825087496	0.3049353712	0.4718603282	0.108145322
s	0.00129054996922	0.000123913373564	0.000825687801054	0.013143096148	0.2970753776	0.539244334	0.148297031
s	0.0567033750741	0.0168873634129	0.064388481132	0.20917820374	0.3167803106	0.2628275668	0.073234695
i	0.0119359263599	0.00245130573322	0.0040769424936	0.0559068001	0.192025488	0.325870772	0.4077327568
n	0.000803347449156	0.00036100364942	0.00073905688	0.000507300942	0.0781557774	0.35363892	0.565794612
i	0.0497229705984	0.0339171739214	0.0084875518662	0.00615892414	0.3113836954	0.4915468002	0.0987828912
m	0.000644426721138	0.000454093767612	0.00028290980112	0.000827129024	0.0726912382	0.418823168	0.506277014
è	0.0451292614439	0.136249666313	0.0128923998584	0.00585201424	0.137095943	0.61287282988	0.04990788156
r	0.00111033149507	9.00730043788e-05	0.000166004863858	0.001180702738	0.03197751022	0.76162003	0.20385537
a	0.00689345088151	0.0027624780118	0.008175961866	0.02665897678	0.16215976126	0.73247048	0.0608788854
</S>	0.000973739526502	0.000309916957024	0.00042052322191	0.00015603095662	0.00839264803	0.147559352	0.842187798
