 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.359068791908	0.160963755764	0.00716193724	0.03199587762	0.051158793086	0.0027296002752	0.0030087552512	0.0306353099492	0.0462309164216	0.0282041991551	0.0301611550031	0.00712281989529	0.0152051066756	0.0325658962886	0.0239657310748	0.169821397511
k	0.385259103746	0.383902666	0.198889519325	0.0040404215062	0.006685334943	0.00378001322854	0.00810111216315	0.000214349738037	0.00101720670025	0.000350805375594	3.10719755887e-05	0.00201092822048	0.00190809723682	0.000389908641924	0.000364467668322	0.00305501663472
è	0.09615723132	0.5323546928	0.03155837152	0.033422262087	0.048205066106	0.0478782788947	0.0240425438846	0.0574924761611	0.020006116582	0.0417482827005	0.00619604728786	0.00772917330188	0.0226893223299	0.0020014333239	0.0166899757	0.0118287458618
c	0.104515163674	0.838967872	0.033298861004	0.0085817740782	0.002485864102	0.00589119023516	0.00264891227166	0.000146505048384	0.00023541845906	0.00021944074793	6.8743864504e-06	2.78644177985e-05	4.22133219834e-05	1.16103380697e-06	1.19507239344e-06	0.00292972404773
c	0.21925678846	0.2857434646	0.05625242656	0.08092781682	0.043717482	0.0185457343292	0.00585950925066	0.0249895051734	0.0692580842852	0.069788508667	0.00332028769853	0.00561609335162	0.0244174246988	0.00128867625091	0.00541959582761	0.0855986052079
i	0.1764719372	0.430291943	0.10629931526	0.1075619621	0.03330589106	0.090279856404	0.0166127493664	0.003214653648	0.00129270615688	0.00191837261127	9.711651228e-05	0.000716551617267	0.00036587716797	2.29994145326e-05	5.2279489902e-05	0.0314957514465
a	0.049102383264	0.49605102	0.242098494234	0.028633806388	0.0396363917551	0.110946895182	0.0145100894309	0.000420798758194	0.00537843999588	0.00736995148401	0.000661340205599	0.00160371723062	0.00135983529543	5.74476764893e-05	0.00025702837184	0.001912330582
a	0.00629626239565	0.19622047616	0.411142684507	0.172950663166	0.062212728606	0.0461527400526	0.009323124684	0.0033017910178	0.0283287378876	0.0446835283196	0.000577626142055	0.00196601359726	0.0148176289681	0.000276069324707	0.00130050045316	0.00044938497688
r	0.00252031376796	0.174443288336	0.344733298754	0.0836900788452	0.1417723306	0.1106499768	0.053655160754	0.0130038595837	0.0168117278783	0.0311872460683	0.0056059981213	0.00594755249056	0.0128818380109	0.00162001013643	0.000496537060976	0.000980813709828
è	0.004034538846	0.0606641934	0.21783906836	0.09095689368	0.127267607	0.1221953922	0.0321951104	0.071497681	0.0903545311	0.0911283469116	0.022567387248	0.0085155570062	0.00734324075715	0.00750090182379	0.00543806045655	0.0405014870018
t	0.00432791140347	0.181901760292	0.26885234364	0.1770071654	0.0954725042	0.14526564372	0.1065980578	0.003048925262	0.006355087698	0.0054917083638	0.00036689323412	0.00408950618018	0.00107592882362	3.96905841843e-05	7.80559874362e-06	9.90992286707e-05
i	0.0195236627168	0.069623627744	0.09327658714	0.1705217948	0.08020934092	0.2374619764	0.0862977592	0.0302005508	0.041154752972	0.0779183155268	0.0238871762408	0.0229830572442	0.0272018749131	0.00456917405077	0.0108192198886	0.00435114108174
e	0.00578538773039	0.0455090297328	0.10371435082	0.10141320592	0.287784632	0.3026969612	0.1181325426	0.02635710662	0.001832016524	0.003607949654	0.0012729335628	0.00110774481396	0.00028401615904	0.00029930670091	4.59601068675e-05	0.000156873344754
s	0.000382177304122	0.0579794691408	0.0821969753322	0.0363872767416	0.1632919002	0.386520336	0.1005012856	0.00705534005	0.044347133502	0.0809426844522	0.005315873156	0.0175910026001	0.0156286341492	0.00108704834094	0.000587776449944	0.000185106807085
ò	0.000199009045348	0.0147512377566	0.0142788186	0.030110771388	0.15129642832	0.3082171622	0.07695482548	0.03804251208	0.03220249643	0.145910411369	0.041478981676	0.0337664229297	0.0170333556393	0.0243498781004	0.0263677573149	0.0450399115601
z	0.00128617525076	0.0484305993604	0.030659721898	0.0977783922736	0.181049659	0.385109286	0.1789766906	0.01314487764	0.01565152105	0.018643640524	0.003174564986	0.01568714955	0.00856628841474	0.00159759860224	9.1539927572e-05	0.000152303406792
u	0.0639047524488	0.0191863152668	0.08859883714	0.0917236732008	0.0488353334	0.233301436	0.03421109086	0.04266537106	0.06181634932	0.114145971542	0.019473219516	0.019134531184	0.0407571282307	0.005468586431	0.01325089938	0.10352653775
n	0.00069646156909	0.00596153316096	0.0095538949378	0.02399062132	0.1688817154	0.2936864072	0.23789271	0.155728657944	0.0244405311	0.05604198142	0.015466000988	0.004691508511	0.00151773086186	0.00097408718256	9.51707526e-05	0.000380998758254
f	0.00265826594527	0.00521590608292	0.0044063283694	0.02135053424	0.033607199174	0.280035946	0.1104299414	0.0696484551	0.0481424672	0.12766419934	0.07308118434	0.02063495442	0.0353363213262	0.0248244035328	0.0430043532798	0.0999595306198
à	0.02941139211	0.016112056928	0.03840292308	0.14972933848	0.05165697512	0.1115886714	0.198884502	0.0960959968	0.067706775	0.1037728224	0.02000069968	0.03161636706	0.0281153452	0.004839616506	0.0134622353348	0.0386043006108
i	0.000148395284337	0.00575726335686	0.00301803222	0.006252878094	0.0326895828	0.206249391	0.415404302	0.104580212512	0.0621227444	0.0487868764	0.03225906096	0.05241281072	0.01758582993	0.0087442590832	0.0022041675494	0.0017841795716
o	0.000770622935769	0.00862704695199	0.00184730589217	0.00819708960292	0.02496116116	0.0936071752	0.0552120503	0.189758285578	0.310417192	0.20301126776	0.0389535651	0.0220512234	0.0281689079852	0.0067913501958	0.005330706466	0.00229507658432
g	0.000247795758857	0.0164686622133	0.00940597400939	0.0146021891916	0.035684498068	0.121539861	0.1470770494	0.156288864456	0.1354249616	0.10084027356	0.1009614452	0.0864009122	0.0317123864318	0.0364985196144	0.0053636322234	0.00148294247733
e	0.0242841900756	0.0139541588432	0.019204002924	0.0171145933252	0.0166627874	0.0270479092	0.13038815308	0.0723426679	0.0758732576	0.2695978812	0.1156203507	0.0519149517	0.0637908487	0.03513059218	0.04281829204	0.024255410258
l	6.30623634829e-05	0.00577782205545	0.0016426813742	0.022224901422	0.04328620012	0.0994572154	0.139421772	0.25054334836	0.168319778	0.145143606	0.0602313194	0.03468392632	0.019268104192	0.008071021718	0.0004077437952	0.0014574834482
à	0.0020535087108	0.0039438744212	0.002160632542	0.00452901702	0.007785973218	0.0229554736	0.13266473996	0.0870351806	0.1610858988	0.2129053184	0.04710014314	0.0666260893	0.0436887582	0.023922172032	0.04252383032	0.139019391696
o	2.41171822867e-05	0.00605134435202	0.0002510419752	0.001326172434	0.012494882708	0.03977470132	0.1506239972	0.10617522124	0.189131942	0.1431604608	0.072325712	0.145608678	0.0457429314	0.03804369596	0.03471811698	0.014547030342
p	0.000186009038338	0.00896753432787	0.000348201391511	0.000983455263154	0.0142086411408	0.015132028794	0.02122429546	0.135009389688	0.362819486	0.1553681028	0.0874525136	0.10524056956	0.045825806858	0.018098264376	0.024480676304	0.004655018518
r	0.00717053947186	0.0038665205896	0.0062259610774	0.0093192909332	0.0215923101974	0.0101707444	0.03334488542	0.0904275943	0.1289365666	0.228394745	0.1045561866	0.208634774	0.0729246448	0.0252088694	0.02906499088	0.020161350824
ì	0.0181234480615	0.0043851225841	0.00345892791	0.116297099425	0.01445537394	0.01945149848	0.0651426696	0.1289390213	0.1204791286	0.1924835748	0.0934097794	0.0565305252	0.03740934292	0.0155777282	0.05913005598	0.054726730024
m	4.70634572893e-05	0.0020187764279	0.000236066014796	0.00212630860092	0.00519505358474	0.056319326694	0.047719018	0.03543949896	0.1480173722	0.11381099814	0.1018824754	0.2192625014	0.04269374	0.06173003026	0.09377876172	0.069722984242
a	0.0175582671322	0.0200900013122	0.0453877419362	0.0089960536968	0.048543117397	0.03162752628	0.0196889264	0.0450367835	0.1077054708	0.1969887238	0.1263435389	0.084741223	0.053414891	0.071944523	0.09655929934	0.0253739184
k	0.000119908369426	0.00139139627867	0.000338252918378	0.00149444603212	0.00635692417634	0.077369558886	0.0523341413	0.0771684403532	0.1362662127	0.06393729076	0.20966948	0.1295597432	0.11509249784	0.0705952972	0.02111150648	0.03719492768
a	0.0313192606312	0.0069891296236	0.0151489872255	0.0199534646708	0.019157391026	0.01431046452	0.01436561104	0.049454343	0.05261106732	0.0692297358	0.16550416432	0.1837122197	0.0890977222	0.1524554512	0.1097466184	0.00694436614
n	7.9113559929e-05	0.000625402164662	0.000255911190859	0.00134067744815	0.005905763379	0.0498803479	0.03599591496	0.080581118707	0.13568071602	0.0439391771	0.229610362	0.146822686	0.10211602566	0.1013375352	0.03193596194	0.0338932684
a	0.00150874362476	0.00212210016459	0.00137093281898	0.00115227514088	0.0031931800616	0.0044422302992	0.00535534608	0.02013103482	0.02136854242	0.0330120818	0.20529926646	0.2580742656	0.060320276	0.1162913574	0.1711967556	0.09516158316
f	6.09977474638e-05	0.000440012663797	0.000265736649517	0.00198036153343	0.00604392668179	0.022259249144	0.029019064052	0.0516064087274	0.11280561304	0.0199694994	0.21990255	0.2124835492	0.08877394494	0.1371070804	0.05677983446	0.0405022122
a	0.00416686902736	0.0034279969976	0.005115360346	0.0022727575874	0.005976467136	0.005164716786	0.00945112356	0.0197647615	0.0194176003	0.0611446944	0.16027197958	0.16501184948	0.0705006654	0.1591839822	0.1952949354	0.11383423316
