 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.591223063175	0.0022457277534	0.005615822632	0.0114335290108	0.0523784450768	0.0216364502863	0.042901510613	0.0111008539144	0.0219539794792	0.0186931122508	0.0124684327508	0.00262823262052	0.00677386809299	0.0861227359871	0.112824200602
ì	0.59677859374	0.04371111328	0.15321976526	0.117244275337	0.00468222900823	0.000573315724328	0.00016696890417	9.21127986088e-05	2.739689522e-05	3.1272236588e-05	7.7666119052e-05	0.000755206040132	7.52251886026e-05	0.00654438410516	0.076020516905
n	0.514880347	0.283049937907	0.0161978481653	0.0382053577795	0.00313430821738	0.000805908463068	0.000132256601411	8.16263706237e-05	5.41851682665e-05	6.16809211314e-05	1.00277829446e-05	8.3950254474e-06	6.93845761888e-06	0.00214471844935	0.141226488629
o	0.4028587976	0.2566417715	0.0793058268	0.0359184759412	0.0332424343303	0.0793858607804	0.0119679273052	0.0359877404743	0.00426253632146	0.00851709680366	0.00383192915722	0.00622711208792	0.000854928907709	0.00102448089368	0.0399731011223
ì	0.2373298352	0.55590996784	0.08004418816	0.0784979906076	0.0116054651652	0.000611745330958	0.000213568866308	4.06526378104e-05	1.79620241877e-05	1.84653755756e-05	1.09910875729e-05	7.0129976099e-05	4.6602250443e-05	0.000915271855559	0.034667178721
t	0.210600087	0.564890942586	0.03446086631	0.158147013162	0.010786578896	0.000765165231632	0.000314946379295	4.62198696644e-05	3.67336304264e-05	6.11765742192e-05	1.37861212489e-05	0.000238204990259	1.15020116491e-05	0.00281346896276	0.016813268926
s	0.1315442566	0.3800229314	0.1491717892	0.08831319973	0.0373837308284	0.071275202981	0.0159633788429	0.0439164952082	0.0104983417652	0.0148421672156	0.00971095120026	0.00181627427546	0.0226047196306	0.0110369690249	0.0118995952776
e	0.15108021154	0.696878948	0.0878933328	0.052609496166	0.0016807200148	0.00199616967058	0.00133872780076	0.000817926465142	0.00034322511965	0.000184238089599	0.000119618380441	0.000455642452666	1.60692572086e-05	1.28775191568e-05	0.00457282289563
r	0.227403287432	0.316963529	0.335084591	0.055009244042	0.0443229472485	0.0101292748646	0.00781685601682	0.00117105378191	0.000599783836362	0.000448338573157	0.000152881567995	0.000116824715739	6.43714666767e-05	4.25844113708e-05	0.00067442560852
e	0.06860685048	0.3046876536	0.32673985	0.1160287961	0.0399548765	0.0720568056444	0.0227331203793	0.032006326297	0.00931484952893	0.00444076735352	0.00142814113984	0.000381189569097	0.000805251466404	0.000158428027388	0.000657068632705
k	0.0590092871471	0.1062210492	0.425574584	0.22627349586	0.110250270137	0.0388646824683	0.0201959193353	0.00501743105206	0.00290031692761	0.00197554044916	0.00100647580565	0.000394484797998	0.000897859713987	0.000147935060535	0.00127067786802
a	0.0249186496756	0.0445434888	0.2792579484	0.3396159268	0.0489805192	0.071832512208	0.0272201371744	0.0572836510812	0.0166575535507	0.0106994068244	0.00636829899271	0.00664836565789	0.02125214968	0.015292808179	0.0294285871417
s	0.00616660648896	0.02768115098	0.3699504656	0.261546509	0.20483396214	0.0640393785736	0.0327644219961	0.00801937526446	0.00571352826672	0.00295368166124	0.000858608330344	0.000301031475406	0.000656139941334	0.00121291596582	0.0133021915534
ì	0.016502409016	0.04159045804	0.22194146586	0.325264424	0.0491506618	0.11124782364	0.035903796262	0.104980123888	0.0300763964202	0.0131731942504	0.00530695422834	0.00076934961125	0.0165840842474	0.00598110918812	0.0215277296326
m	0.00196570527456	0.003999942408	0.0926081996	0.4468938052	0.2109632708	0.064524519	0.033907099288	0.0124770286678	0.0107380539608	0.00412625134826	0.00241681574262	0.00170928613271	0.000412028687684	0.018277045489	0.0949809696251
m	0.0331102139303	0.01777144976	0.1606079318	0.3680178002	0.0432823888	0.07200130594	0.01294351449	0.056260197254	0.0155932534696	0.013915721038	0.0151693674288	0.00127612434719	0.0230339115518	0.144961896992	0.0220549338408
e	0.203677278522	0.1097294088	0.157114983	0.3623567764	0.0912465082	0.0138266314	0.0268991147	0.0050693655886	0.00453959850894	0.002462166452	0.0015010723196	0.00135407282988	0.00575666532151	0.00145368954695	0.0130126427567
