 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.529833859983	0.071545276268	0.009713004632	0.006459328122	0.00202605191	0.00421968959	0.0171173398527	0.00247299396608	0.0113217325937	0.0224154789263	0.0135750183498	0.0935473963178	0.215752824307
l	0.923493542	0.0674489446	0.0026747454908	0.0006898880552	0.000452641070768	6.686582452e-05	0.00020113836793	9.599146944e-06	1.16766206288e-05	4.22896683234e-05	2.60202460329e-06	0.000656450696235	0.00424962774457
l	0.37010615	0.215620834	0.1024902755	0.024902801198	0.003707548518	0.003992841461	0.0214143029619	0.00173477413106	0.00188778923906	0.0019654840836	0.0019205089728	0.0962709428642	0.153985777312
ò	0.605433538	0.1568234874	0.13881516898	0.042007555254	0.0423022238668	0.007969016668	0.00324464480014	0.00109741331503	0.00133162251109	0.000481009504251	4.48193060091e-05	0.000139896491129	0.000309610119957
r	0.3175032254	0.576959792	0.085846781	0.0141335980704	0.0030804507632	0.0010439557993	0.000115243489944	3.9355873694e-05	9.816571272e-06	3.3546276486e-06	7.816385986e-07	9.39633025379e-06	0.0012542891903
a	0.0988385644	0.482936969	0.10042409886	0.14046451152	0.03943435138	0.019234477702	0.0250683450275	0.00370025673239	0.00596849553244	0.00158435209444	0.000596086937375	0.031475133081	0.0502743593622
f	0.16892971668	0.5518658186	0.16721454756	0.07269693148	0.026014686984	0.0072036277352	0.00292576868592	0.00201178986696	0.00019978749406	3.26164882352e-05	2.17288239909e-05	0.000395176608728	0.000487810825484
è	0.01095807476	0.250970854	0.3491964991	0.0782059638	0.05701183746	0.03218242786	0.021441470616	0.00495941148522	0.0044905995709	0.000931446466478	0.00252473137603	0.0352133973314	0.151913332162
t	0.016707719334	0.448796766	0.326985548	0.1491890655	0.02729699939	0.022378247892	0.0061059071996	0.00119377796605	0.000299527801496	5.92448677051e-05	1.15500101006e-05	7.67622125732e-05	0.000898851785687
i	0.0331094936312	0.1010591426	0.3573256708	0.1927390246	0.0635544718	0.03266903944	0.0403010797067	0.00534521163554	0.0117298540802	0.00846195599212	0.00211387422851	0.127099558785	0.0244916232044
p	0.0635387775447	0.09642819766	0.32548552	0.363047336	0.0807737677	0.035778251346	0.021854701409	0.0069031787412	0.00214236047928	0.000466585974555	7.51999229013e-05	0.00216907315715	0.00133705377263
ò	0.00566817436	0.0608790135	0.4895615485	0.0948008138	0.0483153267	0.05165932664	0.0379198919465	0.00840406230654	0.0118949276967	0.0018747105146	0.00429413492871	0.107739536393	0.076988506919
r	0.000459398496	0.03500069824	0.4712612934	0.249437465	0.09115029812	0.10429511696	0.0304839889768	0.0128564949821	0.00360738525289	0.00062613044657	8.43228128551e-05	0.000220238865042	0.000517157060862
k	0.006363370016	0.0250679313	0.3673163901	0.2233924048	0.0752997262	0.04789869554	0.0400258668609	0.0073116476342	0.0162896017803	0.0100751274254	0.00466717834051	0.136379147056	0.0399129177689
e	0.09017992388	0.03515254608	0.31903941844	0.1830455192	0.1656340198	0.0636860998	0.01236064152	0.0038332274388	0.00775057886934	0.0051893864234	0.00104755097598	0.0479521706535	0.0651289340321
t	0.0063171416415	0.0273360931794	0.1260816448	0.41101647	0.159451451	0.080968467	0.1005999764	0.042956139064	0.0207080943376	0.00152915154012	0.00501084633044	0.00570346803972	0.0123210289607
e	0.0432336639312	0.0752053038052	0.19020433626	0.224456839	0.1415644358	0.1173560074	0.0708613484192	0.014351532606	0.0321385999774	0.009396048617	0.00488852330145	0.0495119422202	0.0268314161275
è	0.000620801898141	0.006295069735	0.03542103762	0.196802674	0.3435877486	0.16300953	0.16054621173	0.04633558034	0.037761219396	0.0032710596388	0.0015403075564	0.0023735767023	0.00243516594172
r	0.00140586512475	0.0773349573738	0.08137923472	0.218074773	0.221163056	0.283988708	0.04257997668	0.03233118438	0.0133256512	0.003617842885	0.00595732525856	0.0126487888082	0.00619262026129
k	0.0061590238226	0.014110233428	0.0630555228	0.186366535	0.2433203866	0.228188634	0.0835612593	0.01793433338	0.02534814596	0.01600570954	0.0120670457096	0.0946953087616	0.0091878296928
o	0.06399099322	0.01264111578	0.06938017146	0.0956889196	0.2476981054	0.2087917704	0.1101983268	0.0148571374	0.02730339582	0.01921426808	0.00369407206	0.062501737184	0.0640399891802
m	0.0010468689649	0.00302240146773	0.01327697094	0.0618074224	0.1390143581	0.2492698218	0.325117374	0.074050412	0.0713942182	0.017642085542	0.016907686438	0.0134051921737	0.0140452235278
e	0.018854212946	0.00765467455	0.03699811658	0.0671796624	0.18796597292	0.164704966	0.193647101352	0.03951218592	0.04579890346	0.03765862908	0.012649207236	0.162300070806	0.0250762861158
m	0.000500812373331	0.00122174068374	0.005985986304	0.0299916224	0.078380579	0.2539723328	0.36541015	0.089345266	0.105328078	0.016174470096	0.015446906054	0.011310642441	0.0269314033122
a	0.005940052462	0.0248317310438	0.01403586707	0.0511336192	0.1309439788	0.1898110016	0.25876753654	0.0442117016	0.05673287396	0.052838447644	0.01558999008	0.11974031579	0.03542287278
p	0.000286792882405	0.00077063148926	0.002226398663	0.0166692965	0.05636272466	0.203695872	0.398109812	0.1101864728	0.1174583076	0.029265554834	0.016898225716	0.0224403234774	0.0256295998572
à	0.0063252153624	0.062441877044	0.01157539926	0.09402123238	0.0470787722	0.2291302538	0.17604263852	0.0756110971	0.0881393136	0.0578709712652	0.05318933746	0.07228143616	0.02629249196
l	3.6995770558e-05	0.00113184686212	0.005646647846	0.009851478634	0.0199359714	0.1402186018	0.1970407658	0.174935049	0.134316523	0.0845138978	0.0910228228	0.122074084002	0.019275315392
e	0.00260361725	0.0056290037626	0.015580563472	0.0779917884	0.0417282666	0.140615744	0.2322750308	0.0524878284	0.130959538	0.10092856268	0.04329128378	0.13598009888	0.01992866972
e	0.000101456987068	0.00053158239967	0.00121758951205	0.005982463192	0.021792866828	0.0588823034	0.286104712	0.22663822	0.216333974	0.0654538222	0.04407730746	0.038609868202	0.034273823164
t	0.000125409644288	0.00187141565375	0.00209439847	0.0273994005954	0.066135986502	0.0820500904	0.059101181	0.2728028124	0.242287525	0.0585598808	0.11607938634	0.062546765074	0.00894571590306
t	0.0118892213203	0.0141373403678	0.0225729399498	0.00634536106	0.011764714	0.0941602336	0.07979833186	0.1423816968	0.1295846902	0.181205392	0.0920764976	0.144152716268	0.069930899024
ù	0.09298848666	0.0170190370191	0.029536716886	0.00640788232	0.02113726074	0.0623654964	0.1571635294	0.1388651838	0.1556180212	0.127936702	0.0284099867	0.08689565286	0.075656050731
c	9.37051588012e-06	0.000130391248527	0.00068640670192	0.0007362615156	0.001457392095	0.01370730902	0.03691072	0.1587673754	0.1981703978	0.14923311868	0.229122957	0.13780737926	0.0732609424
e	0.0378776128221	0.0559083036396	0.0657840238	0.0987764886	0.07482503886	0.0538451386	0.09884187654	0.0777329481	0.07538225106	0.086237063163	0.0905468616	0.138240393	0.04600198216
t	0.000587560399027	0.000356020238125	0.0017521921645	0.003059574594	0.004345817264	0.01428771324	0.157609188	0.1893180244	0.299878514	0.1033063052	0.08034024934	0.0850274104	0.0601314153
r	0.0028554731575	0.00299767189995	0.00228578233085	0.0078629249131	0.00466738531	0.01688259608	0.15145354352	0.11762520128	0.1729788056	0.22877268067	0.0884778194	0.154290780412	0.04884933048
ò	0.0120417671431	0.00520191416502	0.0120282647063	0.0035292274998	0.008892953274	0.03372394322	0.074324792	0.10216979172	0.2438344012	0.16410602	0.1282229392	0.1503122662	0.06161171032
o	1.06519690066e-05	8.3846748356e-05	0.00013592686414	0.00014969431804	0.00019384923436	0.000898268124	0.00757098654	0.05635606	0.1118733324	0.182325516212	0.2498329736	0.2161848952	0.1743839858
p	8.06728684008e-05	0.00589544593996	0.00277314327764	0.01895105921	0.027087202125	0.02894737038	0.018768196	0.0954498406	0.1740663578	0.0559115916	0.335031146	0.1745913313	0.0624466499
o	0.0047990425214	0.00565500163011	0.00207513665156	0.0205029365346	0.0153454297876	0.0172630513	0.03067055758	0.060745965	0.1301647615	0.11133054922	0.252708348	0.3229305234	0.02580867864
d	8.84322106391e-05	6.68180791718e-05	0.00157599921489	0.0009547842644	0.004721251554	0.006812737706	0.0408019048	0.0914204672	0.1761045372	0.1508363471	0.274534305	0.125121476	0.1269609456
d	0.0086002224272	0.0127046642988	0.028400741814	0.0186796303172	0.008113096922	0.0135930153	0.02059373946	0.0541874682	0.1515064568	0.13527910806	0.253187106	0.2611491626	0.03400559024
ù	0.075826637276	0.026589536766	0.047023847442	0.00578557244	0.017339399702	0.08619747324	0.0881844231	0.02713190172	0.059069012	0.1087302352	0.1117454532	0.30395058568	0.04242592464
p	2.794139512e-05	6.88803246e-05	7.269362808e-05	9.5144233368e-05	9.4957311e-05	0.0003117336128	0.003216480004	0.01918773022	0.025807127094	0.111045870258	0.1385311628	0.43616654	0.2653737364
a	0.00444144596893	0.00362135032273	0.0103835866621	0.00680237370585	0.00499640747	0.013690173242	0.023107914228	0.11850554138	0.16679414352	0.0880960442	0.0955295236	0.423986446	0.0400450434
s	0.00115472551741	0.000497720354219	0.000338184478328	0.00075250948128	0.0008590633757	0.0031023697172	0.02380548078	0.04010166712	0.0755280608	0.12247690824	0.1511684046	0.138151148	0.442063756
t	0.0010854241722	0.00369011022005	0.00356350347978	0.0179659253237	0.0092882415554	0.013551207138	0.03658698746	0.0322176922	0.1475318684	0.155015356512	0.217245238	0.2975708484	0.0646876084
