 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
s	0.549271496096	0.016839838416	0.001202630782	0.003828904546	0.0159635129832	0.164658519919	0.00392710212626	0.0126639625389	0.00944603388181	0.0101370098808	0.0178672129379	0.00521398213325	0.188979809541
u	0.6232701204	0.3599693604	0.003542746638	0.0087444213333	0.000878320780085	0.00132793676413	0.000799607833189	0.000320707334737	0.000285959884908	0.000196655143093	7.96112737148e-05	5.52563328349e-05	0.0005293239136
l	0.2435936936	0.613719248	0.03067326494	0.0926503355925	0.000977746775117	0.00290087046346	0.0011701742804	0.000263845669272	0.000211943297818	0.00017395376261	9.38095462783e-05	3.50425662111e-05	0.0135360697724
è	0.170167598608	0.5453146052	0.044852081754	0.151912123874	0.0159418102404	0.026276583824	0.0173698379115	0.00524737373537	0.00464617145627	0.00313216824201	0.0064473127281	0.00657381662158	0.0021185853342
o	0.1606600477	0.637411116	0.061601814868	0.136039129485	0.00106173167319	0.0008149865406	0.00197309122802	0.000129160096152	7.94899001012e-05	3.54460788919e-05	7.64648055608e-06	8.72640507378e-05	9.90835918392e-05
è	0.00460214688173	0.3153311734	0.293651564324	0.360342970268	0.0148332971468	0.00486129595	0.00311767544833	0.000678361888598	0.000427587278444	0.000260156975583	0.001298877586	0.000289179587706	0.000305675894293
n	0.0225812720552	0.235416008	0.452841429286	0.2090447206	0.008516068314	0.00462772198	0.0627636133696	0.00103477682674	0.00117938147678	0.000376198175704	0.00118577688517	0.000146857355349	0.0002862377849
a	0.0175339658	0.2386304868	0.3405069388	0.1219224452	0.028360752794	0.031944906498	0.12031324768	0.0313969355072	0.0340231942003	0.0113081536511	0.00546409217629	0.0174486459311	0.0011462412385
p	0.0125554311165	0.207195925948	0.48024861772	0.2046933512	0.03488096781	0.0265067616696	0.018747604295	0.0106072099656	0.00307158009756	0.00123454457218	0.000117107340264	5.34834743486e-05	8.74306239313e-05
r	0.0392654745478	0.05579013814	0.43786383592	0.1428540308	0.071636822	0.0252208434988	0.06643730889	0.038035060364	0.0560810141324	0.0360649194093	0.0141662141284	0.0134283279324	0.0031560003966
à	0.18373788076	0.0866472806	0.3692935192	0.09316728268	0.10911129244	0.0125692831172	0.054007131868	0.0227349364265	0.0278856392736	0.0250421395953	0.00272572434659	0.0109529604428	0.00212488314144
m	0.0218928776073	0.02473297554	0.31081615996	0.25186615584	0.13023140611	0.057743652766	0.12791827688	0.03620552371	0.0178102177796	0.00926707667874	0.00162312030069	0.00942604182859	0.000466520907859
a	0.0438486319872	0.0648465907	0.22324627968	0.278879154	0.0553528878	0.0232850194	0.07693500772	0.055372008412	0.0775760419969	0.0330010811903	0.034343234623	0.0107435877503	0.0225704818675
p	0.0134276759108	0.019583489207	0.129072009572	0.235488346	0.2471682436	0.161598796	0.068587549	0.05470381683	0.033649815606	0.0315235600728	0.00207555646654	0.00249463633906	0.000626488600564
e	0.0535196463495	0.0252190229292	0.14139623721	0.1769906572	0.2340281288	0.040762234436	0.08041561892	0.042525491286	0.075016737218	0.059850655457	0.0225670170642	0.0427131224053	0.004995431294
r	0.00228146805561	0.0096583090379	0.038972599322	0.144523828	0.379237765	0.2032121846	0.075362054	0.06971064136	0.03725342847	0.0327833165879	0.0028103066956	0.00349599400699	0.00069814256955
ò	0.016515325001	0.0069630527812	0.070746062866	0.1800857044	0.2946249074	0.0496323835	0.0832238328	0.03988955748	0.056541191328	0.041524892942	0.0150116279423	0.12224675897	0.02299469193
m	0.000446282550055	0.00430297216988	0.008611642726	0.05740902088	0.3075804956	0.141113524	0.295479972	0.07288239536	0.03594488506	0.027679425624	0.0176793799997	0.0305941935953	0.000275830676928
i	0.0315667452286	0.013898687766	0.0296151072	0.189219172	0.24035311	0.0471474354	0.134360417	0.08185632668	0.09103969912	0.050902967558	0.0549542177972	0.0238834887427	0.01120260941
m	0.000845611993786	0.00190197113228	0.00817423050846	0.02134722186	0.1287680742	0.250239436	0.281116718	0.157222466	0.06872931558	0.0692816482708	0.0055634900092	0.0060295249271	0.000780301305
i	0.0185528712112	0.0168920199538	0.00476692756	0.0413741626	0.148293784	0.08491780124	0.231012901	0.1492254598	0.10323677674	0.075959794854	0.073259618264	0.0238759103247	0.028631971652
l	0.000825974970476	0.000939220381885	0.00535968921924	0.013031919564	0.1266714644	0.245165248	0.226002076	0.18115578	0.08728384784	0.090241829072	0.0113791865772	0.0077697995923	0.0041739690124
ì	0.0303365001571	0.0126517502005	0.035671477846	0.02945724092	0.12238433266	0.0588958604	0.276506789	0.0682065624	0.09677605934	0.06017409792	0.040487228562	0.155002298507	0.0134498562
s	0.000117985221249	0.00027690572492	0.00135662329146	0.00465827135	0.06476928014	0.140080036	0.3684321946	0.139960066	0.1017630176	0.0660182548	0.0224388857	0.08889278546	0.0012357124948
