 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.708073974252	0.0732598338728	0.00232378993429	0.00129772825066	0.00107111524379	0.000520206377751	0.000362768172946	0.000775947630828	0.0010016114379	0.000926949424273	0.000272638367864	0.000712824717375	0.00220978020639	0.000246700376399	0.00342108865458	0.0101361017599	0.193386932193
ò	0.708960627757	0.089124692856	0.0013317080126	0.000198770696	9.503506e-05	4.8104967506e-05	5.29937665688e-05	3.55507428e-05	0.000105007814095	1.00053030898e-05	1.13553900252e-05	1.8407792634e-05	1.3396617648e-05	5.6810146514e-06	3.68189987498e-05	0.195904250413	0.00404758255219
p	0.59575931776	0.201593617074	0.00350740128791	0.000565975464573	0.00184879136409	9.61395612465e-05	4.50918880894e-06	1.37561845784e-06	2.53014572034e-07	9.17780443827e-07	1.35873245559e-06	9.79145275598e-07	2.11205327791e-06	2.64742471507e-07	0.000160371641866	0.00889479796229	0.187561810564
o	0.5376717032	0.15109420504	0.032899222758	0.0030450090096	0.020365613779	0.00171849252238	0.00154745444213	0.000405040940878	0.0185687996732	0.00023668783236	0.000704011811153	0.000785392186524	0.000309064356929	0.000161080333476	0.00113363489513	0.180850604561	0.048503953814
G	0.266041597374	0.521167891546	0.02249563355	0.0024531637012	0.0050031413811	8.3720068826e-05	1.37006996508e-05	0.00025687948993	0.000131520399883	6.99299941356e-05	6.90431117092e-05	6.31095328797e-06	6.14771910729e-06	3.78270393013e-07	0.00113408600145	0.0357307477636	0.14533612696
i	0.263364439908	0.3452171212	0.1255034372	0.03727865854	0.060976416454	0.081803140274	0.0192273334152	0.00694947459458	0.012751031781	0.00377600139297	0.00485378483134	0.00720749421008	0.00368166153373	0.00641586849308	0.00749297174798	0.00763488319459	0.00586622292419
o	0.181718770137	0.6418991036	0.11146875706	0.028858685486	0.0195490221777	0.00087319474048	7.6374522614e-05	0.000162266260265	7.71537301978e-05	3.4381835046e-05	3.77579528964e-05	1.12410309781e-05	1.6473809206e-05	9.66209688849e-06	0.00179356628277	0.000400836393607	0.0130127817549
v	0.198938896331	0.325894921756	0.27089599692	0.006853232395	0.0082692190596	0.0005561089596	4.457729554e-05	4.24461223e-05	1.31589224417e-05	1.44363921775e-05	2.9988146241e-05	6.46041858257e-06	4.46098982979e-05	3.71338666162e-07	0.000583308208218	0.0468703994088	0.140941856599
à	0.10786727656	0.337890326	0.250347868	0.0541841748	0.022972471926	0.019518164412	0.03382722453	0.0049256643718	0.00178627869376	0.0035837536031	0.00282102193462	0.0037353064205	0.00903127682696	0.00322434472733	0.0129003055477	0.0772377534265	0.0541467894276
n	0.019570204434	0.387197773966	0.3834612579	0.00857402516	0.001483766444	0.0006002306732	0.00018814606911	0.00017070492764	0.000114037736812	2.14932484915e-05	3.31973654495e-05	3.83980097959e-05	3.79722153283e-05	1.35905748005e-05	0.00377038930693	0.0851426720918	0.109582145837
n	0.035579571506	0.08155612016	0.174606957	0.2276568038	0.048001194312	0.0227360184	0.027106237244	0.0248246732795	0.0309431810503	0.0199316905111	0.0544935116566	0.0389709320873	0.00256266028408	0.00203304331064	0.00718094961621	0.145676965805	0.0561394996178
i	0.317663209809	0.12993715424	0.2465458606	0.12965876992	0.06746518118	0.054575697574	0.022250856584	0.00984695727392	0.0054510368471	0.00120937523696	0.00263511016503	0.0017795884996	0.000573254294766	0.00138697339653	0.00118889506056	0.00642061008871	0.00141148644798
j	0.0142166882722	0.02578403568	0.38250604	0.35906946	0.05230584426	0.01273940666	0.001899682616	0.0531387225893	0.0257557598349	0.00948242585587	0.0145102804027	0.00242090629472	0.000315643430369	2.21132690143e-05	0.00305372529972	0.00542617633702	0.0373530929362
ù	0.113878528529	0.0445792716	0.20071679948	0.216959780352	0.057238576172	0.076554639132	0.0146633171346	0.0065101553406	0.0110671671216	0.0016092447921	0.00311153102088	0.00825219417621	0.00867726110412	0.0229476376624	0.0107331766135	0.200423181134	0.00207757396516
