 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.340171896782	0.175203763328	0.0097442033448	0.034448228086	0.11345745522	0.0285533028686	0.0144840141428	0.0155328313728	0.268404286438
a	0.4435098186	0.32117312834	0.048055728956	0.136657284134	0.0247963188829	0.000970607925612	0.00290170310816	0.00546880068346	0.0164666274925
p	0.4441745583	0.29742840266	0.032447215433	0.076672755786	0.127828152093	0.0126118096022	0.00287354574476	0.000258872102869	0.00570472235471
e	0.276518321942	0.069767729596	0.1871330454	0.230530167364	0.0576129542728	0.007009924132	0.0525891163863	0.0529340403119	0.0659047116886
d	0.18467960705	0.460337429832	0.146346776	0.09074294604	0.112568507104	0.00392769251998	0.000515401109828	5.19987613191e-05	0.000829627334353
ì	0.119646451236	0.301009447186	0.34599772474	0.05060470801	0.0295301742192	0.004910590484	0.073745464888	0.0531091409752	0.0214462654766
a	0.023375599152	0.10069123404	0.734755598	0.0892874174	0.046893644492	0.0037568408732	0.00097009871058	4.47807056936e-05	0.000224761484582
m	0.0282171650312	0.0619500507703	0.476214488	0.2803684052	0.12912703	0.010198596214	0.0071815300152	0.00387318498187	0.00286956949791
i	0.063251681064	0.114432591344	0.296990604	0.1644277444	0.1854488362	0.02722902888	0.073018097234	0.0707163638637	0.004485077669
n	0.0651386266232	0.110200557102	0.342462057	0.2963022752	0.0776039824	0.10395957178	0.003058204188	0.000392573192786	0.0008821653514
c	0.00888051930452	0.09788727276	0.2763808178	0.15258042934	0.0663813644	0.12520311294	0.096351846604	0.0969422127447	0.0793924055084
i	0.21595575574	0.256178146	0.2177203252	0.0783119616	0.0861695659	0.05024296366	0.0749445652	0.0034723168598	0.0170043292512
à	0.0566988823313	0.097986691944	0.2665978692	0.240360775	0.2065582334	0.097718969734	0.01683395504	0.001306560652	0.0159380563546
e	0.00272548470247	0.0173928136772	0.544047342	0.2231950076	0.103909329	0.07353095256	0.03069576141	0.0032847448902	0.00121861952322
n	0.00281991165458	0.0171113101792	0.17060002986	0.360335246	0.3025323386	0.085892015	0.03032921006	0.02325618192	0.00712376400409
i	0.00130010908312	0.007233876558	0.01572757588	0.0530517609	0.1450903028	0.41664662592	0.1264245434	0.13895339526	0.09557182963
n	0.00760121281597	0.0147876648762	0.074057823	0.2080691556	0.24297812	0.34947077012	0.0952089468	0.005888917876	0.001937366009
d	0.000602255800052	0.0060494681064	0.00438131847	0.00839035242	0.0574829486	0.49074085844	0.0713834518	0.1995760767	0.16139328068
ì	0.04259777674	0.16456742242	0.118951233	0.0172639861	0.07779670966	0.26735247856	0.2412304106	0.02467850392	0.045561488454
n	0.00203429023032	0.0018748682042	0.19984863624	0.0509169243	0.1238354468	0.393962382	0.109585359	0.0514495848	0.06649252014
n	0.0277359151093	0.0061347535028	0.03098231904	0.03189513214	0.1110797718	0.2832260964	0.184812465	0.24193615826	0.08219739456
u	0.204332853406	0.013662376714	0.03788225332	0.03025661392	0.0385955834	0.1609798246	0.307166152	0.07844416986	0.12868014402
t	0.00482372346268	0.00393413683357	0.119307920308	0.064989354323	0.1057859509	0.100139825	0.409140076	0.0519354116	0.1399436088
t	0.0144275352537	0.0039851579078	0.0101052479324	0.016305260182	0.0624162753074	0.310858118758	0.3177412868	0.23246471986	0.03169635914
e	0.0080159742238	0.015122484956	0.042615778954	0.01801336454	0.03483600134	0.2629809798	0.50265895	0.05143923432	0.064317277688
m	0.000371952006038	0.000337823671964	0.0110886141824	0.014137283392	0.0562368263	0.153151019	0.479337486	0.0948581026	0.190480872
a	0.024376307524	0.0075629467134	0.012800962806	0.017223247062	0.03691630858	0.175662916024	0.3673559968	0.3129918032	0.04510952946
n	0.000383474329851	0.00012991138513	0.0161325741123	0.024637936263	0.152099589139	0.15946424666	0.288433742	0.19102035696	0.167698186
i	0.00176356233083	0.00152356886382	0.00411968453152	0.00198783181516	0.0093985761408	0.176583649432	0.22972649	0.522489362	0.052407282
c	9.43822554434e-05	0.000117269729539	0.00365579672516	0.0153877447974	0.158364992227	0.14460733472	0.180101746	0.292673030368	0.2049976816
h	0.0700056569931	0.0239608520747	0.0184230488	0.01308403642	0.022434869108	0.114483289828	0.1788876854	0.5033924198	0.0553281376
ò	0.0045477476092	0.02520502901	0.08069420376	0.030352641048	0.06444866488	0.1845015944	0.367910294	0.07340738734	0.1689323898
t	0.000592172833619	1.41293385e-05	0.0017931468708	0.0006012620986	0.000573666606	0.009942805	0.09381574828	0.5256224888	0.3670445802
t	0.0600576287867	0.00400304573418	0.0189778558606	0.01922401189	0.0531662732632	0.0922781258	0.400287758	0.2523538102	0.0996514424
o	0.0138288261021	0.00596421346	0.0220898923516	0.0238087720721	0.0645514754579	0.11755507487	0.3112089712	0.08279023702	0.35820254606
</S>	0.000204037648481	0.000196915050956	0.00125800672413	0.000736722541429	0.00409398193138	0.0161560444543	0.0378107392	0.09678949228	0.842754044
