 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.320876911334	0.181424605388	0.023165625088	0.0005565983348	0.000470309816	0.042318881878	0.07924744354	0.0294353791383	0.0279041689715	0.016186554815	0.278413593049
a	0.4310064506	0.2923000766	0.135473246786	0.1110066802	0.00578027934662	0.00213383779013	0.00350528343751	0.0102879843588	0.000518060798559	0.000712901955564	0.00727518313127
p	0.40714764814	0.25612691076	0.06877026262	0.166418496343	0.0859509979385	0.00140381839788	0.000226727825539	0.000348751753765	0.000126309540301	4.22224919173e-05	0.0134378607026
e	0.2437640889	0.0615398566348	0.2677058484	0.163912486487	0.064921358904	0.0488454810116	0.020394873766	0.0887608495223	0.00178280260264	0.0313350999691	0.00703727256149
t	0.217829640435	0.32606955527	0.259794601	0.171216577282	0.022448568498	0.00030730396342	0.00118671378774	0.00068668620441	1.43452307504e-05	7.31669540462e-06	0.000438699788189
ì	0.0156810691732	0.31206269902	0.24956778274	0.1710677802	0.032817087418	0.037645926926	0.0318254344578	0.0413997849642	0.0071112780304	0.0497236925386	0.0510974552118
a	0.0567876529418	0.22470510614	0.43117672	0.1375033644	0.13695375664	0.002208912266	0.008306926165	0.00220996397306	2.4050076434e-05	7.33269048194e-06	0.000116201259802
e	0.0237162344086	0.0366691783597	0.529008524	0.2577208	0.04826407866	0.0192082256729	0.0486461331456	0.0339145657474	0.00183772246964	0.000110531830386	0.000903998567539
s	0.00753452939756	0.0354867319362	0.2838710048	0.464095168	0.1038410166	0.049796055389	0.0264768941044	0.0248100768716	0.00301973232622	0.000275306677968	0.000793501458853
ò	0.000462213542	0.027570433386	0.11542063232	0.427423338	0.0611239534	0.08740106002	0.074617362268	0.0789680722668	0.0201320923602	0.0454097520685	0.0614711037438
z	0.00296445809032	0.0533441675031	0.165218275	0.49134027	0.2520964784	0.0094652844832	0.01588531494	0.00904988223895	0.000415250845378	0.000119089482112	0.000101518854178
u	0.201851559202	0.106232283874	0.051098106	0.26132581828	0.0280664022	0.03366518122	0.084660303812	0.101589043111	0.011871557413	0.0184561903448	0.101183529488
n	0.00797243272458	0.0121984528849	0.16581031748	0.2916159604	0.410582744	0.09352132525	0.00598130564	0.010104361759	0.001714224986	0.00018723306802	0.000311655489774
e	0.00600242926771	0.0226462793132	0.01358031806	0.2695445	0.2482200112	0.0589200641	0.0573361291	0.133404747264	0.054596898774	0.0957036027395	0.0400450312438
f	0.00326331981007	0.00446578504163	0.105257607397	0.1692819866	0.451149064	0.222192095366	0.0213408184	0.013105667066	0.008192877444	0.00139465986916	0.0003561280804
à	0.007551376924	0.012348335794	0.01509051912	0.0624462218	0.3764422648	0.0464843906	0.0812606166	0.17097361584	0.059750498444	0.065512456894	0.102139681635
i	0.0005025781543	0.0045566563566	0.01371776992	0.0685314258	0.597643282	0.13001902405	0.084722591	0.06921059692	0.02224713647	0.00660789529	0.0022410131652
t	0.00141603077668	0.00713662583396	0.0199499173219	0.0611755822	0.0820707262	0.301735156429	0.296933153	0.20750458254	0.014816994372	0.0039737353108	0.00328753145186
o	0.00442785117472	0.0049938962707	0.0107232284532	0.0939668168	0.0896086684	0.2069049564	0.1869289142	0.205833242	0.02121761214	0.083186605966	0.092208191886
g	0.00061059605502	0.000815271345729	0.0165701796823	0.09927390294	0.1364285358	0.380204011884	0.1843216447	0.1077738432	0.05890475454	0.012004693754	0.003092551036
e	0.0189160311952	0.015934772444	0.015467705482	0.02556781252	0.1086499958	0.06233532014	0.13397213472	0.3054095028	0.1433517746	0.0992110598	0.07118388504
l	0.000167543171716	0.00178592380295	0.00887847732572	0.074366448976	0.137147137	0.386758396754	0.1845401704	0.1646744123	0.0297299928	0.00757102838	0.00438042652
à	0.0039085409204	0.00250210597	0.005295538426	0.00931483662	0.0918167032	0.10343130732	0.22302855632	0.2621983722	0.076542848	0.0749182048	0.1470429748
t	4.37278077516e-05	0.000221981190849	0.0006855182818	0.005526495384	0.0413852806	0.118065109097	0.3391432366	0.186103354	0.0997449226	0.1948015038	0.01427887722
o	0.0242930764935	0.00302202997932	0.0119911702296	0.018501321011	0.06391474552	0.1029028454	0.2447581494	0.274839784	0.1280827952	0.084219205	0.0434748845
p	0.00032022016724	0.000323123906033	0.00258731772556	0.0204195714902	0.038339273124	0.203291168931	0.2293311576	0.1839953144	0.180857212	0.0712704198	0.0692652546
r	0.0236826460836	0.008282362097	0.0170885283781	0.0073151659626	0.03572276192	0.05769297926	0.0895879946	0.30936992	0.2332528048	0.1864951658	0.03150968186
ì	0.0107581069462	0.008343670504	0.007864354692	0.008952336714	0.02725002994	0.08810493032	0.1195890364	0.2295368322	0.199957688	0.2178786588	0.0817643435
m	0.000286814072904	0.000140699163381	0.000530986027544	0.001803931296	0.005566414714	0.0133479064206	0.095655465232	0.12891776384	0.1094331564	0.431126206	0.2131906314
a	0.0930541209827	0.014672909875	0.0297024039108	0.034375603184	0.01947877044	0.0226904895	0.072529671	0.2369995588	0.1421216964	0.2816104292	0.05276437848
k	0.00125334177563	0.00105015647827	0.001313655463	0.00948574817128	0.020282018673	0.0385505750882	0.029252713794	0.1151620448	0.262818798	0.20021136	0.320619582
a	0.041664394054	0.0111562884532	0.00952622697984	0.00929528471276	0.004543650278	0.01136388384	0.03535296176	0.128755119	0.3053557506	0.4159862872	0.0270001552
n	0.00172685682328	0.00084486061579	0.00143207578067	0.0044998931142	0.00878413180574	0.0307625279666	0.05615250224	0.0408335719	0.268701056	0.319097252	0.267165268
