 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
e	0.732493341866	0.0104907084	0.008734696758	0.003544449654	0.0101223596228	0.00194634314716	0.0127685585562	0.00470474368329	0.00551898467935	0.0211048110032	0.0877302189576	0.100840747162
j	0.23889869908	0.558555062813	0.00226749312	0.00022124178352	0.000384174114359	3.73938510832e-05	8.02686612624e-05	0.00012047326734	4.35813789903e-05	0.00740501571009	0.0169904893035	0.174996150836
i	0.472343684	0.314444079	0.03844232808	0.020916470066	0.026364728826	0.00379862825852	0.0248006643033	0.00768169629634	0.0342221165756	0.030861052366	0.0090799191392	0.0170446398316
n	0.38491651732	0.464477293648	0.1299636224	0.00652686454	0.0009820206714	9.3507209414e-05	0.00010400333111	6.019474768e-05	5.49472077722e-05	0.00286387210472	0.00114023512536	0.0088169216705
è	0.32568211626	0.3937914824	0.23003873828	0.01251833128	0.004579517455	0.000987953675306	0.000378250001248	0.00072114747142	0.00123074932415	0.000538038553174	0.00069292283008	0.0288407506578
k	0.012302177394	0.68783380049	0.0951206192	0.0069594484432	0.000665134810116	0.00103507427842	0.000980534578461	0.00157134073683	0.000348496351388	0.00502060866714	0.00223267223882	0.185930105475
a	0.2375160934	0.406619269968	0.1275312116	0.089224036832	0.04402544569	0.0104227694648	0.0241724109835	0.0207686250043	0.00221039262114	0.0081253019767	0.00113402390105	0.0282504123329
è	0.0438595916881	0.133048046814	0.67521623	0.0498571808	0.010867224462	0.00986267205666	0.00687461707358	0.00514644884662	0.00346481904179	0.0164164643098	0.00629628748079	0.0390904133571
n	0.0015023254036	0.359902644164	0.2737388278	0.168287293316	0.00967240045945	0.00365930933648	0.0106830316799	0.00921716884848	0.00949548515305	0.0966293167595	0.0089328072733	0.0482793744125
e	0.062163012054	0.0884909428	0.356502206	0.28549425108	0.055016526	0.044153714324	0.0253882638341	0.0448679056599	0.00852354812325	0.00872064646353	0.000868855356512	0.0198101338414
k	0.0258202047827	0.01615553131	0.496968602	0.31683053028	0.069403250836	0.032767125448	0.0121413239652	0.0189505384465	0.00191157583584	0.00115243602472	5.96515077812e-05	0.0078392535612
a	0.041462284988	0.02696347958	0.16065523766	0.3682879496	0.1595847137	0.0154279875	0.022682265012	0.019965707686	0.0096640970762	0.068537025219	0.0688479750466	0.0379212689408
p	0.00315733772012	0.004451056894	0.3088248968	0.3763237168	0.15967015168	0.02491771634	0.009583266724	0.0109850135596	0.0053978338486	0.0203837302843	0.0397688140808	0.0365363995157
à	0.004919270028	0.02303777006	0.14085785288	0.2746638062	0.26066823132	0.02802852935	0.00968052858	0.03792059616	0.015426393478	0.0472480697002	0.0841001498929	0.073448776642
c	0.000215338969147	0.0062635398584	0.21262606404	0.4062765568	0.125182638603	0.04178231252	0.01202663624	0.0059091514844	0.0084919917121	0.065997122981	0.0369178625089	0.0783107920334
e	0.047874662536	0.0628973335914	0.2616244071	0.31671932204	0.08184900382	0.0139209405	0.004794815452	0.0051312343452	0.002458211536	0.153689849637	0.0150669870954	0.0339732151319
