 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.335694754666	0.192069168482	0.01129764836	0.012629956948	0.0121248551316	0.0991759459156	0.0277546329679	0.0109960312342	0.0175709370098	0.0308143848984	0.249871673623
p	0.40670094753	0.284718614574	0.129446968303	0.083631773286	0.0494398875278	0.0143345485062	0.00293312778585	0.00101633314825	0.0155519501615	0.0104652283106	0.00176063891478
e	0.2544797014	0.09636086244	0.2370256716	0.06719946743	0.03044168856	0.138890890196	0.0170414621118	0.007791535219	0.050881912422	0.012142290636	0.0877445175986
t	0.30152935804	0.37591659404	0.1080363508	0.05789875096	0.0154146525978	0.128230118415	0.0117971390477	9.1397041423e-05	0.000267982491717	6.89230271054e-05	0.000748742330255
à	0.02331328116	0.2515053992	0.3096174406	0.08468703372	0.0243309301764	0.064771659492	0.0227311707871	0.0387461219738	0.0171993510005	0.0214790909252	0.14161851631
c	0.040747454148	0.30604323716	0.4868733492	0.0523229212	0.080574375466	0.0293270737954	0.00361439912228	0.000212113839068	9.6968763696e-05	1.35995600034e-05	0.000174550117016
i	0.268415923484	0.20128306972	0.2143467474	0.1525792776	0.05649996904	0.023091675684	0.002515825757	0.00225044185659	0.0307408899736	0.0251024275964	0.0231737701932
a	0.0720386224466	0.09200210098	0.391448972	0.2978301544	0.02339457236	0.097077624494	0.0245319957771	0.000284553089879	0.000835549936874	0.000108937278661	0.000446896269698
k	0.00556526301817	0.0415003748112	0.280436145	0.519961446	0.0697683888	0.05514082354	0.00461575786304	0.0016211596911	0.00612017953695	0.0137102776649	0.00156019870584
è	0.023655284532	0.052644187408	0.2734703502	0.1211418942	0.2232118012	0.07502839782	0.01857262024	0.0149258131207	0.0988553053655	0.0571250616358	0.041369258127
c	0.00572322801795	0.166827510548	0.463947007	0.1332391384	0.1236924394	0.0658441726	0.03533027972	0.0029799618098	0.0020971151673	4.23592554257e-05	0.000276746498595
c	0.07923097588	0.200327718422	0.19010050432	0.078230003	0.23414750784	0.118194041232	0.00435460842	0.0082314322738	0.010998488859	0.0591972779033	0.0169874099318
i	0.04133830348	0.264048753592	0.1653127494	0.161485654	0.2551919704	0.066346659	0.02537718556	0.002246069544	0.00822001297	0.00130987736885	0.009122760042
a	0.0260071329645	0.0247645307484	0.2574967298	0.3761442332	0.1055220852	0.12101627262	0.069910957972	0.001392159454	0.0058069764678	0.000916086190856	0.0110227890454
f	0.00287961675896	0.0105599492083	0.21609283592	0.284457082	0.240994266	0.1511338542	0.01026824507	0.014651630272	0.0320526943964	0.0346690520806	0.00224079869149
o	0.028006472906	0.0275727228144	0.11417349144	0.1379063198	0.2518639588	0.067652798	0.101985521708	0.026133024434	0.061498734028	0.158479162885	0.02472780576
r	0.00326161449412	0.00601912602352	0.0927852442	0.20942148726	0.214433716	0.274436117	0.1658183146	0.0180228517	0.013179777108	0.000620195669752	0.00200155138984
à	0.0038616251966	0.010240223884	0.0627338786	0.1459449132	0.15944858538	0.0430435749	0.22307030188	0.069268659748	0.059148642078	0.122348436853	0.1008911115
e	0.000935037046699	0.00231318219294	0.05930277926	0.02880580024	0.3238752014	0.16239571	0.2879567314	0.057755268	0.054893291928	0.0071351423696	0.0146318621582
n	0.00106800024321	0.00133150560611	0.0876381381721	0.07282619434	0.2849947476	0.304505934	0.0845824298	0.0905705578	0.0412459141	0.0212917034874	0.00994487246055
d	0.00130762389126	0.002319234088	0.004027564282	0.01108974624	0.02726672936	0.0805008324	0.3566104382	0.1337016821	0.09375790796	0.19024331888	0.099174929294
ì	0.046790738668	0.10553928004	0.0793339666	0.0496278806	0.0754064948	0.13849927446	0.208224974	0.076815438	0.1678147332	0.008002489896	0.04394473526
n	0.00112984579746	0.00098577678994	0.009786693686	0.01031249426	0.2308342406	0.1384644234	0.387196824	0.0735678154	0.09105904304	0.0227863022	0.03387655184
n	0.0242754389608	0.0031632730506	0.026218275248	0.02385212044	0.11696533502	0.1077847118	0.1754334727	0.1156237042	0.116171069	0.234014896155	0.056497689709
o	0.129904158494	0.0147557566612	0.0254067806412	0.0325623653	0.049716084	0.0886925788	0.1833286756	0.20170302412	0.150432638	0.051458242948	0.07203970568
t	0.00136287241282	0.00136723040488	0.0103502955393	0.0090996335254	0.176625344092	0.1063694268	0.1337046244	0.294394163	0.196752992	0.01909710198	0.05087626614
t	0.0119177758009	0.0031619919168	0.0121612242933	0.024315145662	0.03277398405	0.055380551976	0.137133539536	0.348317892256	0.1399173132	0.2088516524	0.02606893948
e	0.0113083628262	0.007705688854	0.02526574557	0.02146885718	0.02445866056	0.05842973748	0.1876162058	0.31292250388	0.285129759	0.027677437304	0.038017082286
p	0.000231965357542	0.000229683968613	0.00446038384079	0.00340891734432	0.057479165642	0.0692949704	0.1555566894	0.30552452	0.25361517	0.03385996406	0.11633855902
ù	0.0223410427632	0.00450949044048	0.01199956322	0.0041447788452	0.02004437805	0.02563561084	0.104455825736	0.288059369831	0.2312098786	0.2121321738	0.07546788814
r	0.000253165606501	5.863077022e-05	0.002158785062	0.001057918186	0.174033556452	0.04261089672	0.186188683	0.2134095428	0.2263612006	0.1085958208	0.0452717562
u	0.0594038549951	0.002816001864	0.021465862396	0.012739827056	0.084933428964	0.03720903386	0.0798955425	0.1730897636	0.2759805184	0.2228286914	0.029637469
m	0.000283680113916	0.000164698635495	0.00525914966973	0.0045118304891	0.0422586669847	0.0651610473556	0.178139297574	0.110423308	0.260578084	0.0923527918	0.240867438
a	0.0065602292144	0.0022424278354	0.0094500152018	0.00509088668582	0.028431740068	0.04116946528	0.0368420406	0.189422366	0.3366697912	0.2342460926	0.10987492038
n	0.000100498139783	5.62700826261e-05	0.00181118040297	0.00159124772054	0.035372056909	0.052970470396	0.17012194186	0.1292528344	0.222606538	0.157309343	0.228807644
e	0.00127233611326	0.000932490545926	0.00131677043628	0.00355971534894	0.0034620621304	0.009466633752	0.12321212756	0.157670319144	0.1690043488	0.48200543708	0.04809777544
c	0.000117568961373	9.93047455156e-05	0.00233046787705	0.0027325950251	0.0111201702071	0.0487488557116	0.199542402188	0.0919987326	0.1648493802	0.25469882584	0.223761713
h	0.0722444971694	0.0200697252859	0.02751916214	0.00792864319	0.01915541496	0.015128749252	0.0794377565755	0.0890582558854	0.15730428586	0.4518119432	0.06034160096
à	0.0067506647612	0.009500394856	0.0309039502	0.02639937494	0.03352819362	0.06774954216	0.18479960865	0.11341076616	0.35485453	0.0672985098	0.10480448396
