 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.744470774796	0.018086773974	0.00208807824	0.0009968736604	0.0017162919012	0.00687027277551	0.0187514478677	0.207019519106
à	0.711586784	0.275589714	0.001081210914	0.0100274952418	0.0007392746849	0.000591707587539	0.00019424055534	0.000189530152792
o	0.749031514	0.2416127804	0.00397298484755	0.00129817459634	0.00147668551018	0.000116531865969	0.000729757544052	0.00176158208737
c	0.4053252996	0.48385674336	0.016584986419	0.0234228445403	0.0067304494764	0.00633575562705	0.0546086121448	0.0031353244852
e	0.130496954	0.5598909652	0.160144366792	0.0337528956	0.108756019432	0.00337868870676	0.000600156902866	0.0029799441958
r	0.2966604505	0.62346457956	0.06665513808	0.0026061004228	0.005950612822	0.00173289990912	0.000733814497578	0.00219640078858
k	0.0215956838	0.4665776858	0.1196261991	0.052508842394	0.14650578078	0.0868442994758	0.0138128098046	0.0925286856524
è	0.39830295	0.4281534788	0.120926453	0.009181907809	0.0357127328666	0.0030932277772	0.0003906240183	0.00423858266842
o	0.34229357938	0.4984185086	0.128225776876	0.014983822982	0.0132459478348	0.00117846313068	9.35950376728e-05	0.00156030395013
n	0.123636718201	0.1562301686	0.4221421714	0.106925686328	0.120907543824	0.0231662691976	0.0438308090236	0.00316058801463
t	0.006191099528	0.2703502452	0.1804544432	0.178917290512	0.18962126206	0.033369825162	0.118932811296	0.022163033912
a	0.04845790254	0.3117173912	0.337279728	0.10905221258	0.160914876	0.019847732942	0.000827685950169	0.0119024617909
è	0.019290101474	0.0708123518	0.5427219054	0.09615154794	0.150515944	0.111121632492	0.00356209930041	0.00582441333435
n	0.145586173927	0.0555930156	0.28995653374	0.313107289282	0.11528230792	0.042090516632	0.0188863863762	0.0194977948467
a	0.0134593509434	0.02328957162	0.3589663946	0.191205042	0.141946574	0.03854450444	0.219983789003	0.0126047702566
f	0.00826491518435	0.062457998476	0.2170144998	0.3194634506	0.268783604	0.10891519668	0.0111239807295	0.00397634512254
ù	0.0120439039	0.00900375464	0.2678966096	0.249590717	0.1375213198	0.16450216702	0.14918738515	0.010254190632
r	0.0018520028408	0.0356012156	0.06942625076	0.45121631638	0.17142568	0.2023004758	0.0500313045	0.018146769648
n	0.02240979368	0.016126911892	0.1297297556	0.2047356398	0.19325964	0.105485827	0.246816296764	0.08143614792
o	0.25354908595	0.03385627314	0.0311429816	0.23285813512	0.2554050146	0.1413661812	0.02750371912	0.024318625
k	0.00160264419794	0.00603797200166	0.048823600664	0.041831002912	0.4643250008	0.2540217738	0.097772657128	0.0855853422
a	0.02014160444	0.0204886338532	0.0488920146	0.098074412396	0.350252448	0.239103562	0.209473706	0.01357361
k	0.000818479024094	0.0064693755116	0.045382591892	0.056420261392	0.317368944	0.340304898	0.1663025302	0.0669329066
à	0.0117243203	0.0118283555	0.03421786746	0.035400648144	0.1992215888	0.3381565172	0.3574220778	0.01202863592
n	0.00033547305306	0.007108967008	0.003417725716	0.035734388454	0.0696754508	0.373127606	0.4338600596	0.0767402926
n	0.019654256167	0.0026101045266	0.0047269077584	0.00924282702	0.0626473278	0.3330225166	0.5215270732	0.04656897528
i	0.182532835618	0.01638123763	0.0146865214206	0.0515820249128	0.07347618288	0.195927176	0.2955155644	0.16989846488
r	0.00101954161113	0.00115871078951	0.00730297521266	0.0109537684772	0.083952481488	0.1341701544	0.3379269424	0.42351546
ù	0.00424580414	0.0042968324478	0.002282545427	0.0036875699236	0.0720587796	0.37328740308	0.5176892492	0.02245180166
s	0.000148264604442	0.0007010746746	0.0007826113322	0.0024057117572	0.013347441428	0.1908743448	0.612781908	0.1789586496
t	0.0134307135251	0.003700635417	0.004228738282	0.00472932388	0.03849254894	0.3070449174	0.55339091	0.07498224746
i	0.147449857907	0.0250657299014	0.0220587415066	0.098805829236	0.03796229518	0.114220506	0.29361814416	0.2608189096
k	0.000149223057253	0.00018494545043	0.00214429452639	0.00130056222807	0.030868105226	0.07594980822	0.26395408821	0.625448928
u	0.00709738962	0.00730545670426	0.0028951800034	0.003749851086	0.0603150774	0.295343004	0.553290536	0.0700035256
</S>	0.000241212700111	0.0002011068223	0.003152839375	0.00274702748454	0.024298226648	0.0743375884	0.246936118	0.648085882
