 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.74115102896	0.020926930512	0.0008513111408	0.001853543414	0.0004899270224	0.000908284284526	0.0062187657759	0.0294769935979	0.198123204658
à	0.774878166	0.21720837176	0.000947054804	0.005894688166	0.0004370033168	0.000451116770284	2.47857625414e-05	4.478389764e-05	0.000114020037519
o	0.684578828	0.27303534104	0.0379424237501	0.0012580443677	0.0010816293202	0.000101570991773	2.47141961578e-06	2.824103791e-05	0.00197149890154
c	0.4166787768	0.52788024686	0.0076523301774	0.0278820979042	0.0055184984176	0.000904245604331	0.000336159817249	0.00882867142893	0.00431896133498
e	0.1791464962	0.4114863951	0.1322300602	0.055759099914	0.0524974970112	0.165550425898	0.000474123662928	0.000687147743195	0.00216880409934
r	0.23410503222	0.6744571874	0.0468800499	0.03810054608	0.0038623370658	0.000827855921804	5.72964124546e-05	8.53912862913e-05	0.0016242945611
k	0.0241094711	0.4744356252	0.1178025918	0.117706686274	0.0665331360224	0.126821255146	0.00346446232664	0.00247291114126	0.0666538487058
è	0.3853685012	0.4102742328	0.10473096174	0.021957367138	0.0210041765786	0.0555069649778	7.39915902e-05	2.9227339078e-05	0.00105459604635
o	0.229039865666	0.4461049932	0.286301288416	0.02896432046	0.0059964343366	0.00337716595672	1.1428652254e-05	1.17840795714e-05	0.000192784435257
n	0.029892701773	0.13294110672	0.416342665342	0.3282898644	0.064285502636	0.005074730769	0.00590294861363	0.0154637060642	0.00180673937389
t	0.0066556098114	0.278948433	0.246102489	0.14863534704	0.05444800214	0.215293562316	0.00796576133766	0.0397058597348	0.0022449255348
a	0.06466785518	0.3654888052	0.273314859	0.08568395226	0.0509663753	0.156374179507	0.0003829474736	0.00010423062284	0.00301679376948
è	0.00677649864235	0.03041412334	0.51665286144	0.25273029	0.05835862344	0.132634911662	0.000306013847552	0.000173076091686	0.00195360951622
n	0.0987636034864	0.03497907	0.474214717629	0.166701178	0.089184069	0.03626269809	0.055594185822	0.00064648708156	0.0436539523254
a	0.0129247568963	0.02506713394	0.3006232834	0.2669086572	0.080929773	0.18900350799	0.027382790915	0.09410307486	0.00305707356274
m	0.00633650930617	0.02931897788	0.147493956272	0.515272648	0.1386482928	0.15559611714	0.003183905002	0.00261432525989	0.00153527285248
à	0.05820005506	0.02541983236	0.18485731236	0.2361341172	0.1232181204	0.2247497648	0.03139493398	0.1113485474	0.004677271745
k	0.00308973584502	0.02260041352	0.112397139364	0.4107338064	0.144364048	0.26136415292	0.03218321147	0.001846367958	0.011421089094
i	0.0202525604	0.017630244462	0.1204664223	0.2476053282	0.122272401	0.1279545028	0.02677405796	0.28921609614	0.02782840546
n	0.00066209119166	0.00476942589724	0.038279235556	0.26745021	0.3774189726	0.271920636	0.02376292628	0.0051711304954	0.010565392464
a	0.00654426276354	0.0024088767742	0.05223902292	0.19980753006	0.2038974212	0.319505329672	0.01451108749	0.19840356406	0.0026829292736
k	0.00109544348948	0.00360502180092	0.032562447876	0.1373470862	0.3375477552	0.340362894	0.1157251366	0.01491655484	0.016837640237
a	0.01234888204	0.011772625976	0.03937198768	0.1450567254	0.1302139486	0.352028679	0.04752029366	0.2535419868	0.00814489832
k	0.000472663413314	0.0026567003476	0.0088256910386	0.0810478414	0.2419239174	0.469218548	0.1564068728	0.02052221218	0.01892556136
u	0.021982869738	0.011241987772	0.02988420036	0.0783393356	0.1169075094	0.39755671318	0.0587884146	0.2750130872	0.01028588998
n	0.000269008282905	0.001899116172	0.005261602772	0.0581947592	0.1918466222	0.459502792	0.2305810494	0.0228345746	0.02961045914
s	0.00802059233206	0.0019780292524	0.0245323627752	0.0231657639	0.07270595948	0.2817679162	0.0325354836	0.5360368438	0.0192570428
u	0.147498408068	0.03214501752	0.012998363112	0.0211394483	0.0762104064	0.3282761424	0.2299983656	0.0861062582	0.0656275785
m	0.000272786041634	0.00182334466963	0.0016673128364	0.028336596584	0.041585319	0.328955964	0.2371779712	0.0779153938	0.2822653108
è	0.0142114813	0.007349611176	0.003731951804	0.01195293852	0.04387387446	0.509674702	0.1097522794	0.2196787884	0.07977436436
i	0.000487769833808	0.001075341908	0.00078019308642	0.006972632089	0.02277148832	0.288219072	0.206022031	0.2871170814	0.1865544154
o	0.00244194526822	0.00186355910274	0.00375142560895	0.0207599213926	0.02912294892	0.056175943	0.56148888	0.1766869062	0.147708474
l	0.000248427100671	0.00034104183562	0.00044744574574	0.00488154259	0.006673467494	0.02638886248	0.640588622	0.2591670788	0.0612635464
ì	0.014873303532	0.0048137287851	0.00303374485	0.00416473922	0.01291694178	0.1442420286	0.12086178526	0.682604196	0.01248954468
b	0.000104323690886	0.0002813626208	0.00014137814521	0.002724394428	0.002354054648	0.0396307204	0.3813937326	0.484975541	0.0883944664
e	0.00072723613	0.000904555734	0.000953652058	0.0034760022206	0.00718233052	0.3525309671	0.220102860414	0.3912144979	0.022907902516
n	0.000713670791301	0.00103044128499	0.00486232796895	0.0038626428756	0.007901066688	0.17682484294	0.0937034219	0.1800375779	0.531063976
z	0.00207661593838	0.00109513362737	0.0061413678484	0.00125191529454	0.002441973434	0.01487008258	0.1488574866	0.766525778	0.0567396176
ì	0.04834052766	0.01460105836	0.00987878098	0.00682005414	0.02012002598	0.05055665052	0.1851622844	0.4233875735	0.241133058
n	0.000972947586826	0.00053948907988	0.000104884516514	0.00178677038686	0.00063357152554	0.0121514335	0.0367412758	0.421965671	0.525103948
a	0.0213568344835	0.00575838761128	0.00620562476972	0.002948466086	0.009122950424	0.1247624802	0.20580949008	0.4575376733	0.1664980938
</S>	0.000271916898976	0.000140861706915	0.00217159578047	0.00143287832833	0.00262866501512	0.021596827616	0.05959393014	0.067567819276	0.844595502
