 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.655677762988	0.013646289348	0.0010716484216	0.00020184731996	0.00224757134322	0.0492133415308	0.277941533461
o	0.491176502928	0.224978736	0.1800089234	0.070801496689	0.0243333392064	0.004107955639	0.0045930695259
n	0.14563597157	0.4929692068	0.2506524202	0.0948549704668	0.00174812357832	0.000194956530118	0.0139443619755
à	0.199696029851	0.1760762155	0.26027538044	0.278754161782	0.0420122493276	0.0364916645957	0.00669433362825
b	0.00791810289669	0.298932382	0.4076317794	0.27589171399	0.00942255288644	0.000120082173634	8.33663823405e-05
b	0.0626283397563	0.56974231088	0.148821748536	0.168876533304	0.0253709202775	0.00270200379556	0.0218581286107
e	0.13121833774	0.674953834	0.04009156466	0.120270540372	0.00556455940072	0.00122593933167	0.0266751920276
t	0.033099402398	0.671336228	0.250037766	0.02882706396	0.00876903623624	0.000368003192964	0.00756248080109
o	0.01670477888	0.5174832326	0.274379190287	0.10987059444	0.047536600154	0.033255520894	0.0007700637102
a	0.00258424399466	0.4490922719	0.35914408234	0.18034116012	0.0066898978328	0.00053793204524	0.00161049166185
t	0.000100254879051	0.01757465264	0.286370881	0.464823738	0.18977708908	0.028077309321	0.0132761105881
s	0.00947411102	0.1750956547	0.0817185943	0.26371420246	0.0439521622	0.38189321446	0.044152049186
è	0.11160781	0.189322685	0.060873336488	0.3310195848	0.06493464328	0.089547781	0.152694159798
k	0.0019608690835	0.19849506434	0.0510463714	0.453541734	0.1109897252	0.147493250294	0.036473002154
o	0.11055226832	0.199025815	0.179082405462	0.167890781154	0.1290331674	0.1781818504	0.03623372504
r	0.11831451669	0.238299243137	0.0493963294	0.266421108	0.211509576	0.03363350226	0.08242572904
à	0.02888813314	0.07843479068	0.027894225822	0.16315266908	0.28355484414	0.33097690796	0.08709840914
s	0.00123370296352	0.146386349559	0.01658377388	0.16267826874	0.395239752	0.2445479065	0.0333302092
i	0.0753197969292	0.045469987224	0.0322906583318	0.089273376438	0.2965007146	0.34713567	0.11400979614
t	0.00710706020492	0.162754996838	0.0309115707886	0.051156127	0.316882384	0.164793619	0.2663942459
è	0.0101886880524	0.0259501945477	0.0070461307864	0.016009915156	0.35508087994	0.498473155	0.08725106226
l	0.00098692704538	0.0380423040728	0.0195334380986	0.087461413586	0.275661678	0.4578021244	0.12051214
i	0.184242109495	0.03118176525	0.0085700068228	0.0145122918556	0.1499110472	0.5779320376	0.03365071492
à	0.00283239330864	0.0497240980778	0.021257474399	0.032456734838	0.104633442	0.3772719314	0.411823904
s	0.000102499963715	0.000243445008406	0.00823274046504	0.129804944688	0.1937968112	0.439385181446	0.22843438208
p	0.00125073592456	0.0122222101197	0.0020244369124	0.002366995968	0.084528912	0.676430758	0.22117597138
r	0.157341035601	0.036126597558	0.0111291947	0.0101502427472	0.011512828004	0.5188791976	0.254860894704
o	0.36364850269	0.0271135791196	0.002543768748	0.002296633035	0.00703768836	0.2745798342	0.32277998597
</S>	0.00223204063602	0.00166495528652	0.0032165007881	0.00353279039	0.011005362026	0.13731410066	0.841034214
