 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.504863324899	0.0172817013299	0.0055480894304	0.09778507267	0.107898037177	0.0641674359816	0.202456317304
c	0.786380979664	0.037152998798	0.0988797782493	0.0766816403508	0.000603771021729	2.77358439817e-06	0.000298028014771
h	0.5499937356	0.122367654406	0.230107577844	0.0611528847951	0.0121836490412	0.0011740241976	0.0230204954624
a	0.2621440824	0.4979985546	0.16635644572	0.0538363140385	0.00683417784001	7.73268689914e-05	0.0127531198311
n	0.47317619554	0.480451358657	0.0382838787824	0.00693487015715	0.000523049206408	1.57061122425e-05	0.00061495095013
a	0.0719613440554	0.5308586948	0.2163554742	0.083767200252	0.0948715998758	0.000882615667528	0.00130304388513
a	0.20993989864	0.5961652239	0.18524372792	0.00513911349046	0.000691748214656	1.48231996117e-05	0.00280547408882
g	0.121137979864	0.330974961632	0.217413680994	0.03547961722	0.162629529139	0.0030402805904	0.129323984282
o	0.0058602672072	0.0550003482	0.320145252	0.3916556708	0.1692643844	0.04178301554	0.01629101982
r	0.203739337656	0.2318642721	0.3731738358	0.13130087872	0.03122734819	0.020447553932	0.00824679492348
à	0.03927225971	0.33248215628	0.1924549286	0.074355651	0.15652020728	0.0368867967954	0.16802797876
s	0.057088626234	0.014946576674	0.29066581664	0.2502752996	0.301971287	0.027069554668	0.057982862474
o	0.033839238194	0.03347378106	0.1717628885	0.4059495812	0.18062552446	0.05502493558	0.119324071392
o	0.171452284853	0.0341710500714	0.2024341185	0.388291021	0.1322264394	0.014702807984	0.056722283732
s	0.00690119039941	0.0101770392407	0.0298235309196	0.3180799874	0.5232629086	0.037238595994	0.0745167624463
s	0.005836023739	0.0216256638448	0.0512112248	0.4762249074	0.1457913607	0.15224066878	0.14707020078
o	0.041581485268	0.02714079026	0.2644651998	0.468753834	0.0818600344	0.01500843518	0.10119023716
m	0.00638420804341	0.00106274085978	0.0051761713264	0.16615468414	0.2853145454	0.08660975488	0.4492979209
ì	0.189985059693	0.068651564524	0.12188477926	0.2424823174	0.2105738058	0.07892711468	0.08749533618
k	0.00685772392111	0.00252133885915	0.0378044977255	0.14052685686	0.336129676	0.266167674	0.2099922404
a	0.0233661696394	0.002685026846	0.02050551007	0.1760890316	0.3361248092	0.3985769569	0.0426525183
m	0.00283386561842	0.000691127874783	0.00290366623213	0.013911562928	0.335000326	0.30901314	0.335646319
è	0.0257743486706	0.0178849088565	0.0964036177072	0.0745146452	0.3050990312	0.4278198424	0.05250363214
r	0.00274995398159	0.000405357152698	0.00198905380108	0.018324182664	0.2100176451	0.608447768	0.1580660466
i	0.0130736853263	0.0012735890638	0.015227572866	0.10683791172	0.2672236252	0.533672182	0.06269142926
</S>	0.000915151787033	0.00112730991615	0.000938603106951	0.0007395943	0.0250147628	0.189021902	0.782242674
