 	dopo	Giovanni	é	tornato	a	casa	</S>
d	0.677066297365	0.0593135346072	0.0416546481942	0.0116536075336	0.00397323570462	0.0049919704262	0.20134667547
ò	0.7097129672	0.0909688698	0.001370364978	0.00051677391858	0.00306265027084	0.0914879425721	0.102880396655
p	0.5963225066	0.202902619248	0.00344282341073	0.00070917182707	0.00325259787255	0.0124719324509	0.180898370489
u	0.616543565	0.06412565724	0.002328673654	0.00194588776446	0.0207332946541	0.128573839859	0.165749099012
o	0.36458504882	0.5141157975	0.044588199958	0.0055846506354	0.0154199940336	0.00476413555435	0.0509421640255
G	0.206458926947	0.55550785754	0.04180655878	0.0013422086507	0.0452678760271	0.0964899449771	0.0531266442883
i	0.170852489528	0.254857713	0.05071907728	0.0616905855	0.10927847258	0.192432507733	0.16016911436
o	0.140557154211	0.72990766054	0.0426350584	0.02803235804	0.043421485208	0.00604865415169	0.00939759676466
v	0.195181443351	0.302174086224	0.295704788587	0.006613034644	0.0046248149936	0.106544894708	0.0891569432176
à	0.0653290566	0.3662030518	0.2037019537	0.04417905916	0.07239924566	0.099651671184	0.148535955706
n	0.014071902644	0.32488560355	0.40905426308	0.04593540516	0.00805020289	0.0793425216968	0.118660119399
n	0.045351176571	0.10030908408	0.16321499094	0.1600325386	0.1510180292	0.2708880678	0.10918609317
i	0.208424287547	0.0643313011	0.2366593888	0.253599168	0.09622707868	0.046186723698	0.0945720538008
j	0.00829203383828	0.02024547328	0.427261604	0.32039741556	0.05665855204	0.1060152751	0.06112961774
ù	0.180100496	0.07696207506	0.14111945807	0.15741664592	0.135107554	0.2505753178	0.0587184673
r	0.0037995801954	0.170056793115	0.18274198154	0.34893416096	0.0610564434	0.1977197618	0.0356912915
i	0.0616005931429	0.02924488916	0.0886993646	0.3358549672	0.275847164	0.0993410776	0.10941196268
s	0.00210119571145	0.03557796788	0.09122044232	0.2783998708	0.3028624692	0.13993265446	0.1499053904
e	0.0151224417892	0.008670625052	0.027063652294	0.26777982148	0.3775312	0.161762856	0.142069411
è	0.00894557627115	0.035230931809	0.05021774932	0.192152089	0.438554076	0.2022133626	0.0726862124
s	0.150256505976	0.0149436552649	0.02884394446	0.1383299829	0.19414011652	0.43515365	0.03833210858
s	0.020294437554	0.013560196534	0.010916503868	0.0977067078	0.44876365	0.259486924	0.1492715542
u	0.0738101464915	0.033882029404	0.086409974892	0.11544181488	0.254713681	0.2319859054	0.20375645312
</S>	0.000244480680525	0.001853750847	0.009360797524	0.01943867224	0.0748818904	0.2493744588	0.64484595
