 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a	0.536070900628	0.013544253084	0.014831506286	0.031310123522	0.0218761342486	0.0149367437971	0.0202009402805	0.0490774070401	0.0380538263915	0.0185291313238	0.0194510497846	0.00474172042067	0.0975712677028	0.0171469971796	0.0196315547932	0.0830264168634
n	0.575256675194	0.2119059668	0.207775858732	0.00207116283194	9.36943838124e-05	4.24274668e-05	7.1301387943e-05	0.000227145610026	3.39691975933e-06	2.7516225558e-06	8.0980924072e-05	4.259975444e-07	0.000169739532075	4.31271779836e-05	0.00170328620931	0.00055203592051
ì	0.20994598013	0.4164229782	0.148641673898	0.0286471043128	0.00151249147313	0.0643044947989	0.0207846720648	0.0600657156987	0.000136927363353	0.000729303793045	0.00780235826778	0.00142617667158	0.00103464787051	0.0014345193713	4.5856461138e-05	0.037065101345
c	0.177532211448	0.779886532	0.039376899962	0.0007819396788	0.0016887901972	0.000112235685858	4.29660918771e-05	5.14080142232e-05	3.46968950952e-06	1.05025058585e-06	1.3417374586e-06	2.66838968154e-07	8.03361162218e-06	1.51959925222e-06	0.000228512470438	0.000282824814365
h	0.049720317012	0.5520696422	0.06069409528	0.057681335062	0.015977076878	0.0342200500823	0.033548808943	0.0254694865375	0.0390749305376	0.0115584931438	0.00682188976447	0.0178696537587	0.00569451990405	0.000860766419471	0.0027328634496	0.0860060711302
a	0.2414171216	0.365099497	0.3327797582	0.015851946546	0.006992276294	0.00673076165788	0.00742376579468	0.00241585973461	0.00247258403739	0.00041520565554	0.000776506571868	0.000116209636189	2.42380240517e-05	0.000168403867298	0.000152271451489	0.0171636019654
t	0.0281011807028	0.600426292972	0.315230393818	0.014232647968	0.00764231931199	0.0268632776217	0.00189794443915	0.00109720301807	5.38465641037e-05	0.000383292560793	0.00111109417508	0.00109667615676	1.01882314312e-05	0.000368631400329	8.8470305052e-05	0.0013965522085
o	0.010325556014	0.1172300678	0.3245829278	0.19893432572	0.0134845952	0.110050608864	0.017189762901	0.0434417034116	0.0234494985531	0.0156283935725	0.0354668233721	0.0411262221962	0.00247506190423	0.00181117187279	0.00149369555854	0.0433096055162
r	0.0270616791906	0.358584041	0.50845861646	0.079308962864	0.009036527394	0.0117934526097	0.00360804697433	0.00038122824202	9.08014143721e-05	0.000344377179763	0.000587162645285	4.32563025138e-05	6.37425073716e-06	0.000130874557603	3.91401641561e-05	0.000525466413177
ì	0.000918963234	0.335469634	0.1843063996	0.0512148182	0.08210860648	0.124870853864	0.038932039311	0.0287175094134	0.0670551528532	0.0235207799093	0.0263558055243	0.0219223083733	0.00319081525025	0.000629711862086	0.00116383659537	0.00962278241644
s	0.0677246420298	0.36862374652	0.276555090792	0.14478315138	0.059783803434	0.058243078092	0.0136921147803	0.00356222629062	0.0037774065897	0.00194638771212	0.000654992668056	0.000183075925466	1.88069266033e-05	4.10694702679e-05	6.37623372339e-05	0.00034662226647
o	0.014625037344	0.1367836794	0.2247219422	0.23330765214	0.05625877692	0.112483778614	0.039261183029	0.0138990047106	0.0615583507648	0.0165423890945	0.0213922655447	0.00972818676247	0.00206607165097	0.00279307430991	0.0123589441692	0.0422196481248
n	0.00691468844764	0.262440611863	0.0887189818	0.3967334136	0.10469300726	0.100939849907	0.02692879746	0.0021803019924	0.0014022078506	0.00292272395928	0.00463742093255	0.00109872327224	0.000139076663803	8.29097147509e-05	1.22755402249e-05	0.000154953230275
t	0.00372025069956	0.02662969574	0.144925032808	0.140002192456	0.3122749036	0.153536037728	0.028707224194	0.0200683150792	0.0196389391238	0.0193681565982	0.042632571782	0.0374070735987	0.00374788088689	0.00244683582577	0.0119124436478	0.0329824587508
a	0.134190822576	0.015930134972	0.2045937646	0.2177921144	0.1207491456	0.02708087979	0.062960962896	0.0412811888454	0.082862826772	0.0194987393784	0.0229481630164	0.0363718653145	0.00148016034662	0.00470924209859	0.000159088441485	0.00739088328383
o	0.0192668998296	0.165665067592	0.02543301478	0.2643567971	0.26877388282	0.1749026728	0.02396088462	0.0075197229	0.00119121104	0.0138234885272	0.0214760443778	0.00732759839695	0.00191769224257	0.000620869424324	8.57498681424e-05	0.00367839018393
c	0.000758517630055	0.0470210600278	0.00926133833	0.08360988752	0.4159025053	0.1897834816	0.040829887348	0.075268563532	0.00299896842	0.023856991302	0.0274878606586	0.0473670198011	0.0133150785378	0.00534483817207	0.0065343055028	0.0106597193756
e	0.047157245997	0.027637353116	0.01138536634	0.05935207658	0.2504550374	0.08127907546	0.0409160634	0.0511480876	0.05103329052	0.040925156	0.04941443836	0.0351642965668	0.175978234886	0.0138259235755	0.0245041607943	0.039824164186
r	0.0160609734205	0.060629198155	0.03069022108	0.2027280474	0.2201409532	0.2212545732	0.0957711548	0.0411510772	0.00373331366	0.03576985028	0.0494499809688	0.0138993596032	0.00391001584374	0.0010896517237	0.000288919604016	0.00343272938293
ò	0.0068435275767	0.0328137056	0.04709199982	0.0979505739	0.3349557456	0.1433292116	0.0414560778	0.0114240481	0.067574893706	0.07339064742	0.04897566803	0.0303809166126	0.0239926008662	0.0069978018102	0.00079027376046	0.032032326068
ì	0.00854732729094	0.0711226740699	0.0027305049177	0.021328950032	0.104003783	0.47449968	0.12310434106	0.04836382364	0.027680671752	0.055430383866	0.029636378822	0.016329283922	0.00959748240274	0.0027619072918	0.00122581318723	0.00363699106725
c	0.000671305477898	0.191989399395	0.0007447937592	0.0136741806436	0.112751686884	0.3135676262	0.115996766505	0.104942299022	0.0362702127808	0.0160843475	0.01292926568	0.009493124712	0.00660826621018	0.0580065469435	0.00340732861287	0.0028628688613
h	0.00305899626352	0.17882701034	0.101207658316	0.11832478836	0.150029876194	0.0912598592	0.0731391028	0.128465287686	0.01931950668	0.01351083916	0.0125217299412	0.016122147624	0.0561948366754	0.004478984662	0.0138764756552	0.019662904283
a	0.0224774353235	0.0046164974232	0.02766484426	0.074344983	0.109302791	0.1060577543	0.2202028622	0.147440099	0.0614132836	0.0580287096	0.043229442588	0.027129360242	0.011640735846	0.032406549383	0.00694070808368	0.0471039131951
t	0.00173787656197	0.00515728899078	0.0051723196173	0.006431323685	0.0106344076	0.1348354352	0.3542853281	0.17153379776	0.0417764024	0.079345482	0.077402223774	0.074319401074	0.021906431376	0.0106761735094	0.00203866136071	0.0027474573662
o	0.0137369658587	0.0365751969359	0.007833867728	0.008530915266	0.0498996650392	0.0798304916	0.23950265866	0.1221230568	0.1377638256	0.0757535068	0.02731263149	0.0193360961746	0.054114491616	0.026664888129	0.0937457250378	0.00727607405828
r	0.000211311796378	0.00189434318858	0.00057055234872	0.0025890330094	0.00572057264	0.0960228664	0.32111178096	0.12694220178	0.05447199894	0.158277834	0.10434031292	0.05853377112	0.0515792254244	0.015325395577	0.00104847299878	0.00136028619786
ì	0.00150292259162	0.0100535236738	0.0012215507788	0.001841082788	0.02830802929	0.1301006232	0.1967702496	0.0697028332	0.1213476194	0.1128526628	0.02373255968	0.02972718374	0.06302290857	0.03302321621	0.113630123323	0.063162873506
s	0.000145335647488	0.00287235230465	0.000295963253454	0.000813784864	0.07263300146	0.2432393274	0.1187182976	0.1277207385	0.101658038408	0.1264108758	0.05131719188	0.0545875218	0.081336849004	0.013692034902	0.00208112008133	0.0024775951337
o	0.00507008805962	0.012881156689	0.00087885504	0.00734136574	0.03266536104	0.0625644324	0.1755562128	0.1538560154	0.158559959	0.1319223886	0.04721588348	0.10002448734	0.03174149094	0.014799000924	0.042009158367	0.022914123398
n	0.000117306078172	0.000671726506371	0.000373848112605	0.00087131895778	0.010197723254	0.0532534386	0.15682655952	0.14803490826	0.12083440496	0.235639968	0.0893928182	0.08571155336	0.066720835696	0.0266012277806	0.00265704880432	0.0020952952412
t	0.00181059499021	0.00357244289537	0.00091247348814	0.0033460775412	0.0032678996	0.0415751838	0.189574825384	0.08414680882	0.1353038335	0.157655187	0.044714801732	0.0667002204	0.03097421248	0.02913061834	0.181117394612	0.0261974192138
a	0.00579655539145	0.00170254342579	0.002668786654	0.00305443258	0.04048994082	0.01502545564	0.1387839538	0.1464763376	0.206104291	0.12999052	0.043733038	0.0676140156	0.03485774654	0.1228129769	0.0181347909812	0.0227546220468
t	0.000130850533338	0.00053516602206	0.000388165349576	0.00054654411172	0.007761656807	0.03887397276	0.08263585154	0.11166203992	0.07983943684	0.276581316	0.1042751416	0.12429072386	0.09094802526	0.05470947481	0.0133624371153	0.0134591773166
a	0.00191714088727	0.0130908973694	0.00045471470854	0.000878371517	0.008201609822	0.04279716078	0.10503612678	0.07263415226	0.17117800996	0.1573634245	0.03300143964	0.04473451304	0.08422551826	0.05914754196	0.163881907184	0.041457443536
s	3.27450557507e-05	0.000315113394249	7.700094018e-05	0.0003693054585	0.00273248179	0.0273741342	0.04997365666	0.05261920892	0.07247899854	0.29230628	0.15058787	0.15918346	0.119365836312	0.058945318066	0.006610330619	0.00702828662
ì	0.00017790603994	0.00535004485734	0.00030842807	0.0005044173506	0.005577282188	0.0222959328	0.08473912816	0.05867756952	0.17445654312	0.1703110267	0.0337684323	0.087031719	0.07946455838	0.07542915336	0.170806724065	0.031101119724
n	7.17589453593e-05	0.000494123986125	2.526068821e-05	0.00011567181046	0.0328758234238	0.04039525508	0.0218472239	0.05754955028	0.1520479696	0.1382129	0.0577126884	0.1922803824	0.16002671886	0.05984487764	0.048639355709	0.0378604256
n	0.00368278534197	0.00268121205801	0.0002371520597	0.0010649720742	0.0090587642964	0.018937319948	0.036196933	0.0793651394	0.1519630394	0.188042744	0.07752534026	0.2208588528	0.03059513	0.0252858535	0.144319792306	0.01018497614
e	0.00902839194932	0.00157986915037	0.00295770806284	0.00230878396092	0.0361141495522	0.006533744128	0.0550380772	0.1022505766	0.1453875066	0.162247598	0.0513749972	0.1333033766	0.0795296424	0.1396444604	0.05165083338	0.0210502696
f	0.000268664863349	0.000336519028237	0.000169224146986	0.000379650518878	0.004491989508	0.014027709148	0.01090718074	0.04321650698	0.04065019246	0.226409691	0.0990720884	0.144050728	0.1670611036	0.14448838304	0.065391025842	0.03907936196
a	0.00267307237387	0.00822870121259	0.0040692736073	0.00262260737622	0.0051077590978	0.01693906986	0.020006289	0.04384896292	0.08247154056	0.1396982308	0.0612238526	0.1883283954	0.15928092458	0.0806098107	0.17945450332	0.00543702619
c	0.000113870049051	0.000209783720763	6.15676831e-05	0.0002967763448	0.0092776047588	0.01089993054	0.02403373668	0.03924494994	0.12373650076	0.19772434	0.079806127	0.201249088	0.1263480704	0.13084893	0.0238014356	0.03234727006
e	0.00976118175964	0.0282692997645	0.0201510082072	0.03043478131	0.0263298021706	0.10198468348	0.034639666516	0.21995869536	0.037297182196	0.08319716854	0.05035983534	0.08438564626	0.1987101901	0.03568196278	0.024863943116	0.013974921696
e	0.000119041986262	0.000239279834999	0.0178144630328	0.0012559755204	0.0678602375018	0.0179060616	0.05398398674	0.0804836736	0.12704378728	0.1578111162	0.0959620072	0.15015823	0.1316798846	0.06246069182	0.020174657314	0.0150468984
n	1.19881820674e-05	0.000261174254488	3.175234396e-05	0.000306923049	0.000778667796	0.00749627474	0.012555146132	0.042028541874	0.03836751164	0.1434576894	0.1144442672	0.1936259221	0.1195198032	0.1273760954	0.17275084725	0.026987434712
ì	0.00030503876396	0.003836429695	0.000778487524	0.0003722632984	0.0031183749476	0.00844899184	0.01225107184	0.01196357302	0.0930056533	0.0994356528	0.046066056752	0.24065292134	0.041163610694	0.13139195592	0.207409746948	0.09980017966
c	5.3489528944e-05	0.000376548920296	2.7156102894e-05	0.000281034438152	0.0449022229068	0.00765177586	0.004570532368	0.013211051992	0.04583624636	0.0906614732	0.0476260493	0.310665504	0.1363472802	0.169825604	0.0690591603	0.058904882
h	0.0829221118797	0.198688988318	0.068031225143	0.0448323088468	0.0197521926073	0.0413161056	0.01451721251	0.07480802726	0.01908833644	0.029328484844	0.036154663688	0.154767482182	0.045969993728	0.030095794056	0.0936858697	0.04604123692
a	0.00288639488198	0.00544077253378	0.00414844857538	0.00327050119214	0.0700551159359	0.00443363432706	0.04039613431	0.0494946794	0.08324698624	0.048452463	0.0287058268	0.15080995574	0.2069465706	0.1562034636	0.09718409286	0.048324951324
è	0.000199550959053	0.000309751623514	0.00024896477528	0.00018706114718	0.0012249283816	0.0052891500574	0.00247747212	0.00826202764	0.01543275508	0.068741243	0.0377433998	0.0756129818	0.1198002112	0.197970822	0.175252236	0.291247472
g	4.27786209888e-05	0.00105490629659	2.6608053328e-05	4.328114976e-05	0.0048295703162	0.001941173174	0.001668877736	0.008342383	0.01633325076	0.0525656066	0.05224785654	0.18169239144	0.2195905444	0.252203224	0.152073426722	0.055344126
g	0.000917056267196	0.0469392150772	0.0005160955364	0.00149307126468	0.008233223588	0.03323759116	0.00843798642	0.0273421027	0.0455778906	0.113336032	0.0626257946	0.1634590764	0.196660174	0.05485954632	0.1842743582	0.0520907871
u	0.00202670593831	0.00056960563992	0.001022349822	0.0010641187268	0.172351940009	0.00229369843292	0.02542669486	0.04656837334	0.06721202714	0.03117513486	0.012218141488	0.086209302772	0.1857367356	0.09744838832	0.1679420013	0.100734743238
o	0.000319914871533	0.000124751787281	0.00250081689432	0.00021523076874	0.0268320845015	0.0038187268384	0.012067603578	0.01529651822	0.01598982274	0.04443229868	0.0231626671	0.0426899832	0.123587555	0.1308324904	0.286320104	0.271809436
n	9.08840976258e-05	0.000298683077977	0.00010358876694	0.00010915651618	0.0004144975806	0.001465873259	0.00142118531	0.004137177052	0.00626886102	0.0344329528	0.0396028317	0.05673600816	0.110047364	0.2319340746	0.2696237864	0.2433130852
t	0.000122531248712	0.00463601924544	0.0051046889236	0.00093675461914	0.00227352722582	0.005931215233	0.00919268826	0.0035897591	0.0396842916	0.0430204218	0.0270920735	0.09908973056	0.08341341186	0.21815537858	0.3169239226	0.140833577
a	0.002868677705	0.00231918008732	0.007782041828	0.0024482014	0.04063419936	0.00363916175	0.0390191968	0.05057081914	0.0808829294	0.0690210774	0.0385869278	0.0952745104	0.1084377504	0.2228658272	0.1274145042	0.108235029934
n	0.000123611336591	8.39986777425e-05	0.000105893663556	0.000145234752454	0.00376569574206	0.0023862893298	0.001740370315	0.003152346994	0.012293144566	0.0344914074	0.02607408416	0.0549919182	0.0478933446	0.1810772084	0.1900402386	0.441635192
a	0.000465843795083	0.0026296957934	0.0006702208818	0.00068042706082	0.0010847652188	0.013458903252	0.00240189618	0.0039713385	0.00965059088	0.0377231305	0.025472665526	0.06829955454	0.087206202536	0.279991691008	0.317006584	0.1492864986
m	4.04249167433e-05	0.000190936890437	9.49966684e-06	7.512612602e-05	0.0036553928924	0.003329317036	0.002221380156	0.00283404062	0.01562585134	0.0624848464	0.03286304134	0.1039299862	0.08964040468	0.2943705076	0.1092126152	0.279516652
e	0.00300500529483	0.0198467623059	0.00793789588356	0.0043313025334	0.0117681676739	0.017845365382	0.01289354458	0.039335979	0.05358398446	0.038029665	0.037174555	0.0409391554	0.2708605361	0.188828881	0.2102810028	0.04333819478
g	0.000119276048294	0.000140999250118	3.065427452e-05	0.00017770936028	0.0052376219175	0.002703417234	0.003891170964	0.0094265109	0.03321395772	0.0615949588	0.0276516196	0.1262148578	0.1408043438	0.207874814	0.1726820392	0.208236042
r	0.00149264786573	0.00236117053014	0.0008527803517	0.0016539492696	0.0029537475004	0.014822451184	0.006630032966	0.01762705102	0.01690031166	0.0670964454	0.02526594196	0.1373060244	0.1387666432	0.2727446804	0.2467261972	0.04679994642
à	0.0092475077286	0.0060764640142	0.017596512662	0.005738019372	0.046162998492	0.00334569984	0.03644369712	0.037784909954	0.05195259464	0.0459519895	0.01879878954	0.0371414044	0.05279062376	0.2112983156	0.2852317842	0.134438702766
n	0.000140159625294	0.0044940782113	0.00027688795296	0.000176948318824	0.00046126023364	0.0017661151168	0.0005522068456	0.0005016842646	0.0007080881124	0.002112169256	0.002891454996	0.025876937204	0.01344125154	0.08941620048	0.5053158746	0.3518686732
i	0.0124309949973	0.00356394207036	0.00170613002874	0.00286292237437	0.00177521576751	0.00646942659085	0.003051481204	0.009720011456	0.0214019108	0.03719511834	0.05082474954	0.07408955748	0.11769093356	0.0896595795	0.505348864	0.062209147
</S>	0.00149174221969	0.000501578807365	0.000571302114632	0.000397384355712	0.00018617217652	0.00090286711542	0.0009364873536	0.003173235848	0.002421504566	0.01467635944	0.01854813936	0.02496657318	0.0283111408	0.0702868394	0.1339395608	0.698689088
