 	lo	sentii	ee	che	arrivava	</S>
a15	0.15406434	0.129828665	0.202352185	0.124740215	0.215960045	0.17305454
a31	0.141562233333	0.132478115	0.202788768333	0.116275605	0.228216508333	0.178678756667
a46	0.130494782444	0.126890695	0.210356692778	0.113483938333	0.233670992778	0.185102905556
a8	0.112744692148	0.106529645	0.229085140926	0.111578089444	0.240990464259	0.199071991852
a31	0.104778294049	0.0974078466667	0.234982430309	0.104753736481	0.258600408086	0.199477307284
a23	0.101263112683	0.0887371272222	0.243384923436	0.094487208827	0.278213726029	0.193913935761
a8	0.097172570561	0.0707747837407	0.269106197812	0.082562139609	0.303229785343	0.177154545254
a38	0.0898213305203	0.0524593125802	0.299721355937	0.0678423278697	0.348590055114	0.141565613418
a20	0.0750024641734	0.0392464425267	0.319111045312	0.0567686996232	0.404472668371	0.105398682806
a28	0.0579736567245	0.0316480991756	0.323296161771	0.0490639768744	0.457096339457	0.080921777602
a20	0.0477882315748	0.0288498663919	0.321922253924	0.0446193492915	0.485687979819	0.071132322534
a23	0.0449928341916	0.0289514827973	0.322251284641	0.0427131854305	0.491242653273	0.069848564178
a31	0.0421949637305	0.0281910482658	0.322363021547	0.0408144174768	0.497780027758	0.0686564980593
a29	0.0454824359102	0.0297132727553	0.326045790516	0.0408255664923	0.486342992586	0.0715898993531
a33	0.0514372186367	0.0349629275851	0.322189263505	0.0466164281641	0.463881774195	0.0809123697844
a29	0.0560549862122	0.0421027958617	0.310035331168	0.054340420388	0.446116761398	0.0913496982615
a27	0.0613111514041	0.0482907819539	0.302334543723	0.060468346796	0.426864547133	0.100730624421
a46	0.0653297098014	0.0537034839846	0.294912147908	0.0665675735987	0.410435082378	0.10905201814
a20	0.0744903346005	0.0644223946615	0.284259949303	0.0762503605329	0.379374217459	0.121202776047
a31	0.0804595095335	0.0719324582205	0.275577523101	0.0846479948443	0.355475062486	0.131907492016
a7	0.0877480965112	0.0794444760735	0.269489034367	0.0910047666148	0.335049160829	0.137264500672
a1	0.0977623255037	0.0902545786912	0.261028941456	0.0995016025383	0.305821986943	0.145630566891
a20	0.102682319835	0.0973838262304	0.253124753819	0.107545286179	0.281578442314	0.157685362297
a31	0.107618979278	0.103616478743	0.246649804606	0.113842368726	0.264493650771	0.163778730766
a20	0.118442364426	0.115273839581	0.237436528202	0.122992256242	0.24174220359	0.164112806922
a31	0.129799004809	0.127502616527	0.228217412734	0.132410768747	0.218548237863	0.163521972307
a23	0.140265141603	0.138659838842	0.215635670911	0.141722502916	0.200642219288	0.163074667436
</S>	0.147161955801	0.145980839421	0.206392535456	0.147948326458	0.189563469644	0.162952913718
