 	sto	ancora	cucinando	</S>
a20	0.1486254425	0.33687089	0.441771625	0.0727320035
a31	0.100815659167	0.330256606667	0.513296775	0.0556309245
a37	0.0871325447223	0.329004168889	0.525836875	0.0580263925
a20	0.0894632332408	0.331870906296	0.497623658333	0.0810421775
a31	0.0961343644136	0.340536175432	0.478933656111	0.0843957731667
a30	0.0906141414712	0.341691621811	0.496707162037	0.0709870717222
a46	0.0873894504904	0.317167430604	0.514310924012	0.0811322272407
a31	0.0890826168301	0.282570870201	0.533058721337	0.0952878024136
a39	0.115913462277	0.2583565134	0.508837297112	0.116892717471
a15	0.169337360759	0.2512653778	0.410306522371	0.169090709157
a20	0.214364263586	0.2485974826	0.32083989079	0.216198346386
a22	0.235605037862	0.249188967533	0.278585813597	0.236620205462
a31	0.244600945954	0.249982269178	0.260671254532	0.244745558487
a46	0.248045725318	0.250041156393	0.253859011511	0.248054122829
</S>	0.248950812659	0.250055998197	0.252068770755	0.248924421414
