 	io	non	ho	cosa	da	mangiare	</S>
a31	0.300485595	0.11023715	0.10401916	0.111853882	0.069411385	0.23033915	0.07365363
a37	0.300600681667	0.09199078	0.0990692433333	0.114745165333	0.0829956936667	0.222677646667	0.0879207666667
a31	0.329440570556	0.085581908	0.0991203024444	0.114357458444	0.0876046932222	0.192712262222	0.0911827955556
a18	0.419145423519	0.0804924606667	0.0893466154815	0.0971646828147	0.0622664767407	0.186622020741	0.0649623245185
a31	0.46244340784	0.0812527935556	0.0823461764938	0.0828276876049	0.0375660199136	0.214862106914	0.0387018358395
a11	0.512848085947	0.0648086645185	0.0640977291646	0.0648628992016	0.0228096603045	0.248211375638	0.0223616226132
a37	0.616949995316	0.0435155415062	0.0442725540549	0.0467893564005	0.0191504697682	0.211176855213	0.0181452545377
a15	0.643711015105	0.0414461678354	0.0452408490183	0.0496001354668	0.0332119912561	0.154183751738	0.0326061321792
a39	0.560163461702	0.0545558799451	0.0626633986728	0.0701557518223	0.060562703752	0.131274583913	0.0606242833931
a31	0.508093977234	0.0589245856484	0.0662370895576	0.0768136639408	0.0734997179173	0.140900021304	0.075530983131
a39	0.418396369078	0.0701890108828	0.0734395848525	0.0849755546469	0.0870801959724	0.174370917101	0.0915483530437
a20	0.278988719693	0.0925798436276	0.0945134866175	0.105131219882	0.109673035324	0.204155592367	0.114958071015
a24	0.203064139898	0.104101307876	0.106119362206	0.117197158294	0.122999171775	0.218534494122	0.127984320338
a31	0.169209886633	0.116769265959	0.118400960735	0.126832739431	0.131349613925	0.202739554707	0.134697920113
a46	0.155099808878	0.131672361986	0.132247206912	0.13539219981	0.137126964642	0.169959974902	0.138501443371
a31	0.147936526293	0.138714743995	0.138905045637	0.139990599937	0.140592224881	0.152777958301	0.141082894457
a3	0.145371632098	0.141292581332	0.141350545212	0.141715819979	0.141915311627	0.1462685761	0.142085561486
a31	0.144251637366	0.142217877111	0.142233338404	0.142355893326	0.142420773876	0.144039715367	0.142480800495
</S>	0.143904028683	0.142471253555	0.142476564202	0.142537216663	0.142567151938	0.143445332684	0.142598485248
