 	dovevo	comprare	il	pane	</S>
a31	0.318743215	0.11099278	0.176964685	0.263007775	0.13029152
a46	0.288031668333	0.0838798366667	0.174189838333	0.320937408333	0.132961256667
a31	0.335220576111	0.0588266622222	0.151096606111	0.341653769444	0.113202397556
a18	0.48187952537	0.0347754087407	0.118426998704	0.292117023148	0.0728010361853
a13	0.586969208457	0.0286100309136	0.0988976409013	0.230533001049	0.0549900880618
a0	0.597622869486	0.0350156036379	0.0979173199671	0.21120543035	0.0582387370206
a20	0.596123089829	0.042154915546	0.0990367836557	0.193220516783	0.0694646290069
a7	0.614775929943	0.045626620182	0.0958764198852	0.164297885594	0.079423079669
a20	0.608983843314	0.050633827394	0.0989545066284	0.150820635198	0.090607203223
a31	0.561847881105	0.0589022791313	0.105001012209	0.157863208399	0.116385667741
a11	0.459169560368	0.0778016530438	0.11557311407	0.1848866728	0.162569019247
a39	0.347581610123	0.102598714348	0.131476841357	0.212934694267	0.205408146416
a31	0.284759280041	0.130198938116	0.149145813786	0.217520168089	0.218375798805
a13	0.251760290014	0.160487492705	0.169201604595	0.207599899363	0.210950692935
a17	0.225498800005	0.181355064235	0.185042174865	0.202950213121	0.205153737645
a31	0.212708736668	0.191569278078	0.193074498288	0.200763257707	0.201884215882
a46	0.206411062223	0.196271099359	0.196870626096	0.199987079236	0.200460101961
a20	0.202944870741	0.198448839786	0.198681938699	0.199879323079	0.20004498732
a31	0.201464410247	0.199301346595	0.1994026629	0.19989455436	0.199936969107
</S>	0.201092570124	0.199527083298	0.19959274145	0.19989162218	0.199895924554
