 	vengono	vestiti	dai	genitori	</S>
a31	0.109622855	0.10291294	0.29628682	0.34608529	0.145092085
a46	0.068610035	0.06717978	0.306703736667	0.43698698	0.120519456667
a18	0.0430189506667	0.0460112746667	0.332083908889	0.484509276667	0.0943765655557
a31	0.0250787712222	0.0299773720556	0.38670376963	0.491608405556	0.0666316401852
a11	0.0157299334074	0.0203298651852	0.413367296543	0.500509848519	0.0500630320617
a31	0.0127810334691	0.0169502203951	0.421548008848	0.50108078284	0.0476399583539
a39	0.012474778823	0.0151391867984	0.432125499616	0.48853714428	0.0517234117846
a31	0.014884843941	0.0165637392661	0.441978223205	0.47250381476	0.0540693979282
a35	0.0195348473137	0.020444698422	0.449592771068	0.455299398253	0.0551282719761
a31	0.0264559444379	0.026920079474	0.440590890356	0.445093499418	0.0609395913254
a18	0.0327392534793	0.0330304724913	0.429114503452	0.437288549806	0.0678272524418
a0	0.0555752591598	0.0556209484971	0.375006084484	0.428634009935	0.0851637141473
a31	0.0767629597199	0.076683799499	0.310783268161	0.431468669978	0.104301281382
a37	0.08544252524	0.085344019833	0.28920219272	0.426653203326	0.113358023794
a20	0.109560863747	0.109368749944	0.26073693424	0.390691681109	0.129641784598
a31	0.137518571249	0.137353113315	0.23246020808	0.34188647037	0.150781681533
a41	0.15781591375	0.157722801105	0.216407576027	0.300815633457	0.167238107178
a20	0.174662304583	0.174589280368	0.209508145342	0.261629477819	0.179610815726
a31	0.186698664861	0.186653103456	0.205094725114	0.232475609273	0.189077925242
a20	0.191883724954	0.191861331152	0.202335151705	0.220557376424	0.193362425081
a39	0.193732101651	0.193708150384	0.202207573902	0.215780625475	0.19457151836
a46	0.19629702055	0.196277213461	0.201826431301	0.208952218492	0.19664707612
a41	0.198646430183	0.198639661154	0.2006974071	0.203232226164	0.19878426204
</S>	0.199279450091	0.199276120577	0.20038523355	0.201701543082	0.19935765102
