 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.146831423	0.05859978	0.064847957	0.12566215	0.260369185	0.1053479725	0.19970731	0.0386342385
a21	0.134355269667	0.058005228	0.063885307	0.12096517	0.265086485	0.1078389125	0.19414985	0.0557137608333
a31	0.141249223222	0.061368714	0.067552614	0.115783413333	0.259991888333	0.1060682305	0.177393763333	0.0705921249444
a21	0.153201644407	0.0560312546667	0.0610198563333	0.109025861111	0.289711689444	0.0959841448333	0.176304887778	0.0587206609815
a31	0.174236664802	0.0455105088889	0.0496162814444	0.116392327037	0.292275796481	0.0917584316111	0.192244715926	0.0379652813272
a13	0.195974531601	0.024038594963	0.0268585671481	0.112580440679	0.320581878827	0.074129942537	0.228147578642	0.0176884594424
a35	0.195295890534	0.016228691321	0.0187116940494	0.0976900885597	0.375964232942	0.052584617179	0.230628792881	0.0128959918141
a37	0.190401236845	0.0194555454403	0.0223944573498	0.0903216028532	0.408161270981	0.0486432460597	0.20095991096	0.0196627316047
a31	0.175551165615	0.0188944994801	0.0213435367833	0.0792777576177	0.45040092366	0.0452086093532	0.188231096987	0.0210923998682
a37	0.146453283205	0.0203100368267	0.0215638675944	0.0736990142059	0.48455504122	0.0480778524511	0.183432108996	0.0219087956227
a31	0.130714595735	0.0272430696089	0.0278140251981	0.071603194402	0.491723090407	0.0547666664837	0.167886032999	0.0282493495409
a24	0.139136505245	0.0371304488696	0.0373786407327	0.0702424944673	0.468615520136	0.0567112318279	0.153850614333	0.0369345615136
a31	0.147928218415	0.0602039039565	0.0603106525776	0.0831229564891	0.373165820045	0.0729953226093	0.142737728111	0.0595353991712
a13	0.145925266138	0.0860927346522	0.0859774841925	0.0998518154964	0.267132430015	0.0941962942031	0.13540675937	0.0854172397237
a31	0.142566532046	0.105288236551	0.105101181398	0.112211961832	0.192670640005	0.109012458068	0.128512406457	0.104636619908
a27	0.135812534015	0.11607134385	0.115952333799	0.119127770611	0.153668863335	0.117674446023	0.125982992152	0.115709726636
a31	0.131823174672	0.120728921283	0.120652381266	0.12215083687	0.137669751112	0.121411918674	0.125052987384	0.120510028879
a35	0.128713101557	0.123051362094	0.123010633755	0.123682088957	0.130392967037	0.123335226225	0.124876485795	0.122938126293
</S>	0.128344980778	0.123504408547	0.123468226878	0.123978689478	0.128831528518	0.123693503112	0.124774522898	0.123404123146
