 	ho	rotto	una	bottiglia	</S>
a31	0.64089568	0.0408993855	0.103979255	0.122053225	0.0921724265
a21	0.71358178	0.0330502411667	0.0856425416667	0.100097578333	0.0676278431667
a31	0.77406576	0.0297780260556	0.0668754065556	0.075465251111	0.0538155593889
a35	0.808642633333	0.0314420243519	0.0581599915185	0.0601056143703	0.041649761463
a31	0.787675741111	0.038772134784	0.0712138191728	0.0628820937901	0.0394562151543
a24	0.740527313704	0.046044096928	0.0920659717243	0.0784714512634	0.0428911450514
a37	0.598291021235	0.078212869976	0.126298340575	0.118409067088	0.0787886903505
a31	0.423125823745	0.128542646659	0.160663340192	0.157493912363	0.130174266783
a33	0.303420591248	0.16843716222	0.180381560064	0.178981297454	0.168779355594
a31	0.237862397083	0.188583754073	0.192692293355	0.192186399151	0.188675125198
</S>	0.220432948542	0.193901117036	0.196003386678	0.195729814575	0.193932707599
