 	Marika	è	che	si	sposa	domani	</S>
a27	0.296260515	0.102423727	0.14076834	0.267880535	0.0795229725	0.043762435	0.069381495
a37	0.278524958333	0.097465207	0.144341796667	0.282680631667	0.0841080441667	0.0371275033333	0.075751925
a31	0.258782196111	0.108980307333	0.153040428889	0.261463703889	0.0883329647222	0.0390683974444	0.0903320483333
a11	0.27807030537	0.113851120778	0.154235612963	0.254064491296	0.0787883349074	0.0375968778148	0.0833932347778
a31	0.342110295123	0.101656030259	0.136356710988	0.248509420432	0.0670541269691	0.0369142146049	0.0673991629259
a37	0.403489575041	0.086777066753	0.114522485663	0.226585620144	0.066606494323	0.0433599162016	0.0586587959753
a31	0.427251395014	0.074982484251	0.101992805221	0.213804113381	0.0725762247743	0.0504933120672	0.0588996576584
a6	0.372354458338	0.0696789500837	0.10169844474	0.210641571127	0.0939390749248	0.0723980540224	0.0792894525528
a20	0.263434636113	0.0772445700279	0.110530655247	0.195326963709	0.128113714975	0.108079868007	0.117269554184
a31	0.204462822038	0.0827953120093	0.108346487082	0.18151124457	0.150479534992	0.123514182669	0.148890408061
a20	0.175673757346	0.0955292493364	0.109539637694	0.16458983819	0.159840804997	0.12571342089	0.16911329602
a31	0.161039465782	0.114463206445	0.121536167898	0.15277064273	0.155112144999	0.129271390297	0.165806952007
a0	0.156673581927	0.129331265482	0.132625312633	0.147207824243	0.147125755	0.134478713432	0.152557517336
a20	0.151269293976	0.137013021827	0.138514070878	0.144738084748	0.143912365	0.138521134477	0.146031999112
a31	0.147490077992	0.140311397276	0.140998323626	0.143675028249	0.142983628333	0.140697964826	0.143843559704
</S>	0.145689893996	0.141425038638	0.141817601813	0.143326819125	0.142840524167	0.141585672413	0.143314449852
