 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.062709405	0.054281977	0.055728913	0.047023807	0.046474225	0.0629869765	0.090663085	0.0886474825	0.19325557	0.11398709	0.13058116	0.053660308
a20	0.0574758933333	0.048450669	0.0529090306667	0.0436552543333	0.0435062713333	0.0576391951667	0.0822328383333	0.0792313758333	0.226154346667	0.11662617	0.141904046667	0.0502149193333
a37	0.0558821494444	0.048009895	0.0560793412222	0.0504127417778	0.0552374051111	0.0667178603889	0.0803450114444	0.0786425502778	0.201512302222	0.111423055333	0.135686608889	0.0600510857778
a24	0.0563439411481	0.0501398566667	0.0597197104074	0.0585052275926	0.0670724083704	0.0753018947963	0.0827268804815	0.0825030984259	0.169518134074	0.104750310444	0.123157368296	0.0702611732593
a31	0.0508368073827	0.0447691862222	0.0538340501358	0.0536248195309	0.0623582994568	0.0702902462654	0.0820992714938	0.085787836142	0.181539144691	0.114987823481	0.132074941432	0.0677975787531
a39	0.0416596481276	0.0337812787407	0.0415002577119	0.0381425595103	0.0452465798189	0.0581453437551	0.0811846504979	0.0894761970473	0.22379611823	0.13651604116	0.156694690477	0.053856672251
a31	0.0408875307092	0.0281397339136	0.0357963415706	0.0273814618368	0.0321649199396	0.0549062862517	0.0916685568326	0.103581657349	0.22444273941	0.150877127053	0.167458880159	0.042694802417
a24	0.0377789565697	0.0228067029712	0.0294109285235	0.0192352912789	0.0216946513132	0.0510022507506	0.103342328944	0.115894175783	0.22125173647	0.164054895684	0.181586300053	0.0319417834723
a31	0.0301040235232	0.0172713249904	0.0220417368412	0.0137500284263	0.0154019021044	0.0474752822502	0.111441506315	0.120912598594	0.231401642157	0.172947525228	0.195146200018	0.0221062471574
a28	0.0260282685077	0.0142910173301	0.0180163216137	0.0107772331421	0.0117043100348	0.0452665147501	0.122026798772	0.124225789531	0.243621377386	0.170893438409	0.196226920006	0.0169220340525
a24	0.0222128458359	0.0125537747767	0.0155001282046	0.00944573471403	0.0097169130116	0.0402993465834	0.125321670924	0.123005169844	0.258447512462	0.16960417947	0.200602493335	0.0132902443508
a8	0.0175482279453	0.0106723769256	0.0132774794015	0.00906467190468	0.0100893700039	0.0382344431945	0.120235514975	0.121798164948	0.268226470821	0.174449383157	0.205149607778	0.0112542981169
a31	0.0163749119818	0.00995374430853	0.0124478484672	0.00868041110156	0.0102567160013	0.0391503810648	0.118833768325	0.121206586649	0.270938213607	0.176797101052	0.204188319259	0.011171996039
a46	0.0154104813273	0.00945447776951	0.0116769851557	0.00819772383385	0.00978013200043	0.0380325703549	0.119687089442	0.11933907055	0.279981261202	0.175122487017	0.20268863642	0.0106290793463
a8	0.0136798587758	0.0093084522565	0.0112964930519	0.00901374061128	0.0110832716668	0.0372234134516	0.119688429814	0.115649260183	0.311441113734	0.163749829006	0.18804890214	0.0098172547821
a28	0.0129686942586	0.0094590870855	0.011408184684	0.00977071553709	0.0120139962223	0.0353839111505	0.120511969938	0.112381510061	0.342553057911	0.151743699669	0.17207240738	0.00973278842737
a31	0.0129622617529	0.00906579269517	0.0109342108947	0.0089455850457	0.0109431504074	0.0343938003835	0.121198189979	0.113017546354	0.332028462637	0.156632096556	0.180007949127	0.00987098364246
a39	0.012896736251	0.00883913089839	0.0104576029649	0.00810620621523	0.0096390161358	0.0326792277945	0.121569399993	0.110316078451	0.328986124212	0.158750535519	0.188243816376	0.00951614088082
a33	0.012859583417	0.00966268596613	0.0110563639883	0.00925313307174	0.0108552557119	0.0309388915982	0.122357071664	0.10245657115	0.375573781404	0.139412558506	0.166071408792	0.00950269696027
a31	0.013133106139	0.00990815365538	0.0111618936628	0.00937167775725	0.010972819904	0.0304102885327	0.123810382221	0.100068272383	0.391254970468	0.132457442835	0.157584006264	0.00986700465342
a24	0.0142667593797	0.0104618232185	0.0116849152209	0.00940518031908	0.0107690036347	0.0318445815109	0.124569044074	0.0992075111277	0.385631633489	0.132241567612	0.159946395421	0.00997158721781
a37	0.0149269692932	0.0114039130728	0.0126635477403	0.0107096114397	0.0124067228782	0.0332825065036	0.123328114691	0.0953315687092	0.412947664496	0.119891992537	0.142674208474	0.0104331777393
