 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.111931325	0.071901104	0.0395938675	0.17495703	0.02029247	0.19700893	0.28369528	0.100620025
a31	0.086671325	0.063405854	0.0419322661667	0.170153333333	0.0185599033333	0.19883767	0.322051486667	0.0983881783333
a8	0.094062645	0.068980698	0.0472753533889	0.172843311111	0.0192337554444	0.193609096667	0.283897278889	0.120097859444
a31	0.098305695	0.0657367626667	0.041213920463	0.178773213704	0.0149354048148	0.190642692222	0.280408086296	0.129984206481
a20	0.100285765	0.0524630802222	0.0297466894877	0.184054311235	0.0116716999383	0.191628880741	0.317261322099	0.112888248827
a31	0.0971982203333	0.0341250817407	0.0164568674959	0.212078983745	0.00786692741277	0.214472530247	0.335877107366	0.0819242679423
a24	0.0758611544444	0.0187838842469	0.0084321391653	0.235820361248	0.00443961330426	0.238051273416	0.368566459122	0.0500451116474
a31	0.0639199324815	0.0125547509823	0.0055235415551	0.244223697083	0.00319575916809	0.252137607805	0.382871519707	0.0355732228825
a28	0.0505418244938	0.00893047422743	0.00443713501837	0.234167005694	0.0026283019227	0.269863392602	0.404819316569	0.0246125774608
a17	0.0343299994979	0.00771572890914	0.00481634933946	0.188142931898	0.00333360350757	0.253552520867	0.492753838856	0.0153550583203
a31	0.027273701166	0.00861600880305	0.00648681611315	0.142877750633	0.00551568516919	0.212190866956	0.583782692952	0.0132565097734
a28	0.0256320670553	0.00950505426768	0.00759582420438	0.119564838211	0.0067365502564	0.184825732319	0.633316460984	0.0128235017578
a13	0.0274140506851	0.0123970337559	0.0103575389015	0.103241962404	0.0094666826188	0.157967580773	0.664684270328	0.0144709124193
a31	0.0333005735617	0.0182071179186	0.0161596366338	0.0894689871347	0.0154139325396	0.132882376924	0.674534890109	0.0200325324731
a23	0.0397063001872	0.0231603216395	0.0212033608779	0.0850471287116	0.0205430481799	0.121625152308	0.663847330036	0.024867417491
a31	0.0511595977291	0.0331397622132	0.031220057626	0.0860234612372	0.03060296506	0.114902077436	0.618439800012	0.0345123201637
a18	0.0618923779097	0.0423428530711	0.0404374218753	0.0899742204124	0.03981811602	0.113498609145	0.568499223337	0.0435371857212
a31	0.0768422526366	0.0572437590237	0.0554957672918	0.0977477434708	0.0549221320067	0.115779911715	0.483858961112	0.0581094642404
a18	0.0925981375455	0.0729153230079	0.0713248937639	0.106488117824	0.0707873406689	0.119289302572	0.393033450371	0.0735634227468
a31	0.104185809182	0.0870777030026	0.0857694679213	0.113525549275	0.0853061635563	0.122177904191	0.31448550679	0.0874718889156
a24	0.113781326394	0.101498567668	0.100666539307	0.118050146425	0.100363544519	0.124170808064	0.23976886893	0.101700187639
a17	0.118774398798	0.108765175223	0.108134461769	0.120653812142	0.107889938173	0.125040064355	0.20194477631	0.108797379213
a20	0.124714716266	0.115859649741	0.11530575259	0.122699349381	0.115139038058	0.124503551118	0.16606157877	0.115716381738
</S>	0.126763893133	0.118037529871	0.117488111295	0.12311744269	0.117347982029	0.124198897559	0.155219369385	0.117826775869
