 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.21836243	0.03611085	0.08295988	0.09903275	0.08007574	0.1183669	0.1124063395	0.18256741	0.046585189	0.02353250925
a31	0.284299766667	0.02554978	0.0616297546667	0.0805314733333	0.0624283846667	0.105954581667	0.1019141265	0.21037096	0.0454325176667	0.02188869025
a37	0.285750372222	0.0305629106667	0.0618891782222	0.0785826127778	0.0669703008889	0.0983690772223	0.0956455838333	0.190764186667	0.0592217692222	0.0322440410833
a21	0.234506587407	0.0445259268889	0.0759231880741	0.0872906912593	0.0815724316296	0.0981202040741	0.0969878146111	0.153954992222	0.0764297314074	0.0506884186944
a31	0.221630065802	0.0500943306296	0.079864274358	0.0879079090864	0.0845103118765	0.0953331246914	0.0955035082037	0.142431980741	0.0817742388025	0.0609502372315
a7	0.217751958601	0.0527240602099	0.0807412464527	0.0873680396955	0.0847893486255	0.0935731115638	0.0943076227346	0.138288326914	0.0837452429342	0.0667110554105
a29	0.1852500162	0.0634022467366	0.0879853921509	0.0920445498985	0.0902405562085	0.0958357438546	0.0962453442449	0.125931118971	0.0884378209781	0.0746272004702
a31	0.2069597054	0.0586846185789	0.0843390540503	0.0885034266328	0.0862547020695	0.0939713612849	0.094521186415	0.136300516324	0.0834130536594	0.0670523378234
a29	0.2298631418	0.043995973193	0.0843391580168	0.0901122838776	0.0859641073565	0.097604727095	0.0977443004717	0.153025018775	0.0703387665531	0.0470124959411
a31	0.264556437267	0.027667305831	0.0757669010056	0.0858798846259	0.0753070691188	0.105494275698	0.105481686824	0.187620422925	0.0464075151844	0.025818477747
a41	0.332016365756	0.0127559217103	0.0575394653352	0.076337946542	0.0514727330396	0.110417201899	0.099254555608	0.224470570975	0.0232420673948	0.0124931751157
a18	0.354870295252	0.00862622223677	0.0543250301117	0.082305715514	0.0415553793465	0.1198962173	0.085359188536	0.226538633658	0.0166807571316	0.00984257580523
a31	0.372289798417	0.00683504907892	0.0471855150372	0.078364981838	0.0349721651155	0.122170022433	0.079211734512	0.236936597886	0.0137502253772	0.00828391626841
a37	0.400521602806	0.00655188602631	0.0377974296791	0.0700160306127	0.0295057240385	0.122379720811	0.0721345841707	0.240343309295	0.0131491681257	0.00760053575614
a3	0.421248244269	0.0097715358421	0.0359984012264	0.0700286668709	0.0303623866795	0.125422203604	0.0629875883902	0.213227639765	0.0195821063752	0.011371195252
a21	0.420854934756	0.013670810114	0.0384273054088	0.073514686957	0.0355744802265	0.127992547868	0.0613924354634	0.184658729922	0.0277529671251	0.0161611074173
a31	0.418869324919	0.0159399077047	0.0380376741363	0.0731956769857	0.0366432080755	0.133012505956	0.0614636794878	0.174731499974	0.0299273230417	0.0181792248058
a37	0.410907488306	0.0226246035682	0.0386435393788	0.0674054456619	0.0388954820252	0.129841238652	0.0654873041626	0.167705346658	0.0344632316806	0.0240263126019
a31	0.393990319435	0.0318708945227	0.0434172514596	0.0644516932206	0.0433536686751	0.119117844884	0.0668483947209	0.163727835553	0.0405314852269	0.032690593534
a28	0.336482483145	0.0479021548409	0.0559010448199	0.0698575224069	0.0544049015584	0.107915613628	0.070067324907	0.157062745184	0.052160898409	0.048245305178
a31	0.262666761048	0.066583412947	0.0714412916066	0.079482957469	0.0700095721861	0.100326889209	0.0789740916357	0.135190835061	0.0686023911363	0.0667218200593
a8	0.209582223683	0.079430290649	0.0824171088689	0.0871610424897	0.0811983337287	0.0979656477363	0.0857564705452	0.116753870354	0.0802578107121	0.0794772150198
a31	0.155748076228	0.0900313152163	0.0914641212896	0.0936465994966	0.0908058092429	0.0982824459121	0.0928220735151	0.106803420118	0.0903500822374	0.0900460383399
</S>	0.137459605614	0.0934809676082	0.0943929706448	0.0957474627483	0.0939504646214	0.098537697956	0.0952165667575	0.104068057059	0.0936580861187	0.0934880891699
