 	è	che	è	entrato	da	qui	</S>
a31	0.2254252	0.338778885	0.220916555	0.031877792	0.127207395	0.0258677585	0.02992634925
a7	0.227627133333	0.403722451667	0.205509515	0.022851171	0.106411795	0.0144251618333	0.0194527465833
a18	0.235885994444	0.465933017222	0.169521311667	0.0216152593333	0.0753533716667	0.0120555414444	0.0196354685278
a31	0.214201171481	0.505155139074	0.153414400556	0.0224208787778	0.0691339572222	0.0126511899815	0.0230232285093
a46	0.17935057716	0.449302289691	0.160556410185	0.0373639902593	0.0975428024074	0.0269039463272	0.0489799861698
a31	0.154570322387	0.320942969897	0.170120000062	0.0705819617531	0.136846390802	0.0623353521091	0.0846030220566
a39	0.145501067462	0.229980919966	0.160276416687	0.105016377251	0.147555776934	0.10157284737	0.110096600686
a28	0.143624435821	0.175477066655	0.149643195562	0.128305969084	0.145812588978	0.12708321579	0.130053520229
a31	0.143141285274	0.154769492218	0.145398308521	0.137498156361	0.144046536326	0.137065318597	0.138080876743
</S>	0.143060172637	0.149384811109	0.14432387926	0.13993132818	0.143399158163	0.139694794299	0.140205823372
