 	che	consuma	poco	benzina	</S>
a31	0.43093603	0.12068894	0.350149365	0.042221333	0.056004406
a41	0.462152063333	0.114343873333	0.356797558333	0.0234467226667	0.043259852
a31	0.526781421111	0.100895623111	0.320476646111	0.0157828706556	0.036063495
a28	0.62202794037	0.0698320787037	0.272429348704	0.0108623793185	0.0248482553333
a24	0.62832304679	0.0717700419012	0.241583449568	0.0189236287728	0.0393998037778
a31	0.586260015597	0.0828702773004	0.240814883189	0.0342641795909	0.0557906229259
a11	0.475810231866	0.1074558391	0.25879134773	0.0731540365303	0.084788522642
a31	0.335917563955	0.150039003033	0.249954919243	0.129144088843	0.134944410881
a46	0.269607901318	0.176014377678	0.217702783081	0.167286029614	0.16938890696
a31	0.229340950439	0.190404132559	0.20516303436	0.187188283205	0.187903625653
</S>	0.216530120219	0.194724136279	0.20232537718	0.193029401602	0.193391017827
