 	oggi	io	non	ho	cosa	da	fare	</S>
a46	0.182806825	0.23617843	0.1074195505	0.121333115	0.131399815	0.083911497	0.0729238875	0.0640268425
a27	0.164429418333	0.22126924	0.103407945167	0.120820698333	0.130784905	0.0955718423333	0.0837245721667	0.0799913741667
a8	0.148108549444	0.173481983333	0.111256566722	0.125882729444	0.131583328333	0.111008710778	0.100511198722	0.0981669267222
a28	0.143095766481	0.155385967778	0.116910100574	0.126527823148	0.129469156111	0.116095440259	0.108836239574	0.103679507574
a31	0.150868538827	0.158770835926	0.120429083525	0.127345774383	0.12919325537	0.11248857342	0.105958864525	0.0949451025247
a24	0.185033809609	0.194337498642	0.117776594508	0.125380638128	0.12783952379	0.0923544894733	0.085545787175	0.0717316628416
a31	0.24743765987	0.271330806214	0.0955543071693	0.104037481043	0.107873316597	0.0643015908244	0.0593066633917	0.0501581649472
a10	0.290358046623	0.340859788738	0.0706992063898	0.0773928610143	0.080809462199	0.0497491362748	0.0467776067972	0.0433538876491
a20	0.296272265541	0.364198142913	0.0618515437966	0.0675032526714	0.069977080733	0.0486084897583	0.0456485205991	0.0459407252164
a31	0.29119191518	0.372567540971	0.0568057945989	0.0646984275571	0.0682034735777	0.0505052419194	0.045759678533	0.0502679690721
a39	0.266873398393	0.356328120324	0.058008156533	0.0703314858524	0.0758107445259	0.0593432169731	0.0509727618443	0.0623321183574
a31	0.241044576131	0.341649656775	0.0621289571777	0.0755508306175	0.0827676861753	0.066876120991	0.0576443772814	0.0723377694525
a18	0.21181707871	0.304035162258	0.0735559257259	0.0846744202058	0.0926578100584	0.0780797903303	0.0705821290938	0.0845976551508
a31	0.182457316237	0.238778187419	0.0915905885753	0.0988129460686	0.104642440019	0.0945465101101	0.0895584596979	0.0996135550503
a17	0.163967958746	0.193020045806	0.105338089525	0.108375798023	0.11096721334	0.10605471337	0.104012966566	0.108263249683
a31	0.145136692915	0.156568868602	0.115767606508	0.116906254008	0.117916661113	0.11586739779	0.115072053855	0.116764493228
a8	0.135383657638	0.139970059534	0.120614628836	0.121005094669	0.121361648704	0.120538490597	0.120268692952	0.120857747743
</S>	0.131530968819	0.133933729767	0.122364009418	0.122554867334	0.122732846852	0.122285572299	0.122146201476	0.122451818872
