 	sta	e	dorme	nel	letto	</S>
a33	0.124392333	0.224258325	0.34716187	0.1475464	0.11746511	0.039175918
a31	0.102624329667	0.239100811667	0.396077376667	0.1455997	0.0923174366667	0.024280298
a37	0.110861713222	0.254205803889	0.400209738889	0.13830042	0.0761205848889	0.0203016853333
a31	0.140509294407	0.259737787963	0.361357326296	0.149974596667	0.0746369742963	0.0137839873111
a13	0.163372214802	0.261042315988	0.322092895432	0.168205098889	0.0771105014321	0.0081769719037
a20	0.158044128267	0.273188771996	0.345516031811	0.152381672963	0.0648968424774	0.00597254833457
a24	0.131159214756	0.274696643999	0.415988100604	0.120257462654	0.0514194428258	0.00647912354486
a28	0.092661632252	0.248382301333	0.525306890201	0.0856492445513	0.0395649096086	0.00843502218162
a31	0.0680822394173	0.238346877111	0.5843664634	0.0699239901838	0.0312833295362	0.00799708059387
a35	0.0536782364724	0.212255499037	0.630408171133	0.0640573367279	0.0302994808454	0.00930126706462
a18	0.0473886788241	0.163835929679	0.660395907044	0.0665600122426	0.0426537182818	0.0191657653549
a31	0.043668357608	0.134559371893	0.671516755681	0.0724063254142	0.0535471107606	0.0243020454516
a13	0.051746840536	0.122554339298	0.58915913856	0.106008709805	0.0915833202535	0.0389476174839
a39	0.075889678512	0.131134059766	0.412914472853	0.162275256602	0.151484740084	0.0663017904946
a31	0.100581527837	0.138668306589	0.312872494284	0.180709338867	0.173294023361	0.0938742981649
a21	0.129567529279	0.149756848863	0.245772184761	0.176830262956	0.17256192112	0.125511246055
a31	0.149299913093	0.159622069621	0.203384578254	0.171437204319	0.169254153707	0.147002092018
</S>	0.155553956547	0.163060384811	0.192934849127	0.16809497216	0.166551866853	0.153803991009
