 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.19479332	0.14467442	0.231550325	0.118580265	0.0210921915	0.0205982525	0.198882005	0.069829186
a31	0.19134223	0.142793876667	0.254333385	0.124309585	0.0116491501667	0.0105643761667	0.187307611667	0.077699776
a7	0.18398493	0.141766938889	0.236594781667	0.135369891667	0.0113384770556	0.00883696972223	0.180110100556	0.101997940333
a31	0.199584973333	0.14859395963	0.241180143889	0.126074610556	0.0106322668852	0.00760707440741	0.172983766852	0.093343230111
a21	0.224108384444	0.158118199877	0.25700309463	0.104632856852	0.0101988108284	0.00654252930247	0.169975102284	0.0694210273703
a31	0.252279034815	0.151140983292	0.274969211543	0.081311103284	0.0088975649428	0.00539339966749	0.179136777428	0.0468719327901
a11	0.274539974938	0.122302764431	0.287129670514	0.060306231428	0.0078306576476	0.00540500545583	0.212903985809	0.0295816945967
a31	0.265582628313	0.094239396477	0.296097696838	0.052163964476	0.00834102538253	0.00655311371861	0.25168540527	0.0253367338656
a46	0.228481046104	0.0827469904923	0.289630795613	0.0585217311587	0.0133259016275	0.0125372534729	0.282367358423	0.0323889166219
a31	0.192193908701	0.0852751334974	0.240809951871	0.0736236887196	0.0279108978758	0.0275040411576	0.303371782808	0.0493106075406
a17	0.177853306234	0.101317471166	0.20017178729	0.0847704015732	0.0489640026253	0.0487639550525	0.273594294269	0.0645647758469
a20	0.165727285411	0.118546440389	0.172224499097	0.0980508345244	0.0736834842084	0.0735862696842	0.21566510809	0.0825160852823
a31	0.150588445137	0.123929546796	0.149661733032	0.110038580175	0.0957911314028	0.0957445698947	0.17341661603	0.100829408427
a20	0.142872095046	0.125033298932	0.136881654344	0.116532553392	0.110093613801	0.110074003298	0.146147528677	0.112365264809
</S>	0.141376377523	0.126128669466	0.133959437172	0.118447726696	0.114539806901	0.114528411649	0.135238219338	0.115781350404
