 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.1301646275	0.299953755	0.149448925	0.0167769585	0.14576893	0.18617757	0.07170917
a20	0.1061168375	0.376641801667	0.149013571667	0.0100793821667	0.1320305	0.165043636667	0.0610742
a31	0.0871264805	0.432566163889	0.157790077222	0.00670444625557	0.124639698333	0.134492155556	0.0566809283333
a37	0.0724606298333	0.472457201296	0.171276722407	0.00443551761852	0.116722129778	0.127068901852	0.0355788521111
a31	0.0646821326111	0.470121117099	0.179762090802	0.00355063637284	0.111470435259	0.151636247284	0.0187772943704
a30	0.055702139537	0.456060332366	0.158775570267	0.00363137172428	0.11217252842	0.201955935761	0.0117021187901
a13	0.050149159179	0.456988737455	0.141877520089	0.00367303034143	0.112018619473	0.225892328587	0.0094006065967
a20	0.045233147393	0.486734695818	0.13846530003	0.00333882331381	0.104696299824	0.213246086196	0.0082856271989
a41	0.0351887197977	0.597657475273	0.117466383343	0.00358256197127	0.076006936608	0.161304825399	0.0087931030663
a33	0.0264362362659	0.703172158424	0.0827300864477	0.00634576132376	0.0517357188693	0.1143620418	0.0152180246888
a31	0.020972064422	0.756101976141	0.0541716794826	0.00862869077459	0.0416229149564	0.0996977039333	0.0188050028963
a41	0.0242736371407	0.734755958714	0.0456848384942	0.0155214229249	0.0473557169855	0.104978351311	0.0274300912988
a0	0.0425302657136	0.578812992905	0.0580824194981	0.0363967663083	0.0830282423285	0.14262495377	0.0585243517663
a31	0.0633064635712	0.441911947635	0.0744118598327	0.0585619554361	0.102378820776	0.179977931257	0.0794510239221
a24	0.0871599011904	0.348090449212	0.0934475812776	0.0835059384787	0.105898186925	0.189135647086	0.0927623146407
a31	0.112239740397	0.252566083071	0.115624605093	0.109947869493	0.120240415642	0.175630659029	0.11375064488
a20	0.126962343466	0.207261144357	0.129291398364	0.125376246498	0.129636571881	0.154682636343	0.126789691627
</S>	0.132333091733	0.190445632178	0.134329184182	0.130970323249	0.13337386594	0.146852643171	0.131695310813
