 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.34317489	0.0793612765	0.024451459	0.0529783495	0.05530424	0.069819863	0.26783093	0.107078995
a24	0.35607221	0.0691676418333	0.0199472396667	0.0502385595	0.0546093483333	0.077560175	0.259898526667	0.112506321667
a31	0.284441503333	0.0875000626111	0.0282930035556	0.0686430751667	0.0763935477778	0.108380447	0.211684172222	0.134664210556
a17	0.239711351111	0.0999666708704	0.0365512825185	0.0831837570556	0.0921794392593	0.122983965667	0.184287647407	0.141135893519
a31	0.223852327037	0.10361633229	0.0423157181728	0.0885889290185	0.0976800230864	0.127518198556	0.174521885802	0.141906561173
a37	0.227461489012	0.103622646097	0.0422751533909	0.0885738910062	0.0975325676955	0.126910952852	0.173014638601	0.140608627058
a10	0.255561183004	0.103670428699	0.032046322797	0.0822695803354	0.0916257875652	0.117361645617	0.182431832867	0.135033230353
a31	0.346622621001	0.076395204233	0.0173453688323	0.0532320246118	0.0607457098551	0.080999062539	0.254764087622	0.109895971451
a20	0.438485600334	0.0382601790777	0.00818424057743	0.0235996913039	0.027375328185	0.0395020891797	0.356790435874	0.0678024814837
a33	0.491805383445	0.0212713065259	0.00648994992581	0.0130767340346	0.0148917909617	0.0221917863932	0.390510105291	0.0397629638279
a20	0.534139991148	0.0176873180086	0.00843024297527	0.0121663590115	0.0135807379872	0.0202487747977	0.36113600843	0.0326105849426
a31	0.549645960383	0.0146450450029	0.00844251899176	0.0107650386705	0.0118964499957	0.0174161765992	0.358565136143	0.0286236786475
a5	0.543482236794	0.010517573001	0.00649098649725	0.00779937979017	0.00844424299857	0.0116762571997	0.389838238714	0.0217510513825
a17	0.567197878931	0.0102235393337	0.00718896999908	0.00805746883006	0.00836819099952	0.0106349803999	0.369179859571	0.0191490526275
a11	0.598653312977	0.0163417314446	0.0123873409997	0.0136285692767	0.0141867343332	0.0189268248	0.296464959857	0.0294104668758
a10	0.610674924326	0.0215476711482	0.0162146493332	0.0181246594256	0.0190951091111	0.0269382786	0.248381373286	0.0390233256253
a31	0.613349008109	0.0195544055494	0.0152882161111	0.0168443718085	0.017649861037	0.0238257808667	0.259484844429	0.0340035275418
a24	0.58549941937	0.0259840720165	0.0236222013704	0.0243704929362	0.024727184679	0.0274904219556	0.253394311476	0.0349118808473
a46	0.485254513123	0.0510501070055	0.0495904591235	0.0499997476454	0.0501692125597	0.0517638929852	0.204185950492	0.0579861096158
a20	0.342761651041	0.0800735273352	0.0792274697078	0.0794696992151	0.0796030195199	0.0808270676617	0.171375066831	0.0866625132053
a31	0.260684190347	0.0973028091117	0.0967932765693	0.096936606405	0.0970216965066	0.0977918625539	0.151716942277	0.101752634402
a20	0.216230186782	0.107612716371	0.107331063856	0.107402905468	0.107439988836	0.107768194185	0.136689030759	0.109525931467
a31	0.175535272261	0.11582060879	0.115664696285	0.115699888489	0.115713179612	0.115847791395	0.129120240253	0.116598323822
</S>	0.16384009113	0.118121509395	0.118010828142	0.118035114245	0.118042879806	0.118118010697	0.127274550127	0.118557011911
