 	voglio	che	Maria	venga	domani	</S>
a20	0.245714755	0.180198215	0.032742681	0.41507588	0.0525420935	0.0737263935
a21	0.234937555	0.175813185	0.0224284896667	0.421949593333	0.0572797118333	0.0875914901667
a31	0.224929078333	0.185250495	0.0277486738889	0.338903274444	0.0922544456111	0.130914040056
a37	0.218417879444	0.188665351667	0.0331197242963	0.289531788148	0.11546996187	0.154795310019
a31	0.233251279815	0.194191483889	0.0296150504321	0.312246122716	0.0966280316233	0.134068036673
a35	0.260689729938	0.19604389463	0.025048070144	0.360459047572	0.0647550948744	0.0930041822243
a31	0.262376363313	0.162180394877	0.0203464703813	0.455875595857	0.0417974896248	0.0574237380748
a20	0.230574331104	0.108685561626	0.0171691677938	0.571107055286	0.0328859002083	0.0395780273583
a31	0.192952030368	0.0755466838753	0.0151181239313	0.655391778429	0.0284625300694	0.0325288821194
a18	0.151709003456	0.0584189792918	0.0167341413104	0.712688076143	0.0274807863565	0.0329690330398
a31	0.126383787819	0.0571440460973	0.0247723937701	0.716491558714	0.0341737341188	0.0410344976799
a3	0.129041929273	0.0697313170324	0.0380999779234	0.669737986238	0.0440047570396	0.04938402256
a13	0.145830966424	0.101586735677	0.0678853253078	0.535532715413	0.0722228980132	0.07694132552
a37	0.159282898808	0.128303531892	0.0994474664359	0.397538365138	0.104582072671	0.11084563984
a46	0.162685372936	0.142036303964	0.124951748812	0.304795181713	0.12972153089	0.135809849947
a31	0.163571487645	0.153470091321	0.146584152937	0.234494483904	0.149193706963	0.152686053316
a18	0.165775749215	0.161165423774	0.158484164312	0.194155264635	0.159509655654	0.160909694439
a46	0.166467493072	0.164459674591	0.163410318104	0.177476904878	0.163814291885	0.16437129148
</S>	0.166566076536	0.165389522295	0.164807104052	0.172833527439	0.165039190942	0.16536457574
