 	non	ci	dimentichiamo	mai	</S>
a31	0.245015215	0.13104297	0.51991028	0.0597262765	0.04430521
a20	0.202274111667	0.106913171667	0.619065926667	0.0468143731667	0.024932349
a31	0.203404197222	0.100476532222	0.640010742222	0.0392791970556	0.016829268
a11	0.210305802407	0.0908789174073	0.656736164074	0.0306042060185	0.011474845
a20	0.205295490802	0.0757467914691	0.684359704691	0.0242926296728	0.0103053333333
a31	0.221013200267	0.061352814823	0.685408014897	0.0229101472243	0.0093158089111
a11	0.222451446756	0.0505229952743	0.693979708299	0.0247802924081	0.0082655891037
a31	0.177652908919	0.0376305324248	0.752660292766	0.0235625408027	0.00849376470123
a18	0.146160622973	0.0332987708083	0.788325430922	0.0222756669342	0.00993953356708
a42	0.131799264324	0.0417659539361	0.777662876974	0.0296688349781	0.0191030595224
a31	0.128369388108	0.057732429312	0.733383792325	0.0441801326594	0.0363342575075
a18	0.146551942703	0.0897358317707	0.627650247442	0.0705855352198	0.0654764558358
a31	0.177502327568	0.13491096059	0.462876692481	0.113980865073	0.110729148612
a39	0.197022239189	0.16319853353	0.35016037416	0.145754665024	0.143864176204
a31	0.202350506396	0.178489657843	0.288262431387	0.165979511675	0.164917882068
a20	0.203884805465	0.188998075948	0.243521167129	0.182040737225	0.181555220689
a39	0.204585051822	0.192546318649	0.22863786571	0.187257682408	0.18697309023
a31	0.203626833941	0.195796462883	0.215829951903	0.192443130803	0.192303626743
a14	0.201926071314	0.197874600961	0.207812660634	0.196226260268	0.196160425581
a46	0.201315757105	0.19853533032	0.205281423545	0.197455193423	0.197412295194
a20	0.201074295702	0.19888970344	0.203938441182	0.198063511141	0.198034025065
a31	0.200866311901	0.19919698448	0.202813800394	0.198571013714	0.198551878355
</S>	0.20053962095	0.19950274724	0.201731650197	0.199118936857	0.199107044177
