 	se	vieni	a	casa	ogni	sabato	</S>
a23	0.27716729	0.072436775	0.1055122625	0.073369741	0.17193375	0.244456935	0.05512323
a31	0.298352286667	0.073461527	0.110858980833	0.0723312456667	0.162644836667	0.232660745	0.0496903633333
a11	0.301471765556	0.0790805476667	0.117570813611	0.0787845612222	0.156036972222	0.208568255	0.0584870544444
a21	0.334524201852	0.0694556248889	0.105787671204	0.0683975817407	0.157708520741	0.209124028333	0.0550023324815
a31	0.387434467284	0.055170348963	0.084897906068	0.0515430682469	0.148968840247	0.230839369444	0.0411459874938
a20	0.409959012428	0.0458853839877	0.0675908390227	0.0410003204156	0.134266133416	0.270346969815	0.0309513314979
a31	0.403542744143	0.0409030196626	0.0581465876742	0.0360324864719	0.119604034472	0.316005856605	0.0257652804993
a10	0.371794531381	0.0372909222209	0.0576235605581	0.0354192064906	0.109801511491	0.365734515535	0.0223357701664
a31	0.301640077127	0.0385643507403	0.0652575028527	0.0441697424969	0.116142487164	0.407111831845	0.0271140227221
a21	0.248642349042	0.0459088129134	0.0717173722842	0.055199651499	0.136405549055	0.405344767282	0.0367815012407
a11	0.200320356347	0.0672493803045	0.0857529424281	0.076075538833	0.164009276352	0.346765075761	0.0598274247469
a3	0.158634238782	0.0928706767682	0.103732672476	0.100316926278	0.176829812117	0.27816770192	0.089447978249
a33	0.140463926261	0.113137025589	0.118246990825	0.117534488759	0.168023040706	0.230603613973	0.111990919416
</S>	0.136636478131	0.122154722795	0.125137740413	0.12505981938	0.160763625353	0.208556121987	0.121691509708
