 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.14553385	0.04413354	0.09010068	0.127112075	0.16869668	0.319994685	0.104428515
a31	0.111083968333	0.029547824	0.0720270533333	0.119029388333	0.175722683333	0.402386721667	0.090202355
a0	0.103913134444	0.0315425973333	0.0725108244444	0.121800622778	0.172701357778	0.392422873889	0.105108538333
a20	0.123058878148	0.0335958311111	0.0776731364815	0.130668157593	0.174739532593	0.331023531296	0.129240869444
a31	0.120454544049	0.0261884083704	0.0677159171605	0.126161449198	0.171557094198	0.368516530432	0.119406006481
a13	0.116525182683	0.0160361461235	0.0488162690535	0.112875856399	0.158637808066	0.457785343477	0.089323358827
a38	0.140485964228	0.0122645953745	0.0404302440178	0.105185955466	0.144576152689	0.484770981159	0.0722860929423
a31	0.143462481409	0.00945358645817	0.0324075940059	0.102141675155	0.151449167563	0.499689860386	0.0613956459808
a20	0.114403472136	0.00694074615272	0.0215031806686	0.0816176117183	0.142171349188	0.588882120129	0.0444815606603
a31	0.0913196890453	0.00629500725091	0.0160628115562	0.0574363315728	0.118951419729	0.68011060671	0.0298241988868
a20	0.0776043080151	0.00622414428364	0.0147856011854	0.0485992205243	0.100812726576	0.729440368903	0.0225336832956
a33	0.073462681005	0.0128201174279	0.0194672640618	0.0417382505081	0.077439806192	0.751503522968	0.0235683874319
a31	0.0752026970017	0.017324036476	0.0222566570206	0.037272345836	0.0648434877307	0.757065074323	0.0260357254773
a28	0.0733157956672	0.0174382861587	0.0225209190069	0.036679279612	0.0580111085769	0.767041258108	0.0249933854924
a31	0.0794425152224	0.0237461640529	0.0288911340023	0.041918551204	0.0585924605256	0.737004619369	0.0304045601641
a0	0.0920933250741	0.0327143500176	0.0381440346674	0.050823659068	0.0646504635085	0.68249843979	0.039075693388
a31	0.109692968358	0.0480497153392	0.0533575482225	0.0650314936893	0.0763826778362	0.593640453263	0.0538451044627
a3	0.122555302786	0.0612495751131	0.0666106814075	0.0779424778964	0.0881572526121	0.516534271088	0.0669504048209
a31	0.135061314262	0.0782973317044	0.0831740758025	0.0931316092988	0.101162695537	0.425962557029	0.083210396607
a46	0.145136674754	0.0926067552348	0.0964231486008	0.104312596433	0.111185663179	0.353667605676	0.0966675685357
a31	0.148436134918	0.105157613078	0.1081408162	0.114313368811	0.11960138106	0.295995578559	0.108355144179
a39	0.152265998306	0.120600467693	0.122598728733	0.126434432937	0.129202633687	0.226391576186	0.122506194726
a35	0.154839319435	0.126898055898	0.128645782911	0.131665847646	0.133122987896	0.196573322062	0.128254718242
a31	0.152857706478	0.133883148633	0.13491414097	0.136594675882	0.137202362632	0.169968900687	0.134579086081
</S>	0.149269268239	0.137094154317	0.137698560485	0.138713042941	0.139189806316	0.160498855344	0.137536313041
