 	avete	fatto	già	le	verdure	</S>
a6	0.15372548	0.455721935	0.114796113	0.169828935	0.0522234455	0.053704117
a46	0.119593306667	0.510740728333	0.108944433	0.153570998333	0.0507167805	0.0564337403333
a21	0.124352085556	0.411143399444	0.134216231	0.159675936111	0.0802728735	0.0903394467778
a20	0.128823205185	0.335280799815	0.145421890333	0.16029983537	0.108783452833	0.121390828926
a24	0.133706108395	0.308147176605	0.148690190111	0.159005965123	0.119690804278	0.130759809642
a31	0.133832962798	0.363662958868	0.14041362337	0.152643068374	0.101548370093	0.107899066547
a14	0.137852124266	0.467609506289	0.118025371123	0.146115159458	0.063708904031	0.0666889435157
a41	0.147379164755	0.542936242096	0.091237017041	0.141770333153	0.037431534677	0.0392457121719
a37	0.141099724918	0.610682834032	0.065820320347	0.129101444384	0.025810992559	0.0274846903906
a31	0.120354406639	0.678991911344	0.0465482081157	0.111123379795	0.0202694225197	0.0227126907969
a6	0.101240000546	0.719529737115	0.0390161693719	0.0987311765983	0.0187263271732	0.0227566109323
a46	0.0837156855153	0.751795845705	0.0356830044573	0.0862231358661	0.0186054260577	0.0239769019774
a31	0.0677715255051	0.783049181902	0.0327567901524	0.0737652772887	0.0184710343526	0.0241861873258
a17	0.060872816835	0.789042527301	0.0333165973841	0.0704172057629	0.0201057157842	0.0262451507753
a20	0.0561637072783	0.788046675767	0.035352455128	0.068755261921	0.0225385099281	0.0291433922584
a31	0.0498337607594	0.794300148589	0.036166339376	0.0645270359737	0.024283659976	0.0308890184195
a17	0.0499904035865	0.779941706196	0.039876204792	0.0656493939912	0.029299514992	0.0352427394732
a20	0.0535517501955	0.748446568732	0.0470782569307	0.0710946546637	0.0371124293307	0.0427163328244
a31	0.0570961490652	0.718663339577	0.0539085323102	0.0760491928879	0.0444696257769	0.0498131396081
a20	0.0684465550217	0.657611696526	0.0663723307701	0.086460607296	0.058305365259	0.0628034032027
a17	0.0877319170072	0.560050732175	0.0861427222567	0.102968354099	0.0798117350863	0.0832945244009
a31	0.109135962336	0.455096644058	0.107488197419	0.119623371366	0.103180325029	0.1054754948
a23	0.131479440779	0.345022461353	0.129988485806	0.137220543789	0.127507201676	0.1287818216
a31	0.147370063593	0.266325903784	0.146114475269	0.149838351263	0.144869930559	0.145481223867
a8	0.155550194531	0.225027247928	0.15460797509	0.156597867088	0.153957056853	0.154259641289
a31	0.160792784844	0.198072439309	0.160164891697	0.161126969029	0.159853612284	0.159989283763
a28	0.163363154948	0.184600473103	0.162948990566	0.163444519676	0.162789327428	0.162853521254
a21	0.164886118316	0.176478547701	0.164629506855	0.164882169892	0.164545959143	0.164577687085
a31	0.165525799439	0.173028139234	0.165344805618	0.165495066631	0.165294466381	0.165311729028
</S>	0.165636119719	0.172440139617	0.165467092809	0.165590898316	0.165426828191	0.165438964514
