 	lo	sentii	che	viene	</S>
a43	0.30598664	0.30841852	0.1121369625	0.203839835	0.06961804
a17	0.295441033333	0.336403603333	0.1118959225	0.206896561667	0.04936287
a11	0.271357291111	0.348487037778	0.124859374167	0.201958840556	0.0533374523333
a31	0.277233787037	0.375011165926	0.113586021389	0.187498916852	0.0466701101111
a46	0.294455182346	0.408196081975	0.093087855463	0.168940985617	0.0353199347037
a6	0.311343644115	0.433233227325	0.077215776821	0.146173710206	0.0320336859012
a31	0.335729288038	0.437132099108	0.070756665607	0.124172851735	0.0322091386337
a15	0.350149909346	0.403826549703	0.080439476869	0.119560957245	0.0460231695446
a20	0.333721683115	0.354195503234	0.10111807229	0.135876339082	0.0750884431815
a31	0.291306437705	0.308198797745	0.12224656243	0.167843379694	0.110404841061
a17	0.239403579235	0.253328942582	0.137896807477	0.217481563231	0.151889103687
a31	0.201631916412	0.209692314194	0.147564055826	0.26400229441	0.177109391229
a13	0.188731602137	0.193105804731	0.159703915275	0.27545129147	0.18300737041
a39	0.188247220712	0.19024522491	0.175225245092	0.257986517157	0.188295796803
a46	0.192181320237	0.193137768303	0.186587811697	0.234956425719	0.193136655601
a31	0.195950156746	0.196309716101	0.193500907232	0.217751398573	0.196487788534
a18	0.198192002249	0.198329135367	0.197033105744	0.208147699524	0.198298042845
</S>	0.198963336125	0.199052177684	0.198241452872	0.204792474762	0.198950546422
