 	li	vestono	i	genitori	</S>
a31	0.230172255	0.258007455	0.171870545	0.24766354	0.092286165
a46	0.190492091667	0.251635341667	0.164793708333	0.319055043333	0.0740238136667
a18	0.153304833889	0.273311580556	0.141703206111	0.370096751111	0.0615836732222
a35	0.147400871296	0.318305136852	0.12040871537	0.367168787037	0.0467165144074
a15	0.149130673765	0.332325988951	0.11293748179	0.357970212346	0.0476356414691
a39	0.148814501255	0.312088082984	0.119179940597	0.342428504115	0.077488963823
a31	0.138024328418	0.267048257661	0.132685636866	0.346576934705	0.115664824608
a11	0.133280854139	0.223666355887	0.141614322289	0.344655071568	0.156783374869
a20	0.139032814713	0.193872028629	0.149495140763	0.320615570523	0.196984444956
a31	0.148597894904	0.18585990621	0.155996426921	0.300494226841	0.209051558319
a39	0.165646568301	0.19122009207	0.16781323564	0.269950788947	0.205369306106
a20	0.181563639434	0.19525556069	0.182152238547	0.236690716316	0.204337848702
a46	0.190315569811	0.197033623563	0.190762239516	0.218447842105	0.203440739567
a31	0.195451106604	0.198484487854	0.195610416505	0.208490177368	0.201963806522
a15	0.198042092201	0.199450222618	0.198049552168	0.203717139123	0.200740995507
a24	0.199213614067	0.199792087539	0.199196237389	0.201500143041	0.200297901836
a20	0.199522668022	0.19981546918	0.199541632463	0.20087035768	0.200249837279
a31	0.199649876007	0.19982985306	0.199691160821	0.200606295893	0.20022278576
a13	0.199829288669	0.19993097102	0.199844623607	0.200302195298	0.200092905253
a46	0.199911066223	0.19997014034	0.199920017869	0.200156751766	0.200042011751
a14	0.199937948741	0.19999006678	0.199946532623	0.200111380589	0.200014070584
a20	0.199868076247	0.199965605593	0.199897077541	0.200231570196	0.200037676861
a31	0.199847228749	0.199955191864	0.199880092514	0.200270953399	0.20004653562
</S>	0.199891109374	0.199975330932	0.199911281257	0.2002005167	0.20002177281
