 	possono	essere	ancora	svegli	</S>
a31	0.401519215	0.0397114465	0.181576715	0.26996802	0.107224595
a20	0.400067731667	0.0248139001667	0.178626845	0.287004763333	0.109486741667
a23	0.412394797222	0.0203157303889	0.177083675	0.274162151111	0.116043645222
a31	0.514834859074	0.0160385857963	0.149735298333	0.231428387037	0.087962874074
a20	0.638045599691	0.0120305809321	0.112042846111	0.180431459012	0.0574495056913
a11	0.707049089897	0.0137607549774	0.0900523587037	0.140687589671	0.0484501642304
a20	0.724030706632	0.0194779519925	0.0843740382346	0.117529666557	0.0545875804101
a31	0.737680368877	0.0219455029975	0.0772781047449	0.107115017186	0.05598095847
a37	0.667357556292	0.0358936463325	0.0883082582483	0.131254777395	0.0771857511567
a31	0.620179532097	0.0497210967775	0.0965831410828	0.145191625798	0.0883246560522
a11	0.565089097366	0.0778424069258	0.109352895361	0.149508538599	0.0982071176841
a46	0.396012759122	0.129593852309	0.14969221512	0.181100399533	0.143600795895
a31	0.302855739707	0.161732867436	0.172262548373	0.192683916511	0.170464921965
a46	0.258977399902	0.179408539145	0.184592276124	0.19383339217	0.183188370655
a31	0.228593946634	0.190329403048	0.192626618708	0.196542954057	0.191907066885
a20	0.215769472211	0.194950797683	0.196100556236	0.197630488019	0.195548678962
a28	0.208069027404	0.197525505894	0.198056998745	0.19860446934	0.197743989654
</S>	0.205502673702	0.198352052947	0.198692434373	0.19898168467	0.198471154827
