 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.0573438235	0.024887788	0.029211367	0.059790236	0.0908133575	0.122906162	0.053251247	0.050410304	0.131488855	0.071411683	0.058840889	0.11066972	0.10753119	0.031443378
a20	0.0552820801667	0.0241153473333	0.0276356943333	0.059698571	0.0922342028333	0.143684250667	0.0408328006667	0.0363144663333	0.144827911667	0.0637550996667	0.049790769	0.116425178333	0.113119044667	0.0322846006667
a13	0.0638914233889	0.0304522221111	0.0355534671111	0.066382282	0.0869014896111	0.139444863556	0.0467997125556	0.0429756534444	0.122681027222	0.0632621965556	0.0546171506667	0.102672067778	0.100599999556	0.0437664782222
a31	0.0637383011296	0.0307479073704	0.0354911013704	0.063065959	0.081577366537	0.140223961185	0.0451577098519	0.0422852898148	0.127126395741	0.0639832288519	0.0555749222222	0.104794849259	0.100971553185	0.0452614807407
a28	0.0607003937099	0.0253261327901	0.0290568344568	0.0564369713333	0.0788800955123	0.151968073728	0.0371176056173	0.0342877596049	0.148065365247	0.062893896284	0.0516174344074	0.11627165642	0.108453124395	0.0389246762469
a31	0.05795666357	0.0203626462634	0.0231883538189	0.0537338837778	0.0872557718374	0.157300207909	0.0330016315391	0.0295360632016	0.152614081749	0.0679442620947	0.0519499961358	0.11957884214	0.112462146465	0.033115458749
a21	0.05363233019	0.0131605885211	0.0153014629396	0.0515971822593	0.0972598106125	0.158104279303	0.029894133513	0.0254423467339	0.15348388725	0.0776873540316	0.0564076367119	0.123284640713	0.120847580488	0.023896763583
a31	0.05690864673	0.00780073314037	0.0098493165132	0.0554980650864	0.103970150204	0.153246513101	0.0341540078377	0.028380793578	0.14729285575	0.0824441113439	0.060924036904	0.121440023571	0.121965338496	0.0161253985277
a20	0.0530392002433	0.00489608918012	0.00618132037107	0.0555772996955	0.113473553401	0.150246111034	0.0409341942792	0.0318792578593	0.144015811917	0.087109820448	0.060822160968	0.120905404524	0.120106174499	0.0108136017759
a28	0.0382768630811	0.00351530226004	0.00411757072369	0.0432433972318	0.118426024467	0.167494353678	0.0385579277597	0.0272321386198	0.160483953972	0.0883233634827	0.0525903989893	0.128858548175	0.121739292833	0.0071408555253
a27	0.027079248027	0.00280316668668	0.00314167207456	0.0306199384106	0.116812063156	0.202087684559	0.0303080379199	0.0195772475399	0.185407784657	0.0820862191609	0.0417725773298	0.133835136058	0.119230732278	0.00523845430843
a17	0.020137292009	0.00272613256223	0.00306771919152	0.0228273478035	0.106749484385	0.236580104853	0.02491085964	0.01496579018	0.207252344886	0.074058892387	0.0331464784433	0.136758552019	0.112141897426	0.00467708303614
a4	0.0164501266697	0.00337791952074	0.00378366783051	0.0190738482678	0.0925013181283	0.268490304951	0.0214024682133	0.01231106906	0.236810281629	0.0630620354623	0.0260304008144	0.132308784006	0.0992166058087	0.00518116214538
a13	0.0163638738899	0.00487647850691	0.00555861111017	0.0193558937559	0.0828194810428	0.277149254984	0.0226140280711	0.0133355306867	0.25751803721	0.0562872471541	0.0237817412715	0.125514100002	0.0874524386029	0.00737328904846
a31	0.0156011622966	0.00530650683564	0.00602476253672	0.0184640075853	0.0823553736809	0.268900244995	0.0248072240237	0.0149323512289	0.255348805737	0.0572707443847	0.0237719120905	0.131248458667	0.087842916201	0.00812554401615
a18	0.0155688670989	0.00654310727855	0.00695943601224	0.0174042551951	0.0822615995603	0.275546474998	0.0238605463412	0.0150092690763	0.263502191912	0.0526151824616	0.0218464596968	0.126824141556	0.0835388787337	0.00851959500538
a36	0.0236201663663	0.0150460510929	0.0153915196707	0.025459585065	0.0800903761868	0.261960461666	0.0283911257804	0.0211571106921	0.261327020637	0.0474261451539	0.0257999062323	0.104933685852	0.0726489782446	0.0167478586685
a46	0.0345126111221	0.0280556736976	0.0284137695569	0.0387124216883	0.0827875517289	0.216910633889	0.0383967105935	0.0324698078974	0.223860696879	0.050916300718	0.0364651777441	0.088014805284	0.0702637527482	0.0302200665562
a31	0.0435691897074	0.0398672352325	0.040131715519	0.0477995122294	0.0813283755763	0.176352601296	0.0482802208645	0.0436027556325	0.185738292293	0.0562667205727	0.046248999248	0.0797915250947	0.0692822655827	0.0417405771854
a20	0.0548031925691	0.0524711507442	0.0525902285063	0.0563858807431	0.0757588118588	0.135566610432	0.0577416722882	0.0549699772108	0.143492170764	0.0620812848576	0.0561347277493	0.0756134303649	0.0690427118609	0.0533481723951
a8	0.0643830008564	0.0630953755814	0.0631455695021	0.0648389502477	0.0736780522863	0.0994998134773	0.0653990074294	0.0641817524036	0.102744080255	0.0672947582859	0.0646817839164	0.0732189337883	0.070384617287	0.063454349465
a31	0.0684434402855	0.0678591138605	0.0678798631674	0.0686087970826	0.0725228124288	0.0832923091591	0.0688476711431	0.0683266521345	0.084639410085	0.069671672762	0.0685494833055	0.0722621029294	0.0710817257623	0.0680149834883
a24	0.0700951320952	0.0697226446202	0.0697310627225	0.0700629576942	0.0718251608096	0.0769315177197	0.0701794190477	0.0699407153782	0.0778071133617	0.0706070595873	0.0700582697685	0.0719400126431	0.0713133619208	0.0697855994961
a46	0.0708910193651	0.0706352815401	0.0706387825742	0.0708015242314	0.0716224802699	0.0738750492399	0.0708228930159	0.0707220317927	0.0743146311206	0.0710545751958	0.0707930165895	0.0717432625477	0.0714243606403	0.0706611031654
</S>	0.0711171396826	0.0709564857701	0.0709585762871	0.0710587046157	0.0715679501349	0.07286729462	0.0710650215079	0.0710059258963	0.0731115855603	0.0712067875979	0.0710507782948	0.0716232312739	0.0714377203201	0.0709728115827
