 	ancora	non	mi	sono	vestito	</S>
a8	0.21273717	0.120607955	0.26780924	0.038195142	0.23866964	0.121980855
a31	0.16995629	0.105418171667	0.283631936667	0.0330905876667	0.261499003333	0.146404008333
a10	0.17017885	0.0925016605557	0.315478608889	0.0303343672222	0.253549747778	0.137956769444
a31	0.21962975	0.0640268358519	0.39514569963	0.0211924320741	0.216440689259	0.083564563148
a18	0.28693957	0.041777084284	0.44267450321	0.0165566846914	0.166038803086	0.0460133360493
a31	0.332182643333	0.0394928867613	0.420410614403	0.0176731135638	0.154159681029	0.0360810616831
a20	0.349095934444	0.0410225075871	0.389334771468	0.0171742123546	0.169274763676	0.0340977772277
a31	0.332021344815	0.0392599991957	0.400172100489	0.0178282339515	0.173620637892	0.0370976334092
a13	0.319835938272	0.0396536363986	0.406202260163	0.0191331626505	0.175129459297	0.0400455268031
a35	0.309687249424	0.0507193021329	0.381777096721	0.0294197405502	0.175657116432	0.0527394789344
a39	0.254988409808	0.0773474873776	0.329469605574	0.0597279241834	0.182896875477	0.0955696729781
a46	0.202314753269	0.108026959126	0.248974788525	0.0978815897278	0.198908991826	0.143892930993
a31	0.18452949109	0.134233926375	0.195792039508	0.130552119909	0.191931467275	0.162960966998
a20	0.179010573697	0.152627585458	0.178704333169	0.150972833303	0.175167315758	0.163517362333
a31	0.173216687899	0.160939405153	0.171736367723	0.160187587768	0.169162748586	0.164757204111
a39	0.170375702633	0.164153925051	0.169232529241	0.163768142589	0.167088259529	0.165381414704
a31	0.168861080878	0.16546661835	0.168108139747	0.165248170863	0.166503619843	0.165812348235
</S>	0.168023415439	0.165971659175	0.167517514874	0.165840165431	0.166512434922	0.166134809118
