 	sono	stato	sempre	poveretti	</S>
a20	0.082107679	0.12563058	0.25676544	0.366399315	0.16909697
a4	0.0473747856667	0.09527408	0.27583792	0.439017118333	0.142496086667
a31	0.0409567032222	0.0898041066667	0.27393448	0.465650242778	0.129654472222
a38	0.0349689550741	0.0820174055556	0.275607576667	0.483031804259	0.124374274074
a31	0.027400177358	0.0730300251852	0.278985188889	0.501432668086	0.119151928025
a7	0.0241351164527	0.0657406350617	0.273034766296	0.527487256029	0.109602212675
a31	0.0200135281509	0.0541917183539	0.265796032099	0.565570965343	0.0944277458917
a21	0.0167821693836	0.0416453727846	0.2590941307	0.608463511781	0.0740147702972
a20	0.0178384791279	0.0362148929282	0.248822670233	0.63233112726	0.0647927934324
a8	0.0276274487093	0.0395991443094	0.215708523411	0.645772055753	0.0712928011441
a31	0.0390166065698	0.0483322011031	0.18569458447	0.651265765251	0.075690817048
a33	0.0551231398566	0.062852708701	0.171706078157	0.619553118417	0.090764959016
a20	0.0768371352855	0.0822549329003	0.170111116052	0.539869836139	0.130926983005
a31	0.0818561084285	0.0869974993001	0.171527225351	0.520527838713	0.139091324335
a7	0.0935926194762	0.0980756047667	0.172842375117	0.490222882904	0.145266521445
a31	0.110302339825	0.114338369922	0.178293778372	0.444276904301	0.152788600482
a11	0.133236943275	0.136887844974	0.185019206124	0.387782934767	0.157073046827
a31	0.164657594425	0.167202218325	0.194529428708	0.297371984922	0.176238775609
a13	0.180745038142	0.182608156108	0.199245816236	0.251445854974	0.185955148536
a18	0.190743779381	0.191989898703	0.200553708745	0.223897328325	0.192815262845
a31	0.19596888646	0.196591179568	0.200424749582	0.210198742775	0.196816427615
</S>	0.19750222823	0.197900144784	0.200314584791	0.206270656388	0.198012388807
