 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.185422785	0.14012891	0.088184723	0.17440392	0.163597435	0.0332989155	0.084817538	0.055414265	0.0277843845	0.0469470135
a31	0.193857441667	0.134093976667	0.0838188776667	0.172393153333	0.146927886667	0.0389254581667	0.077527948	0.0580206116667	0.0349618695	0.0594726878333
a28	0.169272953889	0.117875788889	0.0864008138889	0.144949671111	0.125809450556	0.0588146593889	0.0862874293333	0.0738376638889	0.0563231045	0.0804284326111
a31	0.170739797963	0.114681096296	0.086750355963	0.133372323704	0.115589420185	0.0657352157963	0.0864178611111	0.0781803146296	0.0645098045	0.0840238242037
a29	0.186509332654	0.119921858765	0.0872119486543	0.136043424568	0.115425553395	0.0614231025988	0.081894087037	0.0749614548765	0.0590464585	0.0775628414012
a39	0.194684450885	0.131134229588	0.0899136178848	0.151171328189	0.135395247798	0.0475338295329	0.0803052510123	0.0653646372922	0.0435021861667	0.0609952411337
a31	0.250746326962	0.146922766529	0.0739528349616	0.17906481273	0.159781479266	0.025828692511	0.0636759763374	0.0412930374307	0.0233170787222	0.0354169493779
a39	0.311242358987	0.137941622176	0.0506715699872	0.199133037577	0.185443959755	0.0150851211703	0.0419244347791	0.0237618391436	0.0139858667407	0.0208101487926
a41	0.291155502996	0.112610399059	0.0445841649957	0.207068385859	0.227539266585	0.0179013023901	0.0366978882597	0.0231502390479	0.0171040290802	0.0221888045975
a10	0.234967257665	0.098315683353	0.0499812209986	0.204623255286	0.259622242195	0.0254770644634	0.0414888414199	0.0300066316826	0.0244879770267	0.0310298291992
a31	0.210033739222	0.0855763197843	0.0460553956662	0.216041961762	0.292115427398	0.0248464058211	0.0397986584733	0.0289589058942	0.0238277736756	0.0327454053997
a18	0.180848979741	0.0793365732614	0.0476396485554	0.218480260587	0.305981479133	0.0283290722737	0.0417199038244	0.0315977006314	0.0273922802252	0.0386741007999
a31	0.144950999914	0.0841665777538	0.0621431748518	0.190580453529	0.273084846378	0.0446667950912	0.0545937176081	0.0469790785438	0.0438805377417	0.0549538402666
a3	0.134207653305	0.0945038059179	0.0758726669506	0.159925601176	0.214373805459	0.0616596766971	0.0673180172027	0.0629560711813	0.0612584135806	0.0679243280889
a18	0.129323405768	0.103241086973	0.0871714589835	0.136981370392	0.162583348486	0.074917048899	0.0776644257342	0.0755360603938	0.0747266911935	0.0778551340296
a31	0.118414899923	0.103613547324	0.0931460529945	0.120695330131	0.132832689495	0.0856338149663	0.0869977052447	0.0859325634646	0.0855274470645	0.0872059633432
a23	0.110919593308	0.102065072441	0.0965633843315	0.109212980044	0.113834723165	0.0932144236554	0.0937903117482	0.0933400044882	0.0931713010215	0.0938881997811
</S>	0.109386971654	0.10197295622	0.0976338921657	0.106046930022	0.107745641582	0.0952942168277	0.0956212108741	0.0953649172441	0.0952701285108	0.0956631048905
