 	era	molto	stanco	</S>
a46	0.19624513	0.23818101	0.481663615	0.08391024
a8	0.13922687	0.220363523333	0.570381035	0.070028542
a37	0.109740563333	0.230715921111	0.598469365	0.061074126
a31	0.0897491677777	0.229467603704	0.639839955	0.0409432733333
a0	0.0839261192592	0.221973281235	0.661795451667	0.0323051557778
a20	0.0818490430864	0.204047793745	0.679102200556	0.0350009685926
a31	0.0614030510288	0.166741157915	0.733326616852	0.0385291815309
a39	0.0527090803429	0.142913002638	0.745309738951	0.0590681558436
a41	0.0700871134476	0.145605210879	0.67289872965	0.111408925281
a31	0.0873191111492	0.145392853626	0.624964293217	0.142323725094
a28	0.115974950383	0.154367154542	0.568379397739	0.161278471698
a11	0.161149976794	0.183981724847	0.45659902258	0.198269280566
a20	0.196310938931	0.208479258282	0.37191675086	0.223293076855
a31	0.22161816631	0.227769316094	0.314592146953	0.236020395618
a11	0.237605555437	0.240532085365	0.278722752318	0.243139628539
</S>	0.242953877718	0.244691967683	0.266369516159	0.24598465427
