 	ho	finito	di	scrivere	</S>
a38	0.29170583	0.150803925	0.24908075	0.242826215	0.065583305
a31	0.314146313333	0.137941948333	0.267717056667	0.234564075	0.0456306073333
a15	0.320956151111	0.135137026111	0.270708092222	0.225267281667	0.0479314181111
a18	0.32644422037	0.13612238537	0.265213504074	0.212932093889	0.0592877527037
a31	0.33453189679	0.13964681179	0.278674918025	0.188712697963	0.0584336542346
a37	0.319985575597	0.147528457263	0.280447479342	0.180343545988	0.0716949147449
a31	0.303415091866	0.151289309088	0.288292139781	0.176495605329	0.0805078482483
a0	0.275832380622	0.155679826363	0.289378096594	0.18530926511	0.0938004394161
a31	0.230324520207	0.155057885454	0.289398558865	0.21346775837	0.111751255139
a18	0.207594480069	0.154086195151	0.283586229622	0.227846259457	0.126886803713
a31	0.200346590023	0.172765148384	0.244793176541	0.222655876486	0.159439181238
a39	0.202132943341	0.187541922795	0.219849685514	0.209276562162	0.181198867079
a20	0.202392601114	0.194999370932	0.208075581838	0.202520440721	0.192011985693
a31	0.201312500371	0.198112126977	0.203032307279	0.20067722024	0.196865831898
a8	0.20068077679	0.199266055659	0.20117934576	0.200140276747	0.198733530633
a20	0.200485455597	0.199664848553	0.200542165253	0.199937515582	0.199369983544
a31	0.200308825199	0.199837829518	0.200255248418	0.199925031861	0.199673054515
</S>	0.200220502599	0.199891984759	0.200170159209	0.19993974093	0.199777637258
