 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.096756155	0.0199932015	0.07380366	0.15152572	0.24203634	0.098793385	0.084505884	0.173499505	0.05908621
a8	0.087441843	0.0232636591667	0.0822720766667	0.154450926667	0.24930185	0.0950621983333	0.0759051373333	0.177630655	0.0546717133333
a31	0.0872494823333	0.0286276287222	0.0914133738889	0.144637748889	0.232339233333	0.0970194181111	0.0791867574444	0.182529728333	0.0569966804444
a29	0.0891282407778	0.0262390252407	0.0904062076296	0.139337641296	0.241831584444	0.0905509147037	0.0773605491481	0.188698352778	0.0564475128148
a11	0.106054186926	0.0222249604136	0.0884977105432	0.129810865432	0.230010808148	0.0919875035679	0.0852764130494	0.181910817593	0.0642267376049
a31	0.116287368975	0.0125032213379	0.0754408068477	0.141627531811	0.233497502716	0.0902605065226	0.0879284930165	0.190304509198	0.0521500292016
a17	0.103905199658	0.0060630983793	0.0529123476159	0.152516973937	0.266132507572	0.0822726188409	0.0769621763388	0.230863676399	0.0283713480672
a21	0.0828842165527	0.00523423195977	0.0319608632053	0.142696271312	0.323036059191	0.074419617947	0.0598085627796	0.2640986688	0.0158615223557
a24	0.0840412255176	0.00708082208659	0.0261187787351	0.133206417104	0.34739990973	0.081242107649	0.0578302999265	0.2488864596	0.0141940321186
a31	0.0874654551725	0.0072689533622	0.023836095245	0.132521055701	0.341126603243	0.086584485883	0.0593892956422	0.248273866533	0.0135342077062
a18	0.0744200807242	0.00793045045407	0.0217457250817	0.124528678567	0.377582767748	0.077772181961	0.0503212992141	0.253072955511	0.0126258682354
a31	0.0613598892414	0.00829938115136	0.0198794846939	0.118108682856	0.421404475916	0.0683466873203	0.0414483830714	0.24912487517	0.0120281575785
a8	0.0528519850805	0.00946476871712	0.0187856495646	0.111803908952	0.462993995305	0.0599722764401	0.0359725033571	0.235615705057	0.0125392060262
a31	0.0466905556935	0.0110806895724	0.0188303085215	0.0984684243173	0.513410415102	0.0505286461467	0.0319061367857	0.215352765019	0.0137320846754
a11	0.0441475105645	0.0132749918575	0.0200308658405	0.0868289914391	0.551519505034	0.0428250410489	0.0303989145952	0.195213215006	0.0157610172251
a31	0.0440797951882	0.0168842829525	0.0227537762802	0.0764666191464	0.580091118345	0.0389806860163	0.0304947038651	0.171183971669	0.0190650674084
a8	0.0466922367294	0.0202962146508	0.0256204024267	0.0709907150488	0.582035022782	0.0387200993388	0.032639338955	0.16061464389	0.0223913391361
a24	0.0581742289098	0.0319013448836	0.0360419861422	0.0713030970163	0.540320080927	0.0469750817796	0.0420048856517	0.13984104463	0.0334382533787
a31	0.0633435869699	0.0387682839612	0.0421668043807	0.0726798393388	0.513238900309	0.0522444319265	0.0475262175506	0.129948751543	0.0400831847929
a37	0.06982099299	0.0459344419871	0.0489760771269	0.0750885131129	0.47450344677	0.0574139306422	0.0537674398502	0.127285367181	0.0472098035976
a31	0.0848398909967	0.0613053306624	0.0639512123756	0.0833650760376	0.385581578923	0.0697369735474	0.0673382999501	0.121510202394	0.0623714595325
a28	0.0963561569989	0.0727880535541	0.0756040707919	0.0913214033459	0.311016899641	0.0792720945158	0.0778004199834	0.121946227465	0.0738947048442
a31	0.106048752333	0.0852301411847	0.0876235535973	0.098633525782	0.237781886547	0.0896485415053	0.0888442033278	0.120063252488	0.0861261362814
</S>	0.109484826167	0.0925697755923	0.0942427717986	0.102242382891	0.200572038274	0.0957450007526	0.0951243916639	0.116833016244	0.0931857501407
