 	il	ladro	è	entrato	da	qui	</S>
a31	0.220219065	0.39228529	0.19820385	0.0270044845	0.1139835975	0.0201319503	0.0281718145
a17	0.208787831667	0.45851753	0.19665279	0.0171210318333	0.0892206441667	0.0093473873	0.0203528325
a37	0.209494487222	0.467658626667	0.196879066667	0.0149020062778	0.0832701313889	0.00691329643333	0.0208824015
a35	0.210445269074	0.474726015556	0.196048568889	0.0141357664259	0.0786648271296	0.00729815981111	0.0186813748333
a18	0.211665476358	0.488193151852	0.193465356296	0.0135868954753	0.0685315257099	0.00805399393704	0.0165035766111
a31	0.216778312119	0.530716773951	0.172600802099	0.0115091608251	0.0474215719033	0.00734834597901	0.0136249908704
a24	0.22613608404	0.547954177984	0.155038874033	0.0112152286084	0.0375342319678	0.00741973865967	0.0147016092901
a31	0.21775843468	0.578402345995	0.133488038011	0.0111806562028	0.0349081433226	0.00810570401989	0.0161566150967
a16	0.20465589156	0.611715615332	0.108439419337	0.0123449977343	0.0341703617742	0.0101765694733	0.0184970723656
a31	0.175721593853	0.652741571777	0.0922126251123	0.0137525785781	0.0340627105914	0.0122369804911	0.0192719254552
a46	0.132334107951	0.673539203926	0.0836543437041	0.0221940711927	0.0410602508638	0.021426377497	0.0257916838184
a31	0.112828685984	0.647016557975	0.081928694568	0.0351281670642	0.0509099469546	0.0346646588323	0.0375233246061
a46	0.116396018661	0.537489662658	0.0907745081893	0.0614968366881	0.0700315609849	0.0612520652774	0.0625593425354
a31	0.129278102887	0.383021337553	0.110246589396	0.0931059455627	0.0977781156616	0.0929720017591	0.0935978675118
a35	0.136054187629	0.284116619184	0.122519579799	0.113815048521	0.115773515221	0.113739337253	0.113981689171
a31	0.140880872543	0.206430799728	0.133440289933	0.129611956174	0.130389308407	0.129577912418	0.12966884639
a8	0.142371354181	0.174287966576	0.138082809978	0.136238698725	0.136544629469	0.136220527473	0.13625401213
a31	0.14295608806	0.157196152192	0.140615429993	0.139779892908	0.139897533156	0.139771392491	0.13978355071
</S>	0.14305123403	0.152896176096	0.141285414996	0.140676296454	0.140745441578	0.140669446246	0.140676040355
