 	mi	si	gonfiò	il	dito	</S>
a31	0.339572575	0.244693945	0.052498255	0.240264265	0.038586981	0.084383972
a11	0.320236781667	0.229539355	0.041518965	0.284842648333	0.032951431	0.0909108253333
a31	0.362871520556	0.227368695	0.030010936	0.274168176111	0.0301856903333	0.0753950017778
a15	0.476845480185	0.219224021667	0.0219831216667	0.20963499537	0.0254731314444	0.0468392749259
a31	0.554503613395	0.213820713889	0.0181954323889	0.160006058457	0.0219027461481	0.031571448642
a0	0.589636861132	0.20374497463	0.0143962262963	0.151810466152	0.0171318283827	0.0232796765473
a46	0.598514100377	0.16954476821	0.0209512130988	0.140352158717	0.0315084297942	0.0391293665158
a31	0.595689656792	0.142067169403	0.0290246516996	0.134167739572	0.0417757915981	0.0572749931719
a18	0.518729395597	0.134580006468	0.0493192275665	0.147702663191	0.0572027971994	0.0924659220573
a31	0.436379961866	0.136566512156	0.0749663308555	0.15388793773	0.0800479490665	0.118151310686
a24	0.387337773955	0.143600907385	0.0987409136185	0.150119852577	0.100116263022	0.120084286895
a28	0.292816784652	0.155959305795	0.12723226454	0.156835790859	0.127578544341	0.139577358965
a13	0.229178818217	0.162290488598	0.14359012818	0.16243654362	0.144213631447	0.158290446322
a20	0.195351019406	0.162142126199	0.151952249393	0.16519195454	0.153239880482	0.172122808774
a17	0.177194286469	0.162395472066	0.157888476464	0.166899724847	0.159196236827	0.176425832925
a39	0.16925304549	0.163280870689	0.161442475488	0.167508871616	0.162497022276	0.176017714308
a20	0.166225968497	0.163419276896	0.162495675163	0.167874267205	0.163520244092	0.176464578103
a31	0.165702712832	0.164272465632	0.163785831721	0.167632582402	0.164541408031	0.174065012701
a41	0.166262674277	0.165579695211	0.165368483907	0.167069267467	0.165708259344	0.170011617567
a8	0.166568814759	0.166244721737	0.166156411302	0.166805519156	0.166286316448	0.167938229189
a37	0.16666881492	0.166510067246	0.166472333767	0.166708146385	0.166519538816	0.16712111973
a8	0.166695548307	0.166605919082	0.166586911256	0.166676078795	0.166604586272	0.166830963243
</S>	0.166700289153	0.166631499541	0.166617895628	0.166668169398	0.166627733136	0.166754411622
