 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.018810506	0.0597401	0.077725232	0.134049373	0.071907334	0.09597901	0.06795305	0.10541994	0.23341093	0.077861598	0.0571429125
a10	0.0164583333333	0.0451384433333	0.0635207026667	0.154311407667	0.0537078606667	0.09596003	0.046327578	0.109252791667	0.305508956667	0.067247308	0.0425665711667
a31	0.0169442857778	0.0377859177778	0.0586684495556	0.160820489222	0.0474264635556	0.099617588	0.039615474	0.116321722222	0.317801435556	0.0671195793333	0.0378785823889
a10	0.0155709915926	0.0324433302593	0.0528918991852	0.164268663074	0.0423176801852	0.0984954393333	0.0354868213333	0.128035200741	0.332288695185	0.0648357247778	0.033365532463
a28	0.0137748215309	0.0288640484198	0.0494576457284	0.167405417691	0.0397433790617	0.0995500617778	0.0336792757778	0.137248940247	0.336569558395	0.0632453652593	0.030461459821
a10	0.0122259115103	0.0259395358066	0.0485845599095	0.173305692564	0.0384238196872	0.105296320593	0.0343488362593	0.143201723416	0.324723119465	0.0644063384198	0.0295440989403
a21	0.0110916955034	0.0236076416022	0.0511143796365	0.176246807521	0.0389298298957	0.113904300198	0.0377969150864	0.145320864472	0.304172479822	0.0660217661399	0.0317932446468
a38	0.0117740495011	0.0240420678674	0.0594544415455	0.165302769174	0.0440932332986	0.116479616733	0.0463762483621	0.142594938157	0.280075093274	0.06877350738	0.0410339742156
a41	0.0136570495004	0.0307579459558	0.0690704358485	0.143006209725	0.0551428777662	0.107965932244	0.0594804837874	0.137874222719	0.255667157758	0.07300216746	0.0543754874052
a31	0.0110733731668	0.0291601553186	0.0728204326162	0.150401093242	0.0550937282554	0.120770797415	0.0648299452625	0.13498390424	0.227789585919	0.0787227774867	0.0543541738017
a18	0.0057056083556	0.0183127474395	0.0743675095387	0.172944397747	0.0475801484185	0.142011302472	0.0655955260875	0.140302604747	0.214074091973	0.0812305924956	0.0378754492672
a31	0.0028930889852	0.0120896624798	0.0853517431796	0.181155875916	0.0532568448062	0.156832134157	0.0699096160292	0.134775524916	0.197087140658	0.0819367974985	0.0247115597557
a21	0.00171177666173	0.0077565058266	0.0895935810599	0.195269338639	0.0573338536021	0.176127291386	0.0695660540097	0.125116821639	0.186003366886	0.0749456291662	0.0165757655852
a31	0.00140562145391	0.00503498237553	0.0833101903533	0.208886089546	0.0549902832007	0.186685350462	0.0681215046699	0.126656577213	0.192254858962	0.0617839420554	0.0108705765284
a18	0.0013376594513	0.00411690789184	0.0759743401178	0.220663903182	0.0523947017336	0.186519900154	0.0643119175566	0.128776282404	0.203338689654	0.0540784896851	0.00848720850947
a17	0.00149667915043	0.00380239609728	0.0625128643726	0.233547937727	0.0453935592445	0.185226190051	0.0576786598522	0.135120190801	0.224227516551	0.0440949865617	0.00689905083649
a20	0.00189290511681	0.00360829366576	0.0502088284575	0.237457592576	0.0386762297482	0.184789706684	0.0541448522841	0.1478346936	0.24172496885	0.0333348415206	0.00632711227883
a3	0.0025068346056	0.00399141822192	0.0440938471525	0.223565860859	0.0381359882494	0.174281012228	0.0541115130947	0.165170987867	0.259385566283	0.0275409418402	0.00721605275961
a35	0.0035548483352	0.00517623457397	0.0480962967175	0.194264940286	0.0494690177498	0.154538717409	0.0638403023649	0.174532549289	0.270847768761	0.0259259742801	0.00975338591987
a37	0.00489462124507	0.00678840435799	0.0559493982392	0.171299713429	0.0658296805833	0.14057046247	0.0764348357883	0.171121249763	0.266950136254	0.02714090676	0.01302064164
a38	0.00642605758169	0.008356443286	0.0587726267464	0.16592989781	0.0767364448611	0.14195433749	0.0826361752628	0.164801579921	0.248861322085	0.0291148985867	0.0164102505467
a31	0.00825593552723	0.009652016762	0.0521258289155	0.172183972603	0.073952068287	0.144542299163	0.0759107667543	0.160448973307	0.254720670695	0.0303057521956	0.0179017285156
a37	0.0123402516757	0.0130620589207	0.0415669129718	0.188627077534	0.0603404500957	0.144941139721	0.0602613039181	0.151486424436	0.272045943565	0.0346332980652	0.0206951711719
a21	0.0189535195586	0.0194028463069	0.0396865569906	0.199366792511	0.0535100663652	0.14388033324	0.0530624746394	0.137185474812	0.261670357855	0.0452757100217	0.0280058803906
a31	0.0252620775195	0.0255652044356	0.0401657036635	0.20145450417	0.0506215084551	0.134082174413	0.0506631098798	0.125039514937	0.264618822618	0.0497220166739	0.0328053637969
a29	0.0383947425065	0.0385690651452	0.0471705538878	0.185013274723	0.0542233301517	0.118443270138	0.0546168666266	0.111659839646	0.254562200873	0.0549250638913	0.0424217752656
a31	0.0522829018355	0.0523963613817	0.0577214032959	0.157803694908	0.0624744167172	0.112470894046	0.0626869322089	0.101921237882	0.223625480291	0.0623184796304	0.0542981630885
a33	0.0657422362785	0.0658161991272	0.0690157130986	0.131794944969	0.0721266535724	0.108078386682	0.0723217890696	0.0970903959607	0.180724886764	0.0706491598768	0.0666396346962
a20	0.0798383834262	0.0798724413757	0.0812250710329	0.10785796499	0.0824963291908	0.0976996102273	0.0826206780232	0.0934112219869	0.132663820255	0.0820878079589	0.0802266562321
a31	0.0854093844754	0.0854290887919	0.086079217011	0.0986994649967	0.0866435563969	0.0939254447424	0.0867417726744	0.0921600226623	0.112776504752	0.086541460653	0.0855940374107
</S>	0.0867891422377	0.086805709396	0.0873041785055	0.0967932574983	0.0877436481984	0.0937489923712	0.0878231563372	0.0919250693311	0.106633832376	0.0875269503265	0.0869060167054
