 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.1022000025	0.07660762	0.26380725	0.1053774775	0.171762935	0.19662434	0.083620351
a20	0.0801592958333	0.0641187953333	0.29245542	0.107179684167	0.178870888333	0.19177448	0.085441443
a17	0.0914072686111	0.0755194737778	0.2622028	0.125435594722	0.164258509444	0.169804303333	0.111372046333
a31	0.0908363512037	0.0716023179259	0.296726123333	0.119989931574	0.156563679815	0.159468177778	0.104813405444
a39	0.0800541387346	0.050332670642	0.374526634444	0.100851160525	0.157074619938	0.164186762593	0.072974001148
a31	0.0786615795782	0.036369413214	0.384683194815	0.099237070175	0.169692393313	0.180448990864	0.0509073430493
a20	0.0650799398594	0.0243705794047	0.392647951605	0.091221421725	0.171330861104	0.220598120288	0.0347511010164
a31	0.0476878846198	0.0162257724682	0.437638037202	0.068728165575	0.150138987035	0.257167276763	0.0224138776721
a13	0.0408727862066	0.0145492084894	0.448979412401	0.055917569525	0.138050372345	0.284127435588	0.0175032475574
a24	0.0376906567355	0.0158229688298	0.4636157708	0.0478104618417	0.128367877448	0.291030385196	0.0156618935191
a46	0.0394399035785	0.0210923539433	0.483566770267	0.0512517382806	0.118721960483	0.263070351732	0.0228569245064
a31	0.0414701911928	0.0230942663144	0.484771936756	0.0522667427602	0.114802551494	0.256904320577	0.0266899841688
a20	0.0457894870643	0.0278417304381	0.470722065585	0.0510356509201	0.117435757165	0.258844076859	0.0283312127229
a31	0.0546970503548	0.0369586068127	0.439178125195	0.0568079079734	0.123285145722	0.253778482286	0.035294668241
a18	0.0647933947849	0.0466054556042	0.418030485065	0.0632440816578	0.124233901907	0.240400637429	0.0426920580803
a20	0.0831877469283	0.0661365552014	0.356834681688	0.0799445652193	0.137290093969	0.218588099143	0.0580182760268
a31	0.0992702909761	0.0840029784005	0.289784230563	0.0955315950731	0.14614603799	0.208469983048	0.0767948886756
a11	0.113471320325	0.0985365894668	0.259983510188	0.106133968358	0.140093085997	0.188544584349	0.0932369408919
a31	0.126765183442	0.114538723156	0.226103586729	0.118710456119	0.138261468666	0.165608484783	0.110012104964
a28	0.133444737814	0.124168901052	0.20463941891	0.126597568706	0.137836876222	0.152338001594	0.120974524988
a41	0.137452665938	0.128899893684	0.195589706303	0.130301836235	0.137510952074	0.144507923865	0.125737034996
a8	0.140258865313	0.134820354561	0.173312295434	0.135483108745	0.139534020691	0.143764627955	0.132826724999
a33	0.141537175104	0.13938526152	0.155058235145	0.139692626248	0.141575603564	0.144098235985	0.138652875
</S>	0.142003722552	0.14082977576	0.149495637573	0.141022128124	0.142213671782	0.143984802992	0.1404502775
