 	qualcuno	al	telefono	vuole	sapere	dell	Anna	</S>
a23	0.16855353	0.10623119	0.182723425	0.10244602	0.10596458	0.11674479	0.132775055	0.084561412
a31	0.177103963333	0.0929692466667	0.194995715	0.0905722683333	0.10205314	0.116998826667	0.139888451667	0.0854183906667
a29	0.166074521111	0.0876649288889	0.178290951667	0.0922580177778	0.11112622	0.125124608889	0.145533050556	0.0939277268889
a46	0.15090185037	0.0852862362963	0.159779847222	0.105496542593	0.121518443333	0.129406252963	0.139923973519	0.107686866963
a11	0.13874975679	0.0881271367654	0.145626932407	0.116108742864	0.126572131111	0.130784930988	0.136079244506	0.117951138654
a20	0.13331593893	0.0920896935885	0.138826817469	0.120839146288	0.128105023704	0.130670263663	0.133755988169	0.122397141218
a8	0.131098929643	0.0951018578628	0.135851935823	0.122641992096	0.128381394568	0.130386554554	0.13269692939	0.123840420406
a31	0.134427029881	0.0936481292876	0.139240628608	0.120572006032	0.127329063189	0.130626074851	0.134549226463	0.119607861802
a38	0.14479834996	0.0923668747625	0.150324062869	0.117347982344	0.124804136063	0.13002448495	0.136839732154	0.103494385601
a31	0.173750556653	0.0863696932542	0.181870707623	0.103542889115	0.113897528688	0.125566364983	0.142548710718	0.072453551867
a24	0.196001632218	0.0829938544181	0.206794765874	0.0934742130383	0.104463439563	0.120463851661	0.145667850239	0.050140397289
a37	0.213844770739	0.085166539806	0.227161271958	0.0864982410128	0.0940721251877	0.110022263887	0.14159934008	0.041635460763
a15	0.242884556913	0.079999959602	0.259990903986	0.0715499403376	0.0786379703959	0.0955871099623	0.135952720027	0.0353968395877
a31	0.255939745638	0.071941274534	0.278519381329	0.0629770247792	0.071834080132	0.0900886486541	0.135610996676	0.0330888328626
a20	0.258243758546	0.067217438178	0.285903430443	0.0594017395931	0.0701398753773	0.0890596428847	0.136791778892	0.0332423312875
a31	0.254252746182	0.0625899760593	0.287868800148	0.055342491531	0.0698064104591	0.0918338929616	0.146487666297	0.0318180234292
a37	0.254946135394	0.0589934853531	0.284075350049	0.0517694428437	0.070707610153	0.0946661196539	0.152604515432	0.0322373534764
a46	0.254769451798	0.060795328451	0.267701746683	0.0562713149479	0.0768432283843	0.0967830365513	0.144278928477	0.0425569621588
a20	0.241918073933	0.062573562817	0.243132195561	0.0641566116493	0.0867085811281	0.10424341385	0.142314662826	0.0549528973863
a24	0.238336517978	0.063365120939	0.23866100852	0.0680772005498	0.0890910670427	0.10461784295	0.138095257609	0.0597559944621
a31	0.236071239326	0.064901485313	0.237097969507	0.0686416585166	0.0881572140142	0.104107540983	0.14053409587	0.0604887768207
a17	0.210480223109	0.073551776771	0.202609346502	0.0759208811722	0.0978104396714	0.114859520328	0.154144131957	0.0706236556069
a20	0.17299888437	0.084456432257	0.162065922167	0.0878172403907	0.11237835989	0.128786776776	0.166165797319	0.0853305852023
a38	0.14857158479	0.091495697419	0.140667527389	0.0958378901302	0.120643829963	0.136266258925	0.17175563244	0.0947615750674
a31	0.143317568263	0.099692732473	0.13425002913	0.102128953377	0.121527273321	0.133844389642	0.163844130813	0.101394908356
a17	0.139726496088	0.109516567491	0.13152108971	0.110134973126	0.121643137774	0.129102919881	0.148813166938	0.109541632785
a31	0.135319695363	0.116661609164	0.129486313237	0.116549939709	0.122335430591	0.12625308996	0.137260375646	0.116133539595
a37	0.132274561788	0.120441793055	0.128272274412	0.120134173236	0.12302152953	0.125045329987	0.130972281882	0.119838071865
</S>	0.129752915894	0.121979256527	0.127129487206	0.121769851618	0.123684626765	0.125034069994	0.129084820941	0.121564995933
